transaction_line_id,transaction_sk,line_number,sku_code,category_code,quantity,unit_price,discount_amount,tax_amount,line_total,created_at
LINE-13576A2A277A40,fc9570ac-9fed-46d3-98bf-9adf4a890c13,1,MFCE7DFLL/A,HMP,1,543.07,27.15,128.98,644.9,2021-04-23 10:15:43
LINE-3056AB7E454544,6e7e3ae8-aa79-4f10-8fe2-c9ef98f2e844,1,M2CB215LL/A,IPD,1,1209.38,0.0,302.35,1511.73,2021-07-01 02:16:46
LINE-0717D340D59844,98abfb9f-66ee-440d-887c-2782a8c5ec0b,1,M469693LL/A,ACC,2,30.38,0.0,15.19,75.95,2021-12-16 17:32:16
LINE-7196AC5E58EE40,81f804b3-f734-43ac-945a-a11a18827c6e,1,M86AB67LL/A,ACC,2,115.35,0.0,57.67,288.37,2021-01-31 17:17:27
LINE-E37C9972535047,24cde02e-1ce4-40fa-a3d7-ad96e980d639,1,M040D08LL/A,IPD,1,481.61,24.08,114.38,571.91,2021-09-07 18:07:39
LINE-91EE0E294A5A42,57e35c03-1f3b-4a0e-80d2-d3b4212aa6e0,1,MC19169LL/A,WCH,1,659.22,65.92,148.33,741.63,2021-01-16 20:25:48
LINE-CE0B44BC4A4641,e407ec8b-8f19-46dd-ab3a-7490ffeea911,1,M56445ELL/A,IPH,1,1031.08,51.55,244.88,1224.41,2021-09-20 13:54:49
LINE-B9BAC724127A40,a3719e91-041c-47e4-a03d-72b4eb5ebb44,1,MF9A435LL/A,ACC,1,137.1,0.0,34.27,171.37,2021-05-20 10:21:44
LINE-26EF53B7FF4C40,f6e6eba2-c7ad-4195-8f50-e84c325d05f0,1,M469693LL/A,ACC,1,43.44,2.17,10.32,51.59,2021-08-08 19:42:10
LINE-0788ADD6D9F94F,d5ced92e-4082-4b48-91ee-1431e1a4e938,1,M5AA84DLL/A,WCH,1,680.25,0.0,170.06,850.31,2021-05-05 18:22:46
LINE-1A009E1835644A,7c5db8e2-532f-4e24-8c3e-32fd3e4c3faf,1,M377C56LL/A,IPH,1,1049.05,52.45,249.15,1245.75,2021-03-11 20:35:43
LINE-8353E4B206814C,180828d9-eab7-4069-b3a0-2839338b04f0,1,M2E2AE0LL/A,IPH,1,989.08,0.0,247.27,1236.35,2021-07-18 17:45:22
LINE-2271BAEE7B7B45,f7174d2a-8260-4563-a8b0-d7842158cc09,1,MB99BBBLL/A,TV,1,138.27,0.0,34.57,172.84,2021-12-12 19:51:43
LINE-14D8BB00DB9B4B,faf8af91-0936-4f13-a155-f4a8789ce4d0,1,MAD6EC5LL/A,IPD,1,910.25,0.0,227.56,1137.81,2021-06-04 19:25:35
LINE-4F304C5BE02342,3b23e377-7790-4c8d-b04d-4c76eda3a30b,1,M15734CLL/A,IPH,1,1458.6,0.0,364.65,1823.25,2021-08-07 23:53:59
LINE-6E2EFEB8C3B34D,fcb2eca5-74c3-4f5d-868f-bcaaea93084b,1,M5611BCLL/A,IPD,1,1168.81,58.44,277.59,1387.96,2021-03-05 13:31:21
LINE-199AAD1A078A44,d83e2663-86b8-44b7-8f94-55e5992ae12a,1,MBBFE23LL/A,TV,1,154.44,7.72,36.68,183.4,2021-06-17 08:22:29
LINE-13653570261342,0d19322b-e761-4c9a-a0ab-0221c5ceeec7,1,M1CCA8FLL/A,IPH,1,912.61,0.0,228.15,1140.76,2021-10-05 19:28:23
LINE-8F279BD206534F,52c4eacc-6bd6-4742-bce6-d482b211b597,1,M7F23DFLL/A,AIR,2,234.59,0.0,117.3,586.48,2021-10-17 17:52:24
LINE-75478987DB0A4B,17914379-ebb2-4763-ad8e-c520cfe8468f,1,M65B569LL/A,IPH,1,1314.49,0.0,328.62,1643.11,2021-02-17 20:38:55
LINE-780051F474B244,1ca674d7-11c0-410c-9e3e-a81fdd6d2647,1,M57EA02LL/A,WCH,1,720.37,36.02,171.09,855.44,2021-04-02 02:36:30
LINE-15367863C64F4A,80ff31a3-e1f4-4869-8264-4684eae02b6b,1,M7F23DFLL/A,AIR,1,160.69,16.07,36.16,180.78,2021-03-05 18:53:56
LINE-7E299AB33F5446,f1b50973-5c93-4977-b68d-8274b47f1624,1,MA33B19LL/A,IPH,1,1215.03,0.0,303.76,1518.79,2021-03-16 15:05:06
LINE-47F3577EC31649,4c07aaa2-76fb-4eb6-8239-9adab6fed628,1,M377C56LL/A,IPH,1,1557.14,77.86,369.82,1849.1,2021-04-05 14:27:10
LINE-7C81987E2A8046,16cbb9ee-b205-4dfe-9af3-2db02fb2bb2b,1,M18A9D8LL/A,AIR,1,232.17,0.0,58.04,290.21,2021-09-25 08:29:31
LINE-33075A3047C044,f35e3afa-6610-4671-ac49-5ee91c690726,1,M456FEBLL/A,ACC,2,115.32,11.53,54.78,273.89,2021-11-18 20:44:04
LINE-AB5AA84369D441,f1d1e5ef-b299-4e71-9b29-3e9d23621062,1,M456FEBLL/A,ACC,1,116.51,5.83,27.67,138.35,2021-05-17 08:36:50
LINE-C48449A82A9542,6e915f9f-095b-4089-a114-3106f7987235,1,M4332F3LL/A,IPH,1,1401.15,0.0,350.29,1751.44,2021-02-20 14:14:49
LINE-2E33554550DD42,1f45d4c4-871b-4ff8-8cf5-71d9ed5810cd,1,MC030A9LL/A,IPH,1,1405.33,0.0,351.33,1756.66,2021-11-05 17:10:58
LINE-CB8BFD93332E48,cc9e6517-4e67-47bf-ac7c-84361a60e528,1,MDBD61BLL/A,IPH,1,1121.16,56.06,266.28,1331.38,2021-09-27 08:47:24
LINE-CDDF53401C7E47,f48c421b-30e2-4e52-b398-d5834e6768a1,1,M85E348LL/A,IPH,1,1477.36,0.0,369.34,1846.7,2021-11-02 14:29:21
LINE-FEB03C29C06542,84d3d522-109f-440f-9645-9ed89414f464,1,MB5EF2FLL/A,AIR,2,225.96,0.0,112.98,564.9,2021-04-06 15:53:06
LINE-02A8367C4A2F47,5317ac3c-c2b6-4741-85f0-cb538b8ae6c5,1,M10ABA4LL/A,AIR,2,184.64,0.0,92.32,461.6,2021-11-24 19:27:36
LINE-F6558E4082B34F,d3268757-7e2f-4e21-849c-8a61c750c0e5,1,M38B2BELL/A,IPH,1,1299.2,0.0,324.8,1624.0,2021-08-26 11:46:02
LINE-3EA18B6E323449,4a8c26b1-6638-468d-a032-3efa8e92695e,1,M18A9D8LL/A,AIR,1,137.92,6.9,32.75,163.77,2021-05-22 09:42:22
LINE-A9937CB81DF647,1d747d70-996e-458c-82c9-7b6477aeefa0,1,MF495E2LL/A,IPD,1,394.58,19.73,93.71,468.56,2021-10-19 10:21:59
LINE-D013C0BC3A694C,4284b72e-4d39-4220-9eea-00eeeda87237,1,M7F23DFLL/A,AIR,1,226.42,0.0,56.6,283.02,2021-12-24 15:56:34
LINE-1640EF568A0840,5b6551c5-acbd-4998-b313-16c5aa079af0,1,MA656F7LL/A,IPD,1,894.38,0.0,223.59,1117.97,2021-08-16 16:22:50
LINE-48E50279C0D24C,17593100-49f6-418c-b8f6-62ee2867f689,1,M456FEBLL/A,ACC,2,167.57,16.76,79.59,397.97,2021-12-18 12:33:49
LINE-867302B611D644,26ed946f-e0b1-42ca-9ec2-4a024256d411,1,M2BE435LL/A,IPH,1,1199.15,0.0,299.79,1498.94,2021-09-05 09:53:31
LINE-D59B5C6EC54648,d2859b81-fe8e-4e9b-bf92-b154325152b1,1,MF9A435LL/A,ACC,1,152.14,0.0,38.03,190.17,2021-12-22 11:44:27
LINE-68AF8D9DE2124B,2d9ae5fa-8d05-4b6a-99d4-b3751ab4efb3,1,M86AB67LL/A,ACC,2,187.4,37.48,84.33,421.65,2021-03-24 10:40:02
LINE-7777CA1D5EB847,fa3d30b3-8422-4a94-bae0-ef2e47625a02,1,MFC8E3ELL/A,AIR,1,211.67,0.0,52.92,264.59,2021-07-05 13:04:14
LINE-0CBDD31381AF46,a4fc850e-be80-4dfa-9949-b29542795aab,1,M953EA1LL/A,IPH,1,779.8,0.0,194.95,974.75,2021-10-06 12:36:57
LINE-3816965877B14F,cb2452b1-51f6-4d29-a3a2-6164e2fdb87a,1,M86AB67LL/A,ACC,2,115.32,0.0,57.66,288.3,2021-09-17 15:54:47
LINE-DA4D02CB7C6B40,89e28fa8-3260-486c-8a0f-f18f71d06c9e,1,MF9A435LL/A,ACC,2,148.8,0.0,74.4,372.0,2021-11-21 12:33:59
LINE-AB9DE09EDF8A48,38bdc876-ae50-49ed-874b-b64ced8b879c,1,M8C3384LL/A,ACC,1,92.65,0.0,23.16,115.81,2021-01-23 09:57:18
LINE-784F4DF78D4D4A,3ca61225-e1ce-469e-8c17-47857fa24c41,1,MBBFE23LL/A,TV,1,185.05,0.0,46.26,231.31,2021-08-30 13:19:36
LINE-47AE56B325AA45,26142633-4608-4953-81ca-6ee57ffef159,1,MCE301FLL/A,IPH,1,734.84,36.74,174.53,872.63,2021-03-11 09:07:31
LINE-DF30B048901440,92490b8c-d690-451b-8f07-afc2567a1b78,1,M86AB67LL/A,ACC,2,116.76,0.0,58.38,291.9,2021-09-25 11:13:30
LINE-0431D46F5A894B,fd373e6d-c34d-464c-993e-79493531b6c1,1,MB0701ELL/A,TV,1,145.41,0.0,36.35,181.76,2021-12-10 19:08:13
LINE-17865338691D40,506aa307-1cfa-473d-bb55-8097d647b33e,1,M57EA02LL/A,WCH,1,805.92,0.0,201.48,1007.4,2021-06-29 09:37:37
LINE-25E414B48BDC4A,c61dc82c-ee06-4a50-ba98-5d8e4b591fb2,1,ME2601ALL/A,IPH,1,914.49,0.0,228.62,1143.11,2021-12-20 09:53:34
LINE-A34CAA4CCD2A4E,0f5eebcb-cc7a-4771-823f-917a5a7e3827,1,M2C533CLL/A,WCH,1,412.65,0.0,103.16,515.81,2021-11-29 17:12:59
LINE-99D1F64F4E4546,0a289710-2a70-4591-a1dc-21ba26aa5a85,1,MADE336LL/A,IPH,1,1377.48,0.0,344.37,1721.85,2021-01-11 12:00:04
LINE-1400F2C5F81A47,d8e24193-b9f5-4399-b7bf-e51f567aa84a,1,MB5EF2FLL/A,AIR,1,137.93,0.0,34.48,172.41,2021-08-13 08:58:56
LINE-2E8D4AEDE14842,fa5febb5-0ea3-4ef2-8ee8-cb7e835893a9,1,M18A9D8LL/A,AIR,2,181.18,0.0,90.59,452.95,2021-08-04 18:38:25
LINE-BA56B4D27EFA46,827f1176-cfa0-49f9-a80f-7cc91a5a09d2,1,MFC8E3ELL/A,AIR,2,143.65,14.37,68.23,341.16,2021-08-27 20:59:17
LINE-9F78A6DD311244,b412e72a-c9f0-425a-8600-95a6f8020a9f,1,MB5EF2FLL/A,AIR,2,186.88,0.0,93.44,467.2,2021-01-10 17:00:54
LINE-C5D5E6B946DD4C,a0763418-23a6-4968-9eb3-9814a188e600,1,MB81D21LL/A,IPH,1,1055.18,0.0,263.8,1318.98,2021-08-18 09:34:19
LINE-52B45E59959545,d74204c7-15bf-4b63-b373-93ab251cc647,1,MF6B64DLL/A,IPD,1,697.85,0.0,174.46,872.31,2021-12-30 05:25:40
LINE-402D35BE4FE341,b484058f-14d9-436f-9d2b-8a6e2c209620,1,ME8BAA3LL/A,ACC,1,120.56,0.0,30.14,150.7,2021-06-20 08:31:19
LINE-F726A10D2FDB41,32634533-49b4-4216-96f1-f3758360d19d,1,M13AA8ELL/A,IPD,1,757.45,0.0,189.36,946.81,2021-11-17 12:20:18
LINE-767719B9CBAD42,92210286-a3ec-4e03-a903-365b2c0c7702,1,M86AB67LL/A,ACC,1,87.26,0.0,21.82,109.08,2021-02-09 09:46:55
LINE-F1B082AD3A304C,d3494c3e-b254-40a3-b12e-ffe5e9c41dae,1,M4DF6B3LL/A,MAC,1,3625.7,0.0,906.42,4532.12,2021-03-09 20:28:09
LINE-2457F1FF120942,56caeb94-a36b-4ce4-91f4-dff04599b808,1,MFC8E3ELL/A,AIR,1,234.71,0.0,58.68,293.39,2021-06-13 16:48:52
LINE-65668B72CF6244,46590f38-d551-412e-9ad1-0639de05bca2,1,MED11A1LL/A,IPH,1,967.85,48.39,229.87,1149.33,2021-08-20 18:20:39
LINE-2F5C82D85B684B,ab13db99-0957-4ce9-8bdc-7ca3c9329f72,1,MA33B19LL/A,IPH,1,1427.63,0.0,356.91,1784.54,2021-11-12 15:37:17
LINE-8CC5EC7163AD48,64571643-2dfa-4858-900a-8c050367f28d,1,M57EA02LL/A,WCH,1,557.1,0.0,139.28,696.38,2021-11-06 14:20:54
LINE-F462F13B755A47,4b7f90ad-76bc-4f8e-aa3d-bbead1fb16e5,1,M107055LL/A,AIR,1,190.83,19.08,42.94,214.69,2021-06-24 13:08:38
LINE-1A92DA11142C4B,bdd5ba60-841a-4ccf-8f1b-4e8bcdce1f20,1,MB93F33LL/A,IPH,1,1168.97,58.45,277.63,1388.15,2021-12-16 15:29:12
LINE-A8D1A25CFDBE49,87644878-1670-428d-ac97-8e3dbf1ce32a,1,M26F327LL/A,IPD,1,830.56,0.0,207.64,1038.2,2021-05-03 15:11:15
LINE-BFD7D1AE0FD240,a8726a7e-3587-4b4a-8dbb-d73d44a499f2,1,M20B344LL/A,IPH,1,1242.44,0.0,310.61,1553.05,2021-06-10 13:12:30
LINE-79A11847CC154B,54aea5f7-204b-4d57-ba99-92f569d1c9a2,1,MCDE8FFLL/A,IPH,1,1553.9,77.7,369.05,1845.25,2021-12-22 17:00:43
LINE-47A06BBC0F5249,91192ffa-412c-40a7-a57b-c90cdd0e44a8,1,ME8BAA3LL/A,ACC,2,165.1,0.0,82.55,412.75,2021-06-18 16:08:59
LINE-A13E23F8D05942,f4c664e0-04cf-4e44-852f-912fce2dadb8,1,MB5931FLL/A,AIR,1,140.05,14.01,31.51,157.55,2021-12-08 10:46:22
LINE-03FD9B2047D74C,0ea2e92e-7324-4e54-9386-7cdbe5868357,1,MBBFE23LL/A,TV,1,181.78,0.0,45.45,227.23,2021-08-02 19:45:15
LINE-78EEEF508A7E41,99147d5b-b5cc-42da-af8e-dab3be62da36,1,MFC8E3ELL/A,AIR,2,242.82,48.56,109.27,546.35,2021-09-02 17:51:39
LINE-D737215B8E7F40,eeede881-3a45-4d99-bfb2-001ca041319b,1,MB99BBBLL/A,TV,1,144.53,0.0,36.13,180.66,2021-12-15 12:30:34
LINE-11D6F8A18D5843,b047be1f-fa55-4d83-93df-4cc5a7f6bec1,1,MD7E61CLL/A,IPH,1,820.39,82.04,184.59,922.94,2021-05-23 14:12:27
LINE-ACF2F76D85214E,acce1c31-5a75-420b-b794-43268ed63be5,1,M7F23DFLL/A,AIR,1,185.59,0.0,46.4,231.99,2021-12-12 13:49:48
LINE-E768CAEE629741,dc078116-34d4-4586-8c84-e5cd58aaa431,1,M15E0B2LL/A,MAC,1,3028.28,0.0,757.07,3785.35,2021-08-19 09:11:57
LINE-5BC37EFC784442,3ec94c90-df99-4d9e-bb6c-96f6d0d5e402,1,M1DF0AFLL/A,IPH,1,1501.59,0.0,375.4,1876.99,2021-12-31 17:08:42
LINE-566AFABA9D3F44,e719203f-6a90-449a-b94a-84d1afbe027f,1,MB5931FLL/A,AIR,2,173.45,17.34,82.39,411.95,2021-10-06 13:23:29
LINE-F238ABB361C647,9982c10b-6687-4180-ad75-eab211203713,1,M86AB67LL/A,ACC,2,154.3,15.43,73.29,366.46,2021-11-30 17:24:30
LINE-6D20ADFF24FB49,85613877-980d-4138-89d6-3b3a9a2b41e5,1,ME32E46LL/A,IPH,1,1321.31,0.0,330.33,1651.64,2021-01-20 17:52:01
LINE-A488DEF8344F41,a15c866f-f786-4b54-891e-f7f3c7e2e8f7,1,MFC8E3ELL/A,AIR,1,185.21,9.26,43.99,219.94,2021-01-23 14:41:31
LINE-0755DB1C95E242,cc4a7162-bbc4-4ed3-acf7-f9bf79516606,1,MB99BBBLL/A,TV,1,175.85,0.0,43.96,219.81,2021-02-05 11:03:44
LINE-E15423D7C2D241,9c4845ef-2408-4870-91c0-71f37de154e0,1,MFC0247LL/A,IPD,1,850.84,0.0,212.71,1063.55,2021-07-09 16:04:29
LINE-6ABCBFA4D86F4D,1e4bfd95-8315-4e78-8db0-75c7d9ad233e,1,M9015A1LL/A,IPH,1,855.55,0.0,213.89,1069.44,2021-11-08 23:41:15
LINE-2AB8A08B2EC048,99a14580-6570-4750-8868-5c894f742e40,1,M86AB67LL/A,ACC,1,62.4,3.12,14.82,74.1,2021-11-23 15:47:38
LINE-1EBEDCF494C24D,ed08a98b-291f-4831-a2aa-8e3162434c19,1,MFC8E3ELL/A,AIR,2,140.67,28.13,63.3,316.51,2021-05-29 08:47:32
LINE-901B1EE8EDFA45,1866ae38-4d82-4a50-9788-c190471b9790,1,M5F3637LL/A,IPH,1,1312.79,0.0,328.2,1640.99,2021-03-31 11:20:08
LINE-E4FBFE5D46DB4D,13698867-8605-4dea-8596-7cb2afd3fd64,1,M735A0ALL/A,IPH,1,1160.18,0.0,290.05,1450.23,2021-11-18 16:05:44
LINE-85D3047569CE49,3c8fbb6e-67cb-4c75-a985-deb07b48d9b8,1,M718189LL/A,IPH,1,1004.7,0.0,251.18,1255.88,2021-12-14 12:51:43
LINE-702EEB95CEF843,463f88b2-9172-45a4-87ad-d7f8121788ed,1,MA1EA69LL/A,IPH,1,1074.85,0.0,268.71,1343.56,2021-09-07 06:40:22
LINE-127834F329B748,d8e4eb14-f4ea-43e7-8b6d-e5df61b9bd08,1,M107055LL/A,AIR,2,163.56,0.0,81.78,408.9,2021-11-05 14:25:57
LINE-511622D941B64D,f9c24068-aab2-44fe-ac68-285f40654336,1,ME2601ALL/A,IPH,1,1395.07,0.0,348.77,1743.84,2021-12-26 15:15:08
LINE-434250E432644C,5b189ea5-ff55-4194-a4d4-61a15a79081d,1,MF41893LL/A,IPH,1,1097.43,54.87,260.64,1303.2,2021-10-12 16:54:55
LINE-BB9D1694BF5642,daacc322-38ab-473a-ac5b-561401dc7069,1,ME32E46LL/A,IPH,1,1270.79,0.0,317.7,1588.49,2021-12-24 03:50:32
LINE-201C708D6A5D41,0934a6f7-ef31-4422-b747-ca7f947e7dfe,1,M7F23DFLL/A,AIR,2,226.74,0.0,113.37,566.85,2021-04-10 15:19:56
LINE-C5AC22AFA3A148,5f2ddf36-011d-48b6-b01d-1ddbdf650500,1,M469693LL/A,ACC,1,160.24,8.01,38.06,190.29,2021-12-25 07:49:49
LINE-5091FDC211E846,5f3c96d7-d9d7-4eb5-88da-b7ff2242c911,1,MB5931FLL/A,AIR,1,138.52,0.0,34.63,173.15,2021-12-09 13:16:44
LINE-0CAC9A179F224A,68763422-3247-4961-a169-77ad47c4cab9,1,M3572B3LL/A,IPH,1,970.15,0.0,242.54,1212.69,2021-12-18 13:38:44
LINE-C4A65847195B45,01bc128e-04ac-4863-9f1f-19493f8ebc58,1,M4D0B35LL/A,IPH,1,1495.68,0.0,373.92,1869.6,2021-05-27 16:02:40
