transaction_sk,transaction_id,transaction_timestamp,customer_id,store_id,channel_id,country_code,payment_method,currency,gross_amount,total_discount,total_tax,net_total,created_at,source_system
f8c0c9fe-d5c4-472e-9f76-5f9426b7a7e6,TXN-4D877021CA77,2021-11-20 17:35:12,5c2ea17e-7820-4b73-9b9f-5d248980b8e4,,ONLINE,SE,Apple Financing,SEK,872.79,0.0,218.2,1090.99,2021-11-20 17:35:12,SAP_SD
13a84195-f244-4551-930a-3610c32051ea,TXN-399892574D7E,2021-02-19 20:04:44,5c2ea17e-7820-4b73-9b9f-5d248980b8e4,SE_0001,POS,SE,Visa,SEK,1353.65,0.0,338.41,1692.06,2021-02-19 20:04:44,SAP_SD
87705000-8368-42a4-8d9e-ab4feea051d5,TXN-B820AD67E128,2021-12-04 15:15:52,09a2e9d3-c2d8-4125-a256-46525baafe56,,ONLINE,SE,American Express,SEK,733.32,0.0,183.33,916.65,2021-12-04 15:15:52,SAP_SD
153c55f9-1ddd-4a4e-a83d-a730b58754a7,TXN-A7D893D77704,2021-12-12 13:04:32,7c0bd2fc-200a-42f5-b593-00ce1fa26649,SE_0002,POS,SE,Visa,SEK,269.01,0.0,67.25,336.26,2021-12-12 13:04:32,SAP_SD
e6afe00d-cd02-4847-8ba1-37b91cddfdae,TXN-D2421A9D0AF4,2021-06-10 20:04:23,7c0bd2fc-200a-42f5-b593-00ce1fa26649,,ONLINE,SE,Apple Pay,SEK,194.77,9.74,46.26,231.29,2021-06-10 20:04:23,SAP_SD
7564ef4a-4a56-46a0-8b4b-cdc7421a3117,TXN-EA7FBE59002E,2021-05-27 13:05:32,eab07dcc-fd0f-421e-b1b3-8a107b31030f,SE_0001,POS,SE,Bank EMI,SEK,73.9,0.0,18.48,92.38,2021-05-27 13:05:32,SAP_SD
bf45d7b7-ae52-410f-bbc3-070c7afb3928,TXN-73E2EF1FFD15,2021-07-19 16:57:45,eab07dcc-fd0f-421e-b1b3-8a107b31030f,SE_0001,POS,SE,Visa,SEK,160.92,8.05,38.22,191.09,2021-07-19 16:57:45,SAP_SD
19070ca8-7f6f-4e03-aff7-91c1b0d9e77e,TXN-6159370CC259,2021-01-20 17:31:11,eab07dcc-fd0f-421e-b1b3-8a107b31030f,SE_0002,POS,SE,Apple Pay,SEK,263.58,13.18,62.6,313.0,2021-01-20 17:31:11,SAP_SD
01ac15d9-ad9e-4365-8490-783dabf0320b,TXN-CEAAEC5CD48B,2021-12-23 09:14:14,6ef9489b-57fd-44d4-b1eb-ac0b45d8c670,SE_0002,POS,SE,Corporate Financing,SEK,347.04,0.0,86.76,433.8,2021-12-23 09:14:14,SAP_SD
a48ccbcf-61d8-4882-b11d-7dc3dac2be89,TXN-5FD94BCBD93F,2021-02-26 14:52:41,6ef9489b-57fd-44d4-b1eb-ac0b45d8c670,SE_0002,POS,SE,American Express,SEK,86.34,4.32,20.51,102.53,2021-02-26 14:52:41,SAP_SD
7c069ff8-127d-4b4b-a88e-ce046f90fe70,TXN-E5A5A1EA16B3,2021-11-27 09:47:43,6ef9489b-57fd-44d4-b1eb-ac0b45d8c670,SE_0001,POS,SE,Apple Financing,SEK,1507.31,150.73,339.14,1695.72,2021-11-27 09:47:43,SAP_SD
6928122e-cd66-4f69-a4d8-df1e30a54630,TXN-8329BC3C8713,2021-03-22 14:48:20,6f17660c-65de-4819-815d-ced735d9780f,SE_0001,POS,SE,Discover,SEK,47.46,2.37,11.27,56.36,2021-03-22 14:48:20,SAP_SD
50aa3169-32e2-4a88-ad26-b1f2c225d4b6,TXN-3CE9AD3C90F3,2021-08-10 19:37:14,6f17660c-65de-4819-815d-ced735d9780f,SE_0001,POS,SE,Corporate Financing,SEK,1426.27,0.0,356.57,1782.84,2021-08-10 19:37:14,SAP_SD
0d00f8a4-917c-4889-94e1-447edca90dff,TXN-E4291A329B3C,2021-12-29 09:47:56,10e7d851-9908-4655-a97d-d3d7b6c7e3d9,SE_0002,POS,SE,Apple Pay,SEK,933.33,0.0,233.33,1166.66,2021-12-29 09:47:56,SAP_SD
a42da861-4ed4-4fab-825b-42bfc2e65eba,TXN-9600FD5C3BB5,2021-12-26 12:04:21,10e7d851-9908-4655-a97d-d3d7b6c7e3d9,,ONLINE,SE,Cash,SEK,152.83,7.64,36.3,181.49,2021-12-26 12:04:21,SAP_SD
d41db80b-1bd8-46e5-835d-076ebda4061e,TXN-2C3A6681EBB6,2021-09-23 18:59:30,c6316354-80b3-4137-bc0d-c22e4878f1a4,SE_0002,POS,SE,Corporate Financing,SEK,1487.77,0.0,371.94,1859.71,2021-09-23 18:59:30,SAP_SD
1da3f6bb-5939-4292-a89f-2f04fe300fc0,TXN-591862B8EBBF,2021-03-31 10:57:58,c6316354-80b3-4137-bc0d-c22e4878f1a4,SE_0002,POS,SE,American Express,SEK,1186.98,0.0,296.75,1483.73,2021-03-31 10:57:58,SAP_SD
e63c1c13-4854-4ac9-a169-2baece1e2db1,TXN-5174C91A3CB4,2021-10-24 19:09:28,d0bbfec5-c53d-456f-bad2-3b4605028c11,SE_0002,POS,SE,American Express,SEK,1401.0,0.0,350.25,1751.25,2021-10-24 19:09:28,SAP_SD
48684329-d437-447e-a404-80b7625d64d6,TXN-2ACDD9E19A15,2021-08-06 14:50:17,d0bbfec5-c53d-456f-bad2-3b4605028c11,SE_0002,POS,SE,Apple Pay,SEK,138.03,6.9,32.78,163.91,2021-08-06 14:50:17,SAP_SD
d963db67-3ec8-48a1-98bd-4959b4a80d39,TXN-C7FA8CDCEC11,2021-05-08 21:34:57,d0bbfec5-c53d-456f-bad2-3b4605028c11,,ONLINE,SE,Apple Pay,SEK,78.12,0.0,19.53,97.65,2021-05-08 21:34:57,SAP_SD
aa1a5945-41a1-498f-840c-379e7d2683ca,TXN-5F21B776F5EA,2021-12-15 17:54:25,d0bbfec5-c53d-456f-bad2-3b4605028c11,SE_0001,POS,SE,Apple Pay,SEK,3953.87,0.0,988.47,4942.34,2021-12-15 17:54:25,SAP_SD
23be465a-4fe5-4449-be97-fc924e8787a1,TXN-8512D6368751,2021-11-13 15:50:50,dc735083-195e-4f57-9109-d89f059d027e,,ONLINE,SE,Discover,SEK,133.6,6.68,31.73,158.65,2021-11-13 15:50:50,SAP_SD
74a54a2d-ccdb-47a0-b0dc-3dfa034da62c,TXN-9F3792285C86,2021-07-05 22:15:29,dc735083-195e-4f57-9109-d89f059d027e,,ONLINE,SE,Visa,SEK,50.09,0.0,12.52,62.61,2021-07-05 22:15:29,SAP_SD
78b39773-dc64-4ecf-851a-8d49d17b6133,TXN-618B46B35998,2021-12-18 17:20:29,eb7b2c36-3745-4e17-b089-96c087ba9327,SE_0002,POS,SE,Apple Financing,SEK,431.08,0.0,107.77,538.85,2021-12-18 17:20:29,SAP_SD
c0a654b5-bb1b-42e4-b3e5-40fc756f087e,TXN-ABCF902C6988,2021-05-25 15:28:13,a7602d68-4b43-4f8c-85c7-57ff5785896b,,ONLINE,SE,Apple Pay,SEK,909.46,45.47,216.0,1079.99,2021-05-25 15:28:13,SAP_SD
83afbf70-08c4-4965-a6e9-7f796a389bb8,TXN-2759AE23BD8E,2021-08-10 22:48:39,42f98e87-b0a2-42fe-ab96-3b650eccc08a,,ONLINE,SE,Apple Financing,SEK,1213.86,0.0,303.46,1517.32,2021-08-10 22:48:39,SAP_SD
80e85af5-4169-409d-9ddf-76af7bc59a8d,TXN-BC8D35B24977,2021-12-11 20:14:03,42f98e87-b0a2-42fe-ab96-3b650eccc08a,SE_0001,POS,SE,Bank EMI,SEK,737.03,0.0,184.26,921.29,2021-12-11 20:14:03,SAP_SD
9741c417-fae9-4659-bbda-133d6f06a260,TXN-DB0283E6CCCB,2021-11-29 15:26:50,42f98e87-b0a2-42fe-ab96-3b650eccc08a,SE_0002,POS,SE,Corporate Financing,SEK,143.75,7.19,34.14,170.7,2021-11-29 15:26:50,SAP_SD
fc9570ac-9fed-46d3-98bf-9adf4a890c13,TXN-1A267A843FE8,2021-04-23 10:15:43,17cfa286-7178-4b98-8d0a-1dbaa4df0e85,SE_0002,POS,SE,Apple Pay,SEK,543.07,27.15,128.98,644.9,2021-04-23 10:15:43,SAP_SD
6e7e3ae8-aa79-4f10-8fe2-c9ef98f2e844,TXN-30649AAFEE09,2021-07-01 02:16:46,17cfa286-7178-4b98-8d0a-1dbaa4df0e85,,ONLINE,SE,American Express,SEK,1209.38,0.0,302.35,1511.73,2021-07-01 02:16:46,SAP_SD
98abfb9f-66ee-440d-887c-2782a8c5ec0b,TXN-E8716FEDB86B,2021-12-16 17:32:16,17cfa286-7178-4b98-8d0a-1dbaa4df0e85,SE_0002,POS,SE,Discover,SEK,60.76,0.0,15.19,75.95,2021-12-16 17:32:16,SAP_SD
81f804b3-f734-43ac-945a-a11a18827c6e,TXN-E1997415ADEC,2021-01-31 17:17:27,17cfa286-7178-4b98-8d0a-1dbaa4df0e85,SE_0001,POS,SE,Apple Financing,SEK,230.7,0.0,57.67,288.37,2021-01-31 17:17:27,SAP_SD
24cde02e-1ce4-40fa-a3d7-ad96e980d639,TXN-D1A467D81E6F,2021-09-07 18:07:39,17cfa286-7178-4b98-8d0a-1dbaa4df0e85,SE_0002,POS,SE,Corporate Financing,SEK,481.61,24.08,114.38,571.91,2021-09-07 18:07:39,SAP_SD
57e35c03-1f3b-4a0e-80d2-d3b4212aa6e0,TXN-C25BFFFCD812,2021-01-16 20:25:48,17cfa286-7178-4b98-8d0a-1dbaa4df0e85,SE_0001,POS,SE,Cash,SEK,659.22,65.92,148.33,741.63,2021-01-16 20:25:48,SAP_SD
e407ec8b-8f19-46dd-ab3a-7490ffeea911,TXN-BEEBB6E78A76,2021-09-20 13:54:49,17cfa286-7178-4b98-8d0a-1dbaa4df0e85,SE_0002,POS,SE,Cash,SEK,1031.08,51.55,244.88,1224.41,2021-09-20 13:54:49,SAP_SD
a3719e91-041c-47e4-a03d-72b4eb5ebb44,TXN-B96983E4C568,2021-05-20 10:21:44,17cfa286-7178-4b98-8d0a-1dbaa4df0e85,SE_0002,POS,SE,Visa,SEK,137.1,0.0,34.27,171.37,2021-05-20 10:21:44,SAP_SD
f6e6eba2-c7ad-4195-8f50-e84c325d05f0,TXN-7BBF2F6846F2,2021-08-08 19:42:10,4c363920-bc43-4b78-9af7-b0d90f930b8a,SE_0002,POS,SE,Apple Financing,SEK,43.44,2.17,10.32,51.59,2021-08-08 19:42:10,SAP_SD
d5ced92e-4082-4b48-91ee-1431e1a4e938,TXN-C898CDC9B889,2021-05-05 18:22:46,4c363920-bc43-4b78-9af7-b0d90f930b8a,SE_0001,POS,SE,Mastercard,SEK,680.25,0.0,170.06,850.31,2021-05-05 18:22:46,SAP_SD
7c5db8e2-532f-4e24-8c3e-32fd3e4c3faf,TXN-C6A5D4C3A625,2021-03-11 20:35:43,4c363920-bc43-4b78-9af7-b0d90f930b8a,,ONLINE,SE,Apple Financing,SEK,1049.05,52.45,249.15,1245.75,2021-03-11 20:35:43,SAP_SD
180828d9-eab7-4069-b3a0-2839338b04f0,TXN-5F13A159F252,2021-07-18 17:45:22,30abe3eb-9a2e-453b-b7a6-b36c2bf43dc4,SE_0001,POS,SE,Mastercard,SEK,989.08,0.0,247.27,1236.35,2021-07-18 17:45:22,SAP_SD
f7174d2a-8260-4563-a8b0-d7842158cc09,TXN-C15CE05C77C7,2021-12-12 19:51:43,30abe3eb-9a2e-453b-b7a6-b36c2bf43dc4,SE_0001,POS,SE,American Express,SEK,138.27,0.0,34.57,172.84,2021-12-12 19:51:43,SAP_SD
faf8af91-0936-4f13-a155-f4a8789ce4d0,TXN-860FBD7AA59E,2021-06-04 19:25:35,fa026227-f777-4b5a-8502-449ef02d689c,,ONLINE,SE,Visa,SEK,910.25,0.0,227.56,1137.81,2021-06-04 19:25:35,SAP_SD
3b23e377-7790-4c8d-b04d-4c76eda3a30b,TXN-4E27AEF7AA9C,2021-08-07 23:53:59,ad7b60f8-00f3-4b9c-bba1-8cce25951043,,ONLINE,SE,Apple Pay,SEK,1458.6,0.0,364.65,1823.25,2021-08-07 23:53:59,SAP_SD
fcb2eca5-74c3-4f5d-868f-bcaaea93084b,TXN-9E390BD99F3C,2021-03-05 13:31:21,ad7b60f8-00f3-4b9c-bba1-8cce25951043,SE_0001,POS,SE,Apple Pay,SEK,1168.81,58.44,277.59,1387.96,2021-03-05 13:31:21,SAP_SD
d83e2663-86b8-44b7-8f94-55e5992ae12a,TXN-F570FFA4169C,2021-06-17 08:22:29,670b1055-9c79-4db1-9fa2-8991457739e5,SE_0001,POS,SE,Apple Financing,SEK,154.44,7.72,36.68,183.4,2021-06-17 08:22:29,SAP_SD
0d19322b-e761-4c9a-a0ab-0221c5ceeec7,TXN-45935C451AA0,2021-10-05 19:28:23,670b1055-9c79-4db1-9fa2-8991457739e5,SE_0002,POS,SE,Cash,SEK,912.61,0.0,228.15,1140.76,2021-10-05 19:28:23,SAP_SD
52c4eacc-6bd6-4742-bce6-d482b211b597,TXN-18BB5D93D210,2021-10-17 17:52:24,670b1055-9c79-4db1-9fa2-8991457739e5,SE_0002,POS,SE,Apple Financing,SEK,469.18,0.0,117.3,586.48,2021-10-17 17:52:24,SAP_SD
17914379-ebb2-4763-ad8e-c520cfe8468f,TXN-043376F545A3,2021-02-17 20:38:55,2e6291c7-0fda-4e33-8fc3-df3094fe06e4,SE_0001,POS,SE,Discover,SEK,1314.49,0.0,328.62,1643.11,2021-02-17 20:38:55,SAP_SD
1ca674d7-11c0-410c-9e3e-a81fdd6d2647,TXN-189BAFAC464A,2021-04-02 02:36:30,4f666684-15e1-4504-93d1-70dfcfb668f7,,ONLINE,SE,Cash,SEK,720.37,36.02,171.09,855.44,2021-04-02 02:36:30,SAP_SD
80ff31a3-e1f4-4869-8264-4684eae02b6b,TXN-AD87357F3CCF,2021-03-05 18:53:56,4f666684-15e1-4504-93d1-70dfcfb668f7,SE_0002,POS,SE,Apple Financing,SEK,160.69,16.07,36.16,180.78,2021-03-05 18:53:56,SAP_SD
f1b50973-5c93-4977-b68d-8274b47f1624,TXN-F6A5EAB2C8C2,2021-03-16 15:05:06,4f666684-15e1-4504-93d1-70dfcfb668f7,SE_0002,POS,SE,Visa,SEK,1215.03,0.0,303.76,1518.79,2021-03-16 15:05:06,SAP_SD
4c07aaa2-76fb-4eb6-8239-9adab6fed628,TXN-A0C37C5A00A1,2021-04-05 14:27:10,4f666684-15e1-4504-93d1-70dfcfb668f7,SE_0001,POS,SE,American Express,SEK,1557.14,77.86,369.82,1849.1,2021-04-05 14:27:10,SAP_SD
16cbb9ee-b205-4dfe-9af3-2db02fb2bb2b,TXN-D377C3E69BEB,2021-09-25 08:29:31,4f666684-15e1-4504-93d1-70dfcfb668f7,SE_0002,POS,SE,Apple Pay,SEK,232.17,0.0,58.04,290.21,2021-09-25 08:29:31,SAP_SD
f35e3afa-6610-4671-ac49-5ee91c690726,TXN-AA62D165DBF0,2021-11-18 20:44:04,4f666684-15e1-4504-93d1-70dfcfb668f7,,ONLINE,SE,Apple Pay,SEK,230.64,11.53,54.78,273.89,2021-11-18 20:44:04,SAP_SD
f1d1e5ef-b299-4e71-9b29-3e9d23621062,TXN-50E639C8D5F8,2021-05-17 08:36:50,4f666684-15e1-4504-93d1-70dfcfb668f7,,ONLINE,SE,Visa,SEK,116.51,5.83,27.67,138.35,2021-05-17 08:36:50,SAP_SD
6e915f9f-095b-4089-a114-3106f7987235,TXN-065BEEB04DB3,2021-02-20 14:14:49,e1683da0-4deb-4d36-91ee-c5b8773ca3a4,SE_0001,POS,SE,Apple Financing,SEK,1401.15,0.0,350.29,1751.44,2021-02-20 14:14:49,SAP_SD
1f45d4c4-871b-4ff8-8cf5-71d9ed5810cd,TXN-C36EB85A903D,2021-11-05 17:10:58,9154d1ff-3f60-4f60-94fd-c953e47b0d3e,SE_0001,POS,SE,Corporate Financing,SEK,1405.33,0.0,351.33,1756.66,2021-11-05 17:10:58,SAP_SD
cc9e6517-4e67-47bf-ac7c-84361a60e528,TXN-6CE8CD92E35C,2021-09-27 08:47:24,9154d1ff-3f60-4f60-94fd-c953e47b0d3e,SE_0002,POS,SE,Bank EMI,SEK,1121.16,56.06,266.28,1331.38,2021-09-27 08:47:24,SAP_SD
f48c421b-30e2-4e52-b398-d5834e6768a1,TXN-639556A4D59D,2021-11-02 14:29:21,9154d1ff-3f60-4f60-94fd-c953e47b0d3e,SE_0002,POS,SE,Apple Financing,SEK,1477.36,0.0,369.34,1846.7,2021-11-02 14:29:21,SAP_SD
84d3d522-109f-440f-9645-9ed89414f464,TXN-606674802010,2021-04-06 15:53:06,1caafe1e-50f9-4577-9f99-6c19e2343937,,ONLINE,SE,Bank EMI,SEK,451.92,0.0,112.98,564.9,2021-04-06 15:53:06,SAP_SD
5317ac3c-c2b6-4741-85f0-cb538b8ae6c5,TXN-6544390D6428,2021-11-24 19:27:36,1caafe1e-50f9-4577-9f99-6c19e2343937,SE_0002,POS,SE,Discover,SEK,369.28,0.0,92.32,461.6,2021-11-24 19:27:36,SAP_SD
d3268757-7e2f-4e21-849c-8a61c750c0e5,TXN-11721A159A4E,2021-08-26 11:46:02,2bbffeab-29f2-4c39-aeea-8b11676ab66f,SE_0001,POS,SE,Apple Financing,SEK,1299.2,0.0,324.8,1624.0,2021-08-26 11:46:02,SAP_SD
4a8c26b1-6638-468d-a032-3efa8e92695e,TXN-2BEDCEF671C4,2021-05-22 09:42:22,c3dd78b6-9794-44b2-b5c7-5cab6581d66c,SE_0001,POS,SE,Discover,SEK,137.92,6.9,32.75,163.77,2021-05-22 09:42:22,SAP_SD
1d747d70-996e-458c-82c9-7b6477aeefa0,TXN-98E183F4BC8E,2021-10-19 10:21:59,5b38feb5-4a0b-469f-a54d-0a2f7f485b72,SE_0002,POS,SE,Apple Pay,SEK,394.58,19.73,93.71,468.56,2021-10-19 10:21:59,SAP_SD
4284b72e-4d39-4220-9eea-00eeeda87237,TXN-A7C1BFBFA627,2021-12-24 15:56:34,5b38feb5-4a0b-469f-a54d-0a2f7f485b72,SE_0002,POS,SE,Mastercard,SEK,226.42,0.0,56.6,283.02,2021-12-24 15:56:34,SAP_SD
5b6551c5-acbd-4998-b313-16c5aa079af0,TXN-55E317D0EA91,2021-08-16 16:22:50,5b38feb5-4a0b-469f-a54d-0a2f7f485b72,,ONLINE,SE,Apple Financing,SEK,894.38,0.0,223.59,1117.97,2021-08-16 16:22:50,SAP_SD
17593100-49f6-418c-b8f6-62ee2867f689,TXN-EF44A01B5D4A,2021-12-18 12:33:49,5b38feb5-4a0b-469f-a54d-0a2f7f485b72,SE_0002,POS,SE,Apple Pay,SEK,335.14,16.76,79.59,397.97,2021-12-18 12:33:49,SAP_SD
26ed946f-e0b1-42ca-9ec2-4a024256d411,TXN-F8E938CEF4F1,2021-09-05 09:53:31,220e87b0-2cc9-4ec7-964a-eda39b177a09,SE_0001,POS,SE,Discover,SEK,1199.15,0.0,299.79,1498.94,2021-09-05 09:53:31,SAP_SD
d2859b81-fe8e-4e9b-bf92-b154325152b1,TXN-E322C19C74BC,2021-12-22 11:44:27,d0bbfec5-c53d-456f-bad2-3b4605028c11,SE_0001,POS,SE,Bank EMI,SEK,152.14,0.0,38.03,190.17,2021-12-22 11:44:27,SAP_SD
2d9ae5fa-8d05-4b6a-99d4-b3751ab4efb3,TXN-FDB28713F538,2021-03-24 10:40:02,17cfa286-7178-4b98-8d0a-1dbaa4df0e85,SE_0002,POS,SE,Mastercard,SEK,374.8,37.48,84.33,421.65,2021-03-24 10:40:02,SAP_SD
fa3d30b3-8422-4a94-bae0-ef2e47625a02,TXN-0F951B7481BE,2021-07-05 13:04:14,17cfa286-7178-4b98-8d0a-1dbaa4df0e85,SE_0002,POS,SE,Mastercard,SEK,211.67,0.0,52.92,264.59,2021-07-05 13:04:14,SAP_SD
a4fc850e-be80-4dfa-9949-b29542795aab,TXN-81DBEBA13D81,2021-10-06 12:36:57,17cfa286-7178-4b98-8d0a-1dbaa4df0e85,SE_0002,POS,SE,Apple Pay,SEK,779.8,0.0,194.95,974.75,2021-10-06 12:36:57,SAP_SD
cb2452b1-51f6-4d29-a3a2-6164e2fdb87a,TXN-E7949649E198,2021-09-17 15:54:47,c20d50d6-7def-4290-9386-2918fe0b8c53,SE_0002,POS,SE,Apple Pay,SEK,230.64,0.0,57.66,288.3,2021-09-17 15:54:47,SAP_SD
89e28fa8-3260-486c-8a0f-f18f71d06c9e,TXN-A41B97E93927,2021-11-21 12:33:59,c20d50d6-7def-4290-9386-2918fe0b8c53,,ONLINE,SE,Corporate Financing,SEK,297.6,0.0,74.4,372.0,2021-11-21 12:33:59,SAP_SD
38bdc876-ae50-49ed-874b-b64ced8b879c,TXN-0A4F8BEF2050,2021-01-23 09:57:18,c20d50d6-7def-4290-9386-2918fe0b8c53,SE_0002,POS,SE,American Express,SEK,92.65,0.0,23.16,115.81,2021-01-23 09:57:18,SAP_SD
3ca61225-e1ce-469e-8c17-47857fa24c41,TXN-972860958524,2021-08-30 13:19:36,5068cec1-cb7e-4252-9bf6-1cf1ae043626,SE_0001,POS,SE,Cash,SEK,185.05,0.0,46.26,231.31,2021-08-30 13:19:36,SAP_SD
26142633-4608-4953-81ca-6ee57ffef159,TXN-980148208E77,2021-03-11 09:07:31,5068cec1-cb7e-4252-9bf6-1cf1ae043626,SE_0002,POS,SE,Discover,SEK,734.84,36.74,174.53,872.63,2021-03-11 09:07:31,SAP_SD
