transaction_line_id,transaction_sk,line_number,sku_code,category_code,quantity,unit_price,discount_amount,tax_amount,line_total,created_at
LINE-7490E03F9DEF41,b6d20792-8975-42ce-b567-5fc54275c2ea,1,M3CF7E9LL/A,IPH,1,987.84,0.0,246.96,1234.8,2025-12-17 14:19:54
LINE-2CE4D6AB2DFD41,8787dd8c-9f5a-4a50-9e72-558ccf7327eb,1,M648789LL/A,IPD,1,545.8,0.0,136.45,682.25,2025-10-28 10:55:40
LINE-F208CA60272745,b79db748-8d71-465f-9990-8228950e268a,1,MB99BBBLL/A,TV,1,181.89,0.0,45.47,227.36,2025-11-14 11:36:17
LINE-B34CB2B7B1254A,24a4e199-0172-4e2d-a9b5-0c4779b58fd2,1,MFC8E3ELL/A,AIR,1,173.46,0.0,43.37,216.83,2025-10-07 10:21:54
LINE-3ABADCD380AD40,1a38de58-edda-41c8-a7a7-97dcd10317ee,1,MB0701ELL/A,TV,1,151.74,0.0,37.94,189.68,2025-05-31 12:58:05
LINE-235CC6947BEA46,c7229d1b-debf-466c-9fbf-71e65e0ff955,1,M0D075ALL/A,IPD,1,985.23,0.0,246.31,1231.54,2025-07-08 22:37:28
LINE-DEAD2B0A6B9740,feac60b5-2f37-4d2f-a728-30b9d289a928,1,MB5EF2FLL/A,AIR,1,216.38,0.0,54.09,270.47,2025-06-02 11:20:50
LINE-AB1CEA0C54254B,bd2de16f-1c44-4675-aff7-60d8c6fdd376,1,MB99BBBLL/A,TV,1,163.98,8.2,38.95,194.73,2025-12-14 12:12:02
LINE-3C7B0D94FD6843,648fc97b-0a92-45f8-93a2-0f591432dd94,1,MBDD764LL/A,IPD,1,786.04,39.3,186.69,933.43,2025-10-14 17:01:33
LINE-B11B9E425E684C,a0816259-edb8-4e32-8789-f0eca106f8c4,1,MC729F8LL/A,IPH,1,1120.35,0.0,280.09,1400.44,2025-05-30 10:35:48
LINE-4BF60699CB4448,8577a290-f6a2-4a1b-a6a3-3bede27b92f3,1,M456FEBLL/A,ACC,2,98.99,9.9,47.02,235.1,2025-06-25 13:31:10
LINE-F3AF7B4D399E43,d4e52af2-6d53-4ef6-96c1-bb88c1e0dbce,1,MEF353CLL/A,IPH,1,1409.19,0.0,352.3,1761.49,2025-08-14 18:20:33
LINE-4277A460317944,7652893b-c67e-4293-b698-6a0772ee58d2,1,MBC7279LL/A,IPH,1,1549.0,154.9,348.52,1742.62,2025-10-11 09:21:08
LINE-6ACCC9E4661542,35ece4ad-8d1c-48c6-906d-dd38aeba0a14,1,M5F3637LL/A,IPH,1,1235.38,61.77,293.4,1467.01,2025-06-22 08:44:07
LINE-0F8209276C894A,67c9da55-a8ce-45ee-8983-d51d263bdd99,1,MB99BBBLL/A,TV,1,176.76,0.0,44.19,220.95,2025-10-11 20:32:08
LINE-8AE859E4C60A46,41f3267f-b1ae-477f-a0fa-66c6e48939f6,1,M03B6DFLL/A,IPH,1,1425.55,0.0,356.39,1781.94,2025-12-12 12:59:55
LINE-00A5CBED263A47,097630e8-3379-4a9c-9911-8c3a19deecd4,1,M718189LL/A,IPH,1,1237.21,0.0,309.3,1546.51,2025-05-10 10:12:48
LINE-A392C458D4E340,529b972c-01a2-4c8f-97bb-761b2390aae3,1,M24C1BELL/A,IPH,1,963.15,48.16,228.75,1143.74,2025-05-31 13:17:56
LINE-6FAE82B1B59840,726a2b08-b9b6-4ca3-88a1-ecf0f92ec756,1,M41795ALL/A,WCH,1,562.42,0.0,140.6,703.02,2025-08-06 13:36:26
LINE-425153B997F34C,0317d71c-4017-430a-b46d-e052acc3bedf,1,M107055LL/A,AIR,1,141.71,0.0,35.43,177.14,2025-10-13 14:31:03
LINE-57D37D769C5449,f7a90610-2bd9-4435-b9ee-4bae98b5736a,1,M86AB67LL/A,ACC,2,146.56,0.0,73.28,366.4,2025-03-04 20:11:13
LINE-7417D05921DF4A,532d424b-98be-4769-bcb4-6f3ba6ae0476,1,M86AB67LL/A,ACC,1,159.83,0.0,39.96,199.79,2025-09-27 11:33:54
LINE-B4D0A4401BCA41,66e522fd-78f8-49bf-bc6b-bdef0996b0ef,1,M86AB67LL/A,ACC,1,73.25,0.0,18.31,91.56,2025-11-11 11:45:19
LINE-756AAC0B8A1543,43b93146-246a-46aa-9169-4accd76793cd,1,MB9FBB8LL/A,MAC,1,2923.69,0.0,730.92,3654.61,2025-08-03 17:22:00
LINE-386B1E1649BE45,c8ce3d73-9fe8-4d83-a1b3-9ea0dc4f8f2d,1,ME09345LL/A,WCH,1,281.84,0.0,70.46,352.3,2025-03-28 18:38:56
LINE-3C680ECAEFB44C,ae8cacd5-1df7-496c-9451-f611ba296670,1,MC584CALL/A,AIR,1,241.03,0.0,60.26,301.29,2025-01-12 13:21:46
LINE-C71CF1FABA1D44,388d93ce-82eb-4b84-b765-dae1c727fbea,1,MF9A435LL/A,ACC,2,46.44,4.64,22.06,110.3,2025-07-05 03:34:10
LINE-74358B07C8D14B,2d9264fb-9e40-4104-80c0-dff7600726ab,1,MBE751DLL/A,IPH,1,1551.59,0.0,387.9,1939.49,2025-04-17 08:17:30
LINE-796165797E254C,5269b059-cb01-422a-8f15-5b1da9c31403,1,MA93E8FLL/A,IPH,1,1548.78,77.44,367.83,1839.17,2025-06-05 14:22:57
LINE-7B48BE4CC5744D,73a8ae1a-84f9-447e-83fc-8b2c1cea1290,1,M05C22ELL/A,IPH,1,1271.64,0.0,317.91,1589.55,2025-01-14 18:33:40
LINE-4EF4E96EFCE847,ea553e35-656b-4f68-9915-d21f39793650,1,M09ADBFLL/A,ACC,2,109.86,10.99,52.18,260.91,2025-03-06 09:10:36
LINE-5970FFBB9E0746,53875134-c6bd-428d-b9f4-625ff9b68dc9,1,M922A07LL/A,IPH,1,1267.26,0.0,316.81,1584.07,2025-10-18 10:30:08
LINE-741190B659594F,77f78816-48c2-441e-b2c8-66480832d138,1,MA83831LL/A,IPH,1,1093.87,0.0,273.47,1367.34,2025-10-02 11:22:25
LINE-B855AB22C37140,489c91ca-ca53-4180-80d3-db6696137c82,1,MF13B86LL/A,IPH,1,1541.9,77.1,366.2,1831.0,2025-01-12 22:02:18
LINE-06D953BE720A46,dff432d9-a6ca-44c7-94f7-73ed40e46a07,1,M2ECBAFLL/A,MAC,1,3244.27,0.0,811.07,4055.34,2025-12-31 12:18:42
LINE-5FFC540C0DEA4B,2466a4ac-2378-4b3e-a706-73347e27037a,1,MDC7A95LL/A,ACC,2,76.9,15.38,34.61,173.03,2025-03-17 14:48:18
LINE-2CB275539C7645,d4014a9a-fd57-487a-82c4-2eb6f8852445,1,M4C6BB8LL/A,MAC,1,2886.38,144.32,685.51,3427.57,2025-12-10 14:38:55
LINE-9F14BD592BED4B,0b0462b9-36bc-4f3d-963f-4e5c542da19c,1,M18A9D8LL/A,AIR,1,152.23,0.0,38.06,190.29,2025-10-26 10:08:57
LINE-903FE372297845,d5211edf-1210-4da0-9f55-0d33f3344ecb,1,M705170LL/A,IPH,1,706.48,0.0,176.62,883.1,2025-04-28 08:38:29
LINE-5F675F2AC04741,4d12037a-8747-49ec-a30a-2cdf56f5ce31,1,MA1B373LL/A,ACC,2,166.26,16.63,78.97,394.86,2025-10-28 15:58:58
LINE-48B87800DE9246,0a420252-9d08-4629-b6a7-634c69a1436c,1,MDC7A95LL/A,ACC,2,79.15,0.0,39.58,197.88,2025-04-20 13:13:53
LINE-D6C7E24A99A642,89f8db1e-1233-42d3-ba65-97a2af36dca9,1,M552171LL/A,AIR,2,139.8,0.0,69.9,349.5,2025-03-26 15:40:51
LINE-5B793FB725184B,6a69d7f2-5ae4-45b0-9205-833dd7d10e1e,1,M57AA4CLL/A,IPH,1,749.41,0.0,187.35,936.76,2025-05-06 20:29:00
LINE-F63AD9D7717F4E,9a2119e8-dbf5-46a7-90b8-aadfebef987a,1,M455202LL/A,ACC,2,178.34,0.0,89.17,445.85,2025-03-14 12:36:16
LINE-97BBEAB439FF4A,8a62d19d-0331-420b-b7fe-8a1af29e8f7b,1,MB99BBBLL/A,TV,1,143.3,0.0,35.83,179.13,2025-07-01 17:05:20
LINE-375A78B2145C46,3d0bb2da-8063-49e9-9c9b-619ec35267b0,1,M19BAF6LL/A,IPD,1,354.45,0.0,88.61,443.06,2025-04-01 16:07:14
LINE-58C80B9F777A45,af24c4f6-76ee-4120-b0d2-dc5e537bbeac,1,MAEF483LL/A,WCH,1,780.2,39.01,185.3,926.49,2025-02-03 14:58:36
LINE-2524CC37268541,b447e511-31c4-44d1-9c9c-f4e6f856b536,1,M455202LL/A,ACC,2,129.05,12.91,61.3,306.49,2025-05-30 08:25:24
LINE-E84F8A1343EF4B,173ce5ae-261d-429a-b44e-c2bc6d208c76,1,M455202LL/A,ACC,2,178.74,0.0,89.37,446.85,2025-02-20 22:13:03
LINE-A23AE8D29DBA46,b4c6e430-1190-450b-ac3c-29663ef51ecb,1,M254F50LL/A,IPD,1,365.67,0.0,91.42,457.09,2025-12-12 22:43:37
LINE-47E2001FDF8747,3eb9720a-dd43-46da-8622-e88f6869160c,1,M6C1E07LL/A,IPH,1,1169.29,0.0,292.32,1461.61,2025-10-04 13:39:06
LINE-8CB54C1C784C49,a47898a8-b4ca-4988-9a64-b6ac17b5a045,1,MC5E6E8LL/A,MAC,1,2432.53,0.0,608.13,3040.66,2025-10-31 10:09:56
LINE-9B9745B433264B,af867ca4-d868-4190-b7b8-bb49e4126f7b,1,ME8BAA3LL/A,ACC,1,101.5,10.15,22.84,114.19,2025-12-21 19:54:27
LINE-13CC430D677A40,77d5ed8a-98dc-4221-80f7-a9eb43742d09,1,M107055LL/A,AIR,2,226.2,22.62,107.44,537.22,2025-11-12 20:31:41
LINE-0A9AF19947B84B,7ac30b5c-31dc-401c-b594-3839878a0fa5,1,M86AB67LL/A,ACC,1,98.17,0.0,24.54,122.71,2025-07-23 19:39:47
LINE-2B9FBBBF248E4D,aa3911f7-231f-4067-bb12-aa3105512f47,1,M8DD328LL/A,HMP,1,454.23,22.71,107.88,539.4,2025-06-04 19:10:10
LINE-F6B46487568F4C,fcc56bbc-8f20-47eb-85fb-4a5466121237,1,M09ADBFLL/A,ACC,2,73.01,14.6,32.86,164.28,2025-10-03 12:15:26
LINE-1D834D78EF4242,6aa66560-162e-4f16-9a35-6863e764e35a,1,M86AB67LL/A,ACC,1,75.95,7.6,17.09,85.44,2025-03-06 14:25:13
LINE-310991C707B149,d2f8bd05-d5f3-4ddd-bc89-26681dce897a,1,M6B3B72LL/A,IPH,1,1368.42,136.84,307.9,1539.48,2025-09-15 19:01:56
LINE-29879F035F9245,898b471a-04a7-4ff2-b295-98fe0480cf6e,1,ME8BAA3LL/A,ACC,2,114.08,0.0,57.04,285.2,2025-05-14 13:13:24
LINE-0C51990071C94E,ccd31354-cec1-450c-a2a6-a58b43ff2bfc,1,M0D6AFCLL/A,IPH,1,1245.9,62.3,295.9,1479.5,2025-06-19 16:53:31
LINE-FEAF38866BBA44,343cda7e-22d0-48f6-99cc-5e3b7805fd16,1,M1DF0AFLL/A,IPH,1,1316.5,0.0,329.12,1645.62,2025-09-13 08:32:37
LINE-513B06A4427E40,3c946fa8-d1ff-483a-bca8-17b2ade465e3,1,M0D6AFCLL/A,IPH,1,1496.71,0.0,374.18,1870.89,2025-05-12 13:41:19
LINE-8CDD8EDEAEBE46,5a13fd95-1382-4f35-b534-6ef7777a6c2f,1,MCD5039LL/A,IPH,1,1091.61,0.0,272.9,1364.51,2025-11-05 15:27:17
LINE-CAC8D84EFFB040,f4f398ab-16d0-4586-bb6c-b8f9534743d9,1,MD63BB7LL/A,AIR,2,198.05,0.0,99.03,495.13,2025-03-09 09:22:11
LINE-599AA75B93D046,84fa55d0-8c99-427c-a98d-73e74eca74fb,1,MB0701ELL/A,TV,1,131.21,0.0,32.8,164.01,2025-10-10 14:42:23
LINE-EDA113259C8A4C,4a992019-0d97-4658-8088-6fd02fac2afb,1,M8C3384LL/A,ACC,1,101.46,0.0,25.36,126.82,2025-10-17 11:59:58
LINE-6B05DCC750F840,57421466-fde5-4d2b-8d3a-22f80cdfd6b8,1,M3618DELL/A,AIR,2,216.19,21.62,102.69,513.45,2025-04-25 03:03:17
LINE-08F96F8C7B554F,30411d58-4085-4f2a-bb31-3e5d0e065c95,1,MDAEDA8LL/A,MAC,1,1134.96,56.75,269.55,1347.76,2025-09-22 09:03:59
LINE-94A3222196FF40,f361566a-9352-445c-85e5-ab1ec0314839,1,MB3B54ALL/A,IPH,1,871.21,0.0,217.8,1089.01,2025-12-24 09:41:44
LINE-3F690672EEF348,b327dcf5-2df0-452c-989d-06f7c2301f67,1,MEE46FFLL/A,IPD,1,388.41,19.42,92.25,461.24,2025-08-12 09:26:19
LINE-FFF2B904385940,61428534-597d-439c-9542-7672274eb32e,1,M1DF0AFLL/A,IPH,1,1161.41,0.0,290.35,1451.76,2025-06-18 23:24:15
LINE-F92B5EB6EF4446,4cf62c42-d882-4f2b-8b2c-b2842347686c,1,M107055LL/A,AIR,2,214.48,21.45,101.88,509.39,2025-01-10 10:15:41
LINE-567321025CD14C,0aecc12b-34d3-4817-ae50-9d1e93936847,1,M088F14LL/A,TV,1,150.27,0.0,37.57,187.84,2025-10-03 09:25:49
LINE-26E4BDAF9BF449,e054b052-4af2-440f-93b0-3a44a32106b6,1,M3618DELL/A,AIR,2,143.98,0.0,71.99,359.95,2025-08-06 18:33:23
LINE-DE9DC1F826DB4A,8ff599ac-3b79-4b13-9c4e-b5ce71e17dd4,1,M86AB67LL/A,ACC,2,66.51,0.0,33.26,166.28,2025-12-31 19:35:56
LINE-72A5F5977BCD4D,e48aa42d-0513-41ef-937f-a1b99bec3a7b,1,M455202LL/A,ACC,2,118.39,11.84,56.23,281.17,2025-12-25 00:50:33
LINE-020BAEB91F7742,bb5a7f90-7ea5-4ded-aae6-7a826773d9ac,1,M9103D6LL/A,IPH,1,1091.84,109.18,245.66,1228.32,2025-03-31 16:15:25
LINE-2D94AC67F57740,c916db7f-288f-4324-941f-a633f0d43966,1,M456FEBLL/A,ACC,1,56.49,0.0,14.12,70.61,2025-09-19 14:41:55
LINE-81DE63F3393A45,3c915b16-b76a-443a-8378-59f7ef497b8a,1,MB3B54ALL/A,IPH,1,1279.62,0.0,319.9,1599.52,2025-02-18 18:17:54
LINE-91C1DAF88B3240,b8f609d3-c17a-4984-8d4f-60dd6802ef0d,1,MC584CALL/A,AIR,1,145.93,0.0,36.48,182.41,2025-04-21 03:50:41
LINE-5559C36643E947,c39da10d-0a42-4c1b-96c2-bf0126e0dd06,1,M455202LL/A,ACC,1,45.75,0.0,11.44,57.19,2025-08-05 08:24:11
LINE-0A6CB2BBC81F41,7e4deded-1d6b-401b-82de-10f8c9bb069c,1,MC85B0ELL/A,IPH,1,805.42,0.0,201.35,1006.77,2025-06-12 15:50:48
LINE-3E383F2BDA5442,65143420-2f43-4643-8bb4-3a31ba241443,1,M18A9D8LL/A,AIR,1,156.28,0.0,39.07,195.35,2025-10-13 23:08:44
LINE-E5550B9689FF46,14e5b759-8144-4893-beb0-41f78fcfe817,1,M4412C2LL/A,IPD,1,822.8,0.0,205.7,1028.5,2025-12-27 13:15:29
LINE-F772141A553747,79308a3d-df0f-45b2-938d-5c54bf6c8760,1,MF1EA7BLL/A,IPH,1,867.72,0.0,216.93,1084.65,2025-10-19 18:38:48
LINE-068FA46A4AE046,6bb6093d-2f8c-46e1-a7cf-0b2444d7b236,1,M564811LL/A,ACC,1,37.62,1.88,8.93,44.67,2025-11-29 16:51:02
LINE-694D5925471040,f85736f2-425c-4154-bad5-960bbfeabf1b,1,MDC7A95LL/A,ACC,2,175.55,0.0,87.78,438.88,2025-04-28 13:36:57
LINE-8235BD76AECA49,72209a1f-4a60-4011-a955-e20b92294df0,1,M1DF0AFLL/A,IPH,1,837.48,83.75,188.43,942.16,2025-02-16 09:04:06
LINE-63D6C88105884E,9dd2db77-0f1f-4ffc-8f2c-62c1908cc84d,1,MA1B373LL/A,ACC,1,117.19,0.0,29.3,146.49,2025-02-14 17:00:41
LINE-F75D060FF8E544,332b0149-c5d2-4fb7-8fdf-ff7dd8ca5a96,1,MDA4855LL/A,IPH,1,1500.0,0.0,375.0,1875.0,2025-06-30 19:53:01
LINE-9A4EF9DEE5E843,e263c121-99e1-434a-a898-24559cc3996d,1,MFC2424LL/A,IPH,1,787.43,0.0,196.86,984.29,2025-06-06 17:21:32
LINE-9F560146597342,b91571e4-21ce-41d7-be62-e998b5095c72,1,M10A105LL/A,IPD,1,1091.22,54.56,259.17,1295.83,2025-02-08 12:12:53
LINE-D134FEEEDF9A4B,541d85dd-5b52-4d13-9926-9b17eb73e78f,1,M09ADBFLL/A,ACC,1,61.7,0.0,15.43,77.13,2025-12-04 17:51:35
LINE-EF385C495A034C,93703402-d8fc-4e0b-9a09-34c56815bec2,1,M54E142LL/A,IPH,1,876.39,0.0,219.1,1095.49,2025-11-14 17:04:56
LINE-D6A57F06A89E4E,dc6be3df-fb93-4c49-9e37-eee92df56a5a,1,M3618DELL/A,AIR,1,239.28,0.0,59.82,299.1,2025-12-12 19:02:20
LINE-42D4AEE0C8824F,192cf839-e974-41ed-baba-8ae377932078,1,M040D08LL/A,IPD,1,1128.54,0.0,282.13,1410.67,2025-06-05 09:33:07
LINE-5E373CD03CB14C,01295f18-a5ac-4a74-a768-e9b23c38b8dd,1,MA1B373LL/A,ACC,2,117.84,0.0,58.92,294.6,2025-03-06 10:45:07
LINE-6BE773E8AFA443,10f3b594-ede3-4185-834e-914b87791fd4,1,MBBFE23LL/A,TV,1,188.87,0.0,47.22,236.09,2025-12-21 15:24:17
LINE-79C4B556638546,b4fcff53-a7eb-4a4b-b359-3c84ad5bb565,1,M59B919LL/A,IPH,1,1074.68,0.0,268.67,1343.35,2025-11-20 17:32:43
LINE-44561D100AFD48,3465ca38-364e-4c34-8336-d8a52d25e57d,1,M088F14LL/A,TV,1,171.03,0.0,42.76,213.79,2025-12-24 20:55:22
LINE-7EB77722731E4D,98142d26-5e49-4e7e-9227-68eedb4c4f37,1,MDA4855LL/A,IPH,1,1594.96,0.0,398.74,1993.7,2025-01-03 11:22:19
LINE-4AD1CF2DF0D341,75f3b51f-2d74-4dc4-b31a-9fc3dc7f0f48,1,M197F7BLL/A,WCH,1,788.5,0.0,197.12,985.62,2025-03-08 09:19:16
LINE-D836637DD4F245,9d49d54e-1f90-4484-9508-beaabca4465f,1,M469693LL/A,ACC,2,177.4,0.0,88.7,443.5,2025-08-13 18:08:21
LINE-2CF74B18A02F4D,0d6cf248-4a6b-4f70-9eee-35fc6ccdcc58,1,M456FEBLL/A,ACC,2,35.92,3.59,17.06,85.31,2025-07-17 13:50:59
LINE-068D062119F14D,22bf6da2-9cb8-45f4-bced-72c6d3df953f,1,M7CD21DLL/A,WCH,1,338.54,0.0,84.64,423.18,2025-07-13 08:55:41
LINE-D29CDDA169FA45,3a165f8d-b311-443d-887d-7b61a61114ee,1,MF930F7LL/A,IPH,1,871.26,43.56,206.93,1034.63,2025-11-13 14:59:12
LINE-211557067A1149,c1e0e531-f612-44e6-a339-bc3e5ff3e5fa,1,MA76605LL/A,WCH,1,978.73,0.0,244.68,1223.41,2025-08-30 11:28:16
LINE-ACB2E8D4ED3843,80e0adfb-b4e0-46c2-a663-124e2c37203c,1,M7A5CADLL/A,AIR,2,169.47,0.0,84.73,423.67,2025-05-27 19:41:38
LINE-B8E681F11C7148,6669c10e-85bf-4a59-b88e-e78e869f2610,1,MB99BBBLL/A,TV,1,170.68,17.07,38.4,192.01,2025-01-16 15:37:48
LINE-8780AAF93BFE43,9815630c-2c2f-4b2d-9e2d-d02327264e12,1,M9EBCB8LL/A,IPH,1,753.44,37.67,178.94,894.71,2025-04-27 13:19:19
LINE-E7BD7BB8EB1E4D,5289c0e5-bea2-48eb-b4a7-8927de78a67d,1,M242E2ALL/A,IPH,1,716.79,0.0,179.2,895.99,2025-06-21 16:38:20
LINE-D54469A736F942,b42fa157-664f-4724-b4f5-563cd9c91065,1,M1F574ALL/A,IPH,1,1268.84,0.0,317.21,1586.05,2025-05-01 14:26:35
LINE-4F84CF3B0A0A47,a321f171-a58a-4903-85f7-b6f579aa8936,1,M4E00FFLL/A,IPH,1,837.62,0.0,209.41,1047.03,2025-06-10 17:01:25
LINE-D8FACDD3687E43,f0597dfc-d46e-45c2-879a-e62c9c3b13f7,1,M09ADBFLL/A,ACC,2,114.85,0.0,57.42,287.12,2025-01-20 13:23:16
LINE-87813E8F779740,8c2a43d7-5376-4242-9957-529e460fa326,1,MC78E55LL/A,IPH,1,1255.73,0.0,313.93,1569.66,2025-01-28 13:39:44
LINE-651F87A91C7D4A,655acb1c-4f28-44be-9c85-25ea3fc0b54b,1,M18A9D8LL/A,AIR,2,215.18,0.0,107.59,537.95,2025-04-03 18:19:37
LINE-AC53E368BD6340,5686e6ab-0695-4855-8d4a-bba506b8494d,1,M6937C4LL/A,IPH,1,1582.29,0.0,395.57,1977.86,2025-07-24 18:06:21
LINE-665681DFDC2F4F,1b8ff828-030f-4436-a81f-3d96318bb9db,1,MC20377LL/A,IPH,1,928.74,0.0,232.19,1160.93,2025-12-26 18:58:01
LINE-A1C13D7BB7C943,6fe4f532-6556-4af3-9246-9ecd2d789ebd,1,MD63BB7LL/A,AIR,2,161.28,0.0,80.64,403.2,2025-05-02 22:09:26
LINE-3F65D936635A4F,537c5de3-2ab7-409f-9766-59dd5293f445,1,MDAD2D8LL/A,IPH,1,964.06,0.0,241.01,1205.07,2025-09-29 22:47:49
LINE-27560A58B02849,e0ce1159-8a2a-4680-81df-f967dcd18fe9,1,MFCE7DFLL/A,HMP,1,464.08,0.0,116.02,580.1,2025-10-29 02:57:04
