transaction_sk,transaction_id,transaction_timestamp,customer_id,store_id,channel_id,country_code,payment_method,currency,gross_amount,total_discount,total_tax,net_total,created_at,source_system
11f2eac2-f179-46c0-9a00-631677e32c0e,TXN-EB4C9B2F6BE8,2025-01-21 22:50:40,ae7eba0e-0ea6-4b65-ac6d-86bc5050ba8c,,ONLINE,SE,Bank EMI,SEK,156.8,7.84,37.24,186.2,2025-01-21 22:50:40,SAP_SD
dd02a1da-489d-4c1e-8a37-dcb657ffd9c2,TXN-266E5A4547B0,2025-07-23 12:43:35,ae7eba0e-0ea6-4b65-ac6d-86bc5050ba8c,SE_0002,POS,SE,Bank EMI,SEK,803.2,80.32,180.72,903.6,2025-07-23 12:43:35,SAP_SD
bdc5f771-03bb-4d03-89f4-3e33b93fcfca,TXN-A6E6A06C88AB,2025-08-04 09:58:37,ae7eba0e-0ea6-4b65-ac6d-86bc5050ba8c,SE_0001,POS,SE,Cash,SEK,73.27,0.0,18.32,91.59,2025-08-04 09:58:37,SAP_SD
65e8e19d-029d-4c07-bf24-d52d62b789b6,TXN-928B0A552D44,2025-09-10 15:24:58,ce9228a6-8ac2-44fc-8702-45c6cffec196,SE_0002,POS,SE,Bank EMI,SEK,809.15,0.0,202.29,1011.44,2025-09-10 15:24:58,SAP_SD
3e7a10d2-0c16-4746-b86a-76e910986b4b,TXN-7368407B6F64,2025-04-25 13:12:27,ce9228a6-8ac2-44fc-8702-45c6cffec196,SE_0002,POS,SE,Visa,SEK,441.32,0.0,110.33,551.65,2025-04-25 13:12:27,SAP_SD
8cd376ce-6c8c-4c9c-8c13-84c1598571d8,TXN-DB954E3542FC,2025-10-19 09:17:23,ce9228a6-8ac2-44fc-8702-45c6cffec196,SE_0001,POS,SE,American Express,SEK,148.92,14.89,33.51,167.54,2025-10-19 09:17:23,SAP_SD
f77ca75d-14af-41fb-99c1-97338e660989,TXN-E73759FCAC67,2025-02-20 08:40:36,03cb3907-1cfe-4897-afb7-40ddecc7989d,,ONLINE,SE,Bank EMI,SEK,1223.95,0.0,305.99,1529.94,2025-02-20 08:40:36,SAP_SD
3ffda0a1-8f22-4d4d-9bd5-90f8b8b4bcf3,TXN-3B9A8768407E,2025-10-28 05:47:57,670b1055-9c79-4db1-9fa2-8991457739e5,,ONLINE,SE,Bank EMI,SEK,1551.46,77.57,368.47,1842.36,2025-10-28 05:47:57,SAP_SD
1da4d07a-f4f6-43b9-8625-9fb0c1f45719,TXN-B74EC6842823,2025-06-17 09:25:38,670b1055-9c79-4db1-9fa2-8991457739e5,SE_0001,POS,SE,Corporate Financing,SEK,859.95,86.0,193.49,967.44,2025-06-17 09:25:38,SAP_SD
5080b784-7139-4c7d-a9b5-16d4c8a08f44,TXN-388580C8CDB0,2025-04-19 01:55:52,c4e817eb-a08a-4ef3-91df-7a02148ac43e,,ONLINE,SE,American Express,SEK,179.21,0.0,44.8,224.01,2025-04-19 01:55:52,SAP_SD
c7f82a3d-396b-476e-a2f9-111f8313a172,TXN-1980DDF2D7CE,2025-01-12 13:02:15,e74204c2-9df5-4509-a9f9-65baad82bd68,SE_0001,POS,SE,Corporate Financing,SEK,1249.04,0.0,312.26,1561.3,2025-01-12 13:02:15,SAP_SD
10225899-d1f9-482b-a404-97144f7b530d,TXN-1FDA03C03C5E,2025-11-29 05:15:35,633e77f6-444c-434a-acf7-a97c5a484c3f,,ONLINE,SE,Visa,SEK,171.88,0.0,42.97,214.85,2025-11-29 05:15:35,SAP_SD
353d8bf9-7490-4347-8242-1ca845abf8bb,TXN-05DA1361F6A5,2025-10-03 19:43:14,633e77f6-444c-434a-acf7-a97c5a484c3f,SE_0002,POS,SE,Cash,SEK,139.7,0.0,34.92,174.62,2025-10-03 19:43:14,SAP_SD
eab1fa0a-ddd6-4828-8b37-b23f839a71b9,TXN-C65944245FB0,2025-06-11 12:33:13,043aa01d-7a1d-4226-9e52-e533e16c9c8d,SE_0002,POS,SE,Bank EMI,SEK,1127.83,112.78,253.76,1268.81,2025-06-11 12:33:13,SAP_SD
435b44b4-7542-4ab5-bc27-0d1ce4940ace,TXN-667D4919CD11,2025-01-18 12:36:44,043aa01d-7a1d-4226-9e52-e533e16c9c8d,SE_0002,POS,SE,American Express,SEK,130.09,6.5,30.9,154.49,2025-01-18 12:36:44,SAP_SD
fbafa0b7-2c49-413c-b8ae-65f97ad77d05,TXN-CB525208FDBA,2025-05-30 10:54:01,ddf6572c-23be-4ccc-8cfd-23b298be12ba,SE_0001,POS,SE,Cash,SEK,265.18,0.0,66.3,331.48,2025-05-30 10:54:01,SAP_SD
bcef2e92-f166-4c3f-aac0-81deaa76a002,TXN-705C22BC64E7,2025-06-06 15:39:18,957f716b-a80a-4d31-92e1-38f5ca99c3bb,,ONLINE,SE,Mastercard,SEK,1329.5,66.48,315.75,1578.77,2025-06-06 15:39:18,SAP_SD
167a2e61-5f1e-4179-9dc6-1153b615c49c,TXN-642839EEA464,2025-05-11 16:50:10,957f716b-a80a-4d31-92e1-38f5ca99c3bb,SE_0002,POS,SE,Apple Pay,SEK,407.42,0.0,101.86,509.28,2025-05-11 16:50:10,SAP_SD
16accbfb-0e90-467f-b69c-584351e67f31,TXN-5D446D3DAF8E,2025-08-30 11:35:21,957f716b-a80a-4d31-92e1-38f5ca99c3bb,SE_0001,POS,SE,Discover,SEK,154.38,15.44,34.73,173.67,2025-08-30 11:35:21,SAP_SD
5ad13df0-cf0e-4145-9b20-567cc3063592,TXN-983781B93A53,2025-04-06 18:16:27,91f06e8c-aa9e-437a-b312-93fa1dc47137,SE_0002,POS,SE,American Express,SEK,363.54,0.0,90.89,454.43,2025-04-06 18:16:27,SAP_SD
7c479faf-0a0a-4c46-b788-d398e2c48c07,TXN-B1D7F8A1AA44,2025-01-05 12:57:37,1f773671-7c0a-4fde-bc6f-d779352c66de,,ONLINE,SE,Bank EMI,SEK,997.02,0.0,249.25,1246.27,2025-01-05 12:57:37,SAP_SD
b6d20792-8975-42ce-b567-5fc54275c2ea,TXN-49F47190A680,2025-12-17 14:19:54,01990e96-5801-42c9-a220-eaaa8128ffb3,,ONLINE,SE,Bank EMI,SEK,987.84,0.0,246.96,1234.8,2025-12-17 14:19:54,SAP_SD
8787dd8c-9f5a-4a50-9e72-558ccf7327eb,TXN-923B04E8E315,2025-10-28 10:55:40,01990e96-5801-42c9-a220-eaaa8128ffb3,SE_0001,POS,SE,Bank EMI,SEK,545.8,0.0,136.45,682.25,2025-10-28 10:55:40,SAP_SD
b79db748-8d71-465f-9990-8228950e268a,TXN-357FA375B91F,2025-11-14 11:36:17,a825f3e5-d7cc-4cb4-b74f-44b711c57eac,,ONLINE,SE,Apple Pay,SEK,181.89,0.0,45.47,227.36,2025-11-14 11:36:17,SAP_SD
24a4e199-0172-4e2d-a9b5-0c4779b58fd2,TXN-3B2DFBF9548C,2025-10-07 10:21:54,105632e2-37c8-48eb-b8df-a510d5bd1a1b,SE_0002,POS,SE,Apple Financing,SEK,173.46,0.0,43.37,216.83,2025-10-07 10:21:54,SAP_SD
1a38de58-edda-41c8-a7a7-97dcd10317ee,TXN-9B72C9139DB0,2025-05-31 12:58:05,105632e2-37c8-48eb-b8df-a510d5bd1a1b,SE_0001,POS,SE,Visa,SEK,151.74,0.0,37.94,189.68,2025-05-31 12:58:05,SAP_SD
c7229d1b-debf-466c-9fbf-71e65e0ff955,TXN-A6C33C9070B3,2025-07-08 22:37:28,105632e2-37c8-48eb-b8df-a510d5bd1a1b,,ONLINE,SE,American Express,SEK,985.23,0.0,246.31,1231.54,2025-07-08 22:37:28,SAP_SD
feac60b5-2f37-4d2f-a728-30b9d289a928,TXN-5DC85937E222,2025-06-02 11:20:50,be44a461-f498-4dd9-bd91-df2ebe864a34,SE_0002,POS,SE,Bank EMI,SEK,216.38,0.0,54.09,270.47,2025-06-02 11:20:50,SAP_SD
bd2de16f-1c44-4675-aff7-60d8c6fdd376,TXN-1C205C9D210C,2025-12-14 12:12:02,91f06e8c-aa9e-437a-b312-93fa1dc47137,SE_0002,POS,SE,Cash,SEK,163.98,8.2,38.95,194.73,2025-12-14 12:12:02,SAP_SD
648fc97b-0a92-45f8-93a2-0f591432dd94,TXN-C796C2F4F096,2025-10-14 17:01:33,91f06e8c-aa9e-437a-b312-93fa1dc47137,SE_0002,POS,SE,Bank EMI,SEK,786.04,39.3,186.69,933.43,2025-10-14 17:01:33,SAP_SD
a0816259-edb8-4e32-8789-f0eca106f8c4,TXN-15669CBABC57,2025-05-30 10:35:48,faaf1f67-28f4-4aae-a87c-a626af504bc0,SE_0002,POS,SE,Apple Pay,SEK,1120.35,0.0,280.09,1400.44,2025-05-30 10:35:48,SAP_SD
8577a290-f6a2-4a1b-a6a3-3bede27b92f3,TXN-611FF177AAEE,2025-06-25 13:31:10,c874dd40-51c2-4ca6-a590-e5749acd5996,SE_0001,POS,SE,Bank EMI,SEK,197.98,9.9,47.02,235.1,2025-06-25 13:31:10,SAP_SD
d4e52af2-6d53-4ef6-96c1-bb88c1e0dbce,TXN-5DF3D7CE5470,2025-08-14 18:20:33,c874dd40-51c2-4ca6-a590-e5749acd5996,SE_0002,POS,SE,Apple Financing,SEK,1409.19,0.0,352.3,1761.49,2025-08-14 18:20:33,SAP_SD
7652893b-c67e-4293-b698-6a0772ee58d2,TXN-06AB965A199C,2025-10-11 09:21:08,c874dd40-51c2-4ca6-a590-e5749acd5996,,ONLINE,SE,Bank EMI,SEK,1549.0,154.9,348.52,1742.62,2025-10-11 09:21:08,SAP_SD
35ece4ad-8d1c-48c6-906d-dd38aeba0a14,TXN-69ADF0B5EDC3,2025-06-22 08:44:07,b2a7db6f-07ce-4439-b7b8-0103eb492a92,SE_0001,POS,SE,Mastercard,SEK,1235.38,61.77,293.4,1467.01,2025-06-22 08:44:07,SAP_SD
67c9da55-a8ce-45ee-8983-d51d263bdd99,TXN-23BDC3023B49,2025-10-11 20:32:08,b2a7db6f-07ce-4439-b7b8-0103eb492a92,,ONLINE,SE,Visa,SEK,176.76,0.0,44.19,220.95,2025-10-11 20:32:08,SAP_SD
41f3267f-b1ae-477f-a0fa-66c6e48939f6,TXN-30A915D0586F,2025-12-12 12:59:55,82f5ac44-6101-4e6c-b4b0-af5deb5fbfa7,,ONLINE,SE,American Express,SEK,1425.55,0.0,356.39,1781.94,2025-12-12 12:59:55,SAP_SD
097630e8-3379-4a9c-9911-8c3a19deecd4,TXN-BFFFC77C5DE3,2025-05-10 10:12:48,82f5ac44-6101-4e6c-b4b0-af5deb5fbfa7,SE_0001,POS,SE,Visa,SEK,1237.21,0.0,309.3,1546.51,2025-05-10 10:12:48,SAP_SD
529b972c-01a2-4c8f-97bb-761b2390aae3,TXN-716A739B1430,2025-05-31 13:17:56,82f5ac44-6101-4e6c-b4b0-af5deb5fbfa7,SE_0001,POS,SE,Apple Pay,SEK,963.15,48.16,228.75,1143.74,2025-05-31 13:17:56,SAP_SD
726a2b08-b9b6-4ca3-88a1-ecf0f92ec756,TXN-AD6131FFDA8D,2025-08-06 13:36:26,bab0e984-403b-459f-bb70-9fb729739026,SE_0001,POS,SE,Mastercard,SEK,562.42,0.0,140.6,703.02,2025-08-06 13:36:26,SAP_SD
0317d71c-4017-430a-b46d-e052acc3bedf,TXN-F7AA672D9420,2025-10-13 14:31:03,bab0e984-403b-459f-bb70-9fb729739026,,ONLINE,SE,American Express,SEK,141.71,0.0,35.43,177.14,2025-10-13 14:31:03,SAP_SD
f7a90610-2bd9-4435-b9ee-4bae98b5736a,TXN-5CD1F8A4E332,2025-03-04 20:11:13,bab0e984-403b-459f-bb70-9fb729739026,SE_0002,POS,SE,Mastercard,SEK,293.12,0.0,73.28,366.4,2025-03-04 20:11:13,SAP_SD
532d424b-98be-4769-bcb4-6f3ba6ae0476,TXN-FA8C587A5F99,2025-09-27 11:33:54,bab0e984-403b-459f-bb70-9fb729739026,SE_0001,POS,SE,Apple Pay,SEK,159.83,0.0,39.96,199.79,2025-09-27 11:33:54,SAP_SD
66e522fd-78f8-49bf-bc6b-bdef0996b0ef,TXN-EB0250350892,2025-11-11 11:45:19,bab0e984-403b-459f-bb70-9fb729739026,SE_0002,POS,SE,Bank EMI,SEK,73.25,0.0,18.31,91.56,2025-11-11 11:45:19,SAP_SD
43b93146-246a-46aa-9169-4accd76793cd,TXN-DEF3B620E22C,2025-08-03 17:22:00,bab0e984-403b-459f-bb70-9fb729739026,SE_0001,POS,SE,Apple Pay,SEK,2923.69,0.0,730.92,3654.61,2025-08-03 17:22:00,SAP_SD
c8ce3d73-9fe8-4d83-a1b3-9ea0dc4f8f2d,TXN-33772D3AC178,2025-03-28 18:38:56,bab0e984-403b-459f-bb70-9fb729739026,SE_0002,POS,SE,American Express,SEK,281.84,0.0,70.46,352.3,2025-03-28 18:38:56,SAP_SD
ae8cacd5-1df7-496c-9451-f611ba296670,TXN-31713A4FB33F,2025-01-12 13:21:46,bab0e984-403b-459f-bb70-9fb729739026,SE_0001,POS,SE,Visa,SEK,241.03,0.0,60.26,301.29,2025-01-12 13:21:46,SAP_SD
388d93ce-82eb-4b84-b765-dae1c727fbea,TXN-EF5DB7497252,2025-07-05 03:34:10,2f1d5964-f220-45c1-bb1c-52b8eb4c365d,,ONLINE,SE,Cash,SEK,92.88,4.64,22.06,110.3,2025-07-05 03:34:10,SAP_SD
2d9264fb-9e40-4104-80c0-dff7600726ab,TXN-1ACE664288C3,2025-04-17 08:17:30,2f1d5964-f220-45c1-bb1c-52b8eb4c365d,SE_0001,POS,SE,Discover,SEK,1551.59,0.0,387.9,1939.49,2025-04-17 08:17:30,SAP_SD
5269b059-cb01-422a-8f15-5b1da9c31403,TXN-E0C3D78E3348,2025-06-05 14:22:57,2f1d5964-f220-45c1-bb1c-52b8eb4c365d,SE_0002,POS,SE,Mastercard,SEK,1548.78,77.44,367.83,1839.17,2025-06-05 14:22:57,SAP_SD
73a8ae1a-84f9-447e-83fc-8b2c1cea1290,TXN-6FF3EAB5C1C2,2025-01-14 18:33:40,1b5652e8-07cb-447a-8c52-d3fccfa7bf91,SE_0002,POS,SE,Visa,SEK,1271.64,0.0,317.91,1589.55,2025-01-14 18:33:40,SAP_SD
ea553e35-656b-4f68-9915-d21f39793650,TXN-8110DB63E3F1,2025-03-06 09:10:36,1b5652e8-07cb-447a-8c52-d3fccfa7bf91,SE_0002,POS,SE,Corporate Financing,SEK,219.72,10.99,52.18,260.91,2025-03-06 09:10:36,SAP_SD
53875134-c6bd-428d-b9f4-625ff9b68dc9,TXN-3D5DE65E5C6C,2025-10-18 10:30:08,1b5652e8-07cb-447a-8c52-d3fccfa7bf91,SE_0001,POS,SE,American Express,SEK,1267.26,0.0,316.81,1584.07,2025-10-18 10:30:08,SAP_SD
77f78816-48c2-441e-b2c8-66480832d138,TXN-EC6B3113CFBE,2025-10-02 11:22:25,cf898667-3927-459e-aa9a-7b4ed975a3b0,SE_0002,POS,SE,American Express,SEK,1093.87,0.0,273.47,1367.34,2025-10-02 11:22:25,SAP_SD
489c91ca-ca53-4180-80d3-db6696137c82,TXN-39AA419F0204,2025-01-12 22:02:18,cf898667-3927-459e-aa9a-7b4ed975a3b0,,ONLINE,SE,Discover,SEK,1541.9,77.1,366.2,1831.0,2025-01-12 22:02:18,SAP_SD
dff432d9-a6ca-44c7-94f7-73ed40e46a07,TXN-9E33CDCA8D5D,2025-12-31 12:18:42,4ab316c9-c6df-4e46-869c-2d8af54210df,SE_0002,POS,SE,Apple Financing,SEK,3244.27,0.0,811.07,4055.34,2025-12-31 12:18:42,SAP_SD
2466a4ac-2378-4b3e-a706-73347e27037a,TXN-A9659678EE0C,2025-03-17 14:48:18,4ab316c9-c6df-4e46-869c-2d8af54210df,SE_0001,POS,SE,Apple Financing,SEK,153.8,15.38,34.61,173.03,2025-03-17 14:48:18,SAP_SD
d4014a9a-fd57-487a-82c4-2eb6f8852445,TXN-B48F24DB091C,2025-12-10 14:38:55,61220679-75d8-4c92-97ff-8a24dda756e4,SE_0001,POS,SE,Apple Pay,SEK,2886.38,144.32,685.51,3427.57,2025-12-10 14:38:55,SAP_SD
0b0462b9-36bc-4f3d-963f-4e5c542da19c,TXN-81012C2261B4,2025-10-26 10:08:57,61220679-75d8-4c92-97ff-8a24dda756e4,SE_0001,POS,SE,Corporate Financing,SEK,152.23,0.0,38.06,190.29,2025-10-26 10:08:57,SAP_SD
d5211edf-1210-4da0-9f55-0d33f3344ecb,TXN-228315B508B7,2025-04-28 08:38:29,60afa019-3b6e-4e88-92f2-4aaad66b9484,,ONLINE,SE,Cash,SEK,706.48,0.0,176.62,883.1,2025-04-28 08:38:29,SAP_SD
4d12037a-8747-49ec-a30a-2cdf56f5ce31,TXN-C6035A1423B9,2025-10-28 15:58:58,60afa019-3b6e-4e88-92f2-4aaad66b9484,,ONLINE,SE,American Express,SEK,332.52,16.63,78.97,394.86,2025-10-28 15:58:58,SAP_SD
0a420252-9d08-4629-b6a7-634c69a1436c,TXN-F194A8714C2F,2025-04-20 13:13:53,60afa019-3b6e-4e88-92f2-4aaad66b9484,SE_0002,POS,SE,Visa,SEK,158.3,0.0,39.58,197.88,2025-04-20 13:13:53,SAP_SD
89f8db1e-1233-42d3-ba65-97a2af36dca9,TXN-1CF372656635,2025-03-26 15:40:51,193353e0-1c50-4f39-989c-fc4530bfd53a,SE_0001,POS,SE,Mastercard,SEK,279.6,0.0,69.9,349.5,2025-03-26 15:40:51,SAP_SD
6a69d7f2-5ae4-45b0-9205-833dd7d10e1e,TXN-36FBC41184EE,2025-05-06 20:29:00,d38e8ffe-909d-455d-909f-c7cfdcddec22,,ONLINE,SE,Apple Pay,SEK,749.41,0.0,187.35,936.76,2025-05-06 20:29:00,SAP_SD
9a2119e8-dbf5-46a7-90b8-aadfebef987a,TXN-32163FE43B4B,2025-03-14 12:36:16,c7c54024-eb66-4352-b229-45031cb463ed,SE_0001,POS,SE,Mastercard,SEK,356.68,0.0,89.17,445.85,2025-03-14 12:36:16,SAP_SD
8a62d19d-0331-420b-b7fe-8a1af29e8f7b,TXN-BF7ED44763C4,2025-07-01 17:05:20,c7c54024-eb66-4352-b229-45031cb463ed,,ONLINE,SE,Mastercard,SEK,143.3,0.0,35.83,179.13,2025-07-01 17:05:20,SAP_SD
3d0bb2da-8063-49e9-9c9b-619ec35267b0,TXN-2511FCCAC4EA,2025-04-01 16:07:14,e8f08f70-5274-4bb1-a1c6-a665aa0a9284,,ONLINE,SE,Corporate Financing,SEK,354.45,0.0,88.61,443.06,2025-04-01 16:07:14,SAP_SD
af24c4f6-76ee-4120-b0d2-dc5e537bbeac,TXN-3DCEA17891B3,2025-02-03 14:58:36,e8f08f70-5274-4bb1-a1c6-a665aa0a9284,SE_0001,POS,SE,American Express,SEK,780.2,39.01,185.3,926.49,2025-02-03 14:58:36,SAP_SD
b447e511-31c4-44d1-9c9c-f4e6f856b536,TXN-85F8850E7DEA,2025-05-30 08:25:24,e8f08f70-5274-4bb1-a1c6-a665aa0a9284,,ONLINE,SE,Mastercard,SEK,258.1,12.91,61.3,306.49,2025-05-30 08:25:24,SAP_SD
173ce5ae-261d-429a-b44e-c2bc6d208c76,TXN-971448700C7F,2025-02-20 22:13:03,e8f08f70-5274-4bb1-a1c6-a665aa0a9284,,ONLINE,SE,American Express,SEK,357.48,0.0,89.37,446.85,2025-02-20 22:13:03,SAP_SD
b4c6e430-1190-450b-ac3c-29663ef51ecb,TXN-1EB0E9B23F42,2025-12-12 22:43:37,4071bbb4-3618-4689-a1f7-0c4399cec9e7,,ONLINE,SE,Apple Financing,SEK,365.67,0.0,91.42,457.09,2025-12-12 22:43:37,SAP_SD
3eb9720a-dd43-46da-8622-e88f6869160c,TXN-CB554D307A27,2025-10-04 13:39:06,2b1cf2b8-2a61-4f6a-b0d0-27d7b5d456f6,,ONLINE,SE,Mastercard,SEK,1169.29,0.0,292.32,1461.61,2025-10-04 13:39:06,SAP_SD
a47898a8-b4ca-4988-9a64-b6ac17b5a045,TXN-0517B4721CBA,2025-10-31 10:09:56,2b1cf2b8-2a61-4f6a-b0d0-27d7b5d456f6,,ONLINE,SE,Bank EMI,SEK,2432.53,0.0,608.13,3040.66,2025-10-31 10:09:56,SAP_SD
af867ca4-d868-4190-b7b8-bb49e4126f7b,TXN-987297AE96C8,2025-12-21 19:54:27,2b1cf2b8-2a61-4f6a-b0d0-27d7b5d456f6,SE_0002,POS,SE,Cash,SEK,101.5,10.15,22.84,114.19,2025-12-21 19:54:27,SAP_SD
77d5ed8a-98dc-4221-80f7-a9eb43742d09,TXN-5124BAC1E407,2025-11-12 20:31:41,2b1cf2b8-2a61-4f6a-b0d0-27d7b5d456f6,SE_0001,POS,SE,Apple Financing,SEK,452.4,22.62,107.44,537.22,2025-11-12 20:31:41,SAP_SD
7ac30b5c-31dc-401c-b594-3839878a0fa5,TXN-4152894C2D81,2025-07-23 19:39:47,2b1cf2b8-2a61-4f6a-b0d0-27d7b5d456f6,SE_0001,POS,SE,Visa,SEK,98.17,0.0,24.54,122.71,2025-07-23 19:39:47,SAP_SD
aa3911f7-231f-4067-bb12-aa3105512f47,TXN-39B33F5C4646,2025-06-04 19:10:10,2b1cf2b8-2a61-4f6a-b0d0-27d7b5d456f6,,ONLINE,SE,Corporate Financing,SEK,454.23,22.71,107.88,539.4,2025-06-04 19:10:10,SAP_SD
fcc56bbc-8f20-47eb-85fb-4a5466121237,TXN-9EB367BF6431,2025-10-03 12:15:26,819a4cb2-42c1-4695-b134-d69f1fca9dca,SE_0001,POS,SE,Cash,SEK,146.02,14.6,32.86,164.28,2025-10-03 12:15:26,SAP_SD
6aa66560-162e-4f16-9a35-6863e764e35a,TXN-FCF190B2721D,2025-03-06 14:25:13,819a4cb2-42c1-4695-b134-d69f1fca9dca,SE_0002,POS,SE,Bank EMI,SEK,75.95,7.6,17.09,85.44,2025-03-06 14:25:13,SAP_SD
d2f8bd05-d5f3-4ddd-bc89-26681dce897a,TXN-7FD230AAB409,2025-09-15 19:01:56,0b93cdee-0131-4f6f-80fd-3ea58317ac41,SE_0002,POS,SE,Mastercard,SEK,1368.42,136.84,307.9,1539.48,2025-09-15 19:01:56,SAP_SD
898b471a-04a7-4ff2-b295-98fe0480cf6e,TXN-A6ACC4BDD183,2025-05-14 13:13:24,62fc1a28-02ad-4753-8907-0139369778d3,SE_0002,POS,SE,Visa,SEK,228.16,0.0,57.04,285.2,2025-05-14 13:13:24,SAP_SD
ccd31354-cec1-450c-a2a6-a58b43ff2bfc,TXN-80A92982F3EE,2025-06-19 16:53:31,62fc1a28-02ad-4753-8907-0139369778d3,SE_0001,POS,SE,Corporate Financing,SEK,1245.9,62.3,295.9,1479.5,2025-06-19 16:53:31,SAP_SD
343cda7e-22d0-48f6-99cc-5e3b7805fd16,TXN-4FB0C8437D1B,2025-09-13 08:32:37,62fc1a28-02ad-4753-8907-0139369778d3,SE_0002,POS,SE,Apple Financing,SEK,1316.5,0.0,329.12,1645.62,2025-09-13 08:32:37,SAP_SD
3c946fa8-d1ff-483a-bca8-17b2ade465e3,TXN-0C0F505D1DE8,2025-05-12 13:41:19,955484fa-9945-4519-8abe-c3879b23c4e1,SE_0002,POS,SE,Corporate Financing,SEK,1496.71,0.0,374.18,1870.89,2025-05-12 13:41:19,SAP_SD
5a13fd95-1382-4f35-b534-6ef7777a6c2f,TXN-2C8CF3A3500A,2025-11-05 15:27:17,955484fa-9945-4519-8abe-c3879b23c4e1,,ONLINE,SE,American Express,SEK,1091.61,0.0,272.9,1364.51,2025-11-05 15:27:17,SAP_SD
f4f398ab-16d0-4586-bb6c-b8f9534743d9,TXN-877564BA533F,2025-03-09 09:22:11,955484fa-9945-4519-8abe-c3879b23c4e1,SE_0002,POS,SE,American Express,SEK,396.1,0.0,99.03,495.13,2025-03-09 09:22:11,SAP_SD
84fa55d0-8c99-427c-a98d-73e74eca74fb,TXN-4F80AF6ACC49,2025-10-10 14:42:23,630205d9-0316-49d4-a56d-8dbe1d6c779d,SE_0002,POS,SE,Cash,SEK,131.21,0.0,32.8,164.01,2025-10-10 14:42:23,SAP_SD
4a992019-0d97-4658-8088-6fd02fac2afb,TXN-3B04E6A693FC,2025-10-17 11:59:58,35984bb3-99af-49bd-8844-7cf996e0fed8,SE_0001,POS,SE,Cash,SEK,101.46,0.0,25.36,126.82,2025-10-17 11:59:58,SAP_SD
