transaction_sk,transaction_id,transaction_timestamp,customer_id,store_id,channel_id,country_code,payment_method,currency,gross_amount,total_discount,total_tax,net_total,created_at,source_system
7e8d25da-f869-4ec3-a05b-5a080db21c66,TXN-551A3BB00DC8,2022-08-25 18:22:08,86257790-2055-4811-b12a-23adc1739b37,,ONLINE,SE,Mastercard,SEK,511.4,25.57,121.46,607.29,2022-08-25 18:22:08,SAP_SD
782bb9dc-d437-498a-9d21-99a5729c9855,TXN-6BDC7585C8F2,2022-12-12 05:36:18,181d47ac-8387-4345-89af-58d8109981e7,,ONLINE,SE,Apple Financing,SEK,1265.81,63.29,300.63,1503.15,2022-12-12 05:36:18,SAP_SD
7a7a9ad7-cc8b-4647-9b2d-c958ed95b8ce,TXN-965B27DAF1D1,2022-01-20 19:09:50,181d47ac-8387-4345-89af-58d8109981e7,SE_0002,POS,SE,Discover,SEK,189.29,18.93,42.59,212.95,2022-01-20 19:09:50,SAP_SD
0f5077e1-c91c-43fa-b3ba-730376af8578,TXN-480EA439154D,2022-08-29 16:30:03,4d7f929d-bb48-48cc-94e9-6018c628ddc8,SE_0002,POS,SE,Mastercard,SEK,1216.9,121.69,273.8,1369.01,2022-08-29 16:30:03,SAP_SD
f1daa8d9-a88c-4769-a78e-0070aa9562a5,TXN-351296914369,2022-09-20 17:41:54,4d7f929d-bb48-48cc-94e9-6018c628ddc8,SE_0002,POS,SE,Visa,SEK,1164.78,0.0,291.19,1455.97,2022-09-20 17:41:54,SAP_SD
6a627e94-a417-48fd-824c-7b9af0c1cd6d,TXN-F25260973282,2022-08-16 10:49:36,dd7c9f65-21d1-4c34-a260-f5936fab6324,SE_0001,POS,SE,Mastercard,SEK,2787.04,0.0,696.76,3483.8,2022-08-16 10:49:36,SAP_SD
239789d6-9ef5-4973-9aca-5079c5f1aa73,TXN-FC60EC5F7DAD,2022-04-07 11:00:24,2914d07e-589a-49d6-89a4-326276833a6b,SE_0002,POS,SE,Apple Pay,SEK,338.28,33.83,76.11,380.56,2022-04-07 11:00:24,SAP_SD
53444c4d-80d4-415c-a32e-58194d61ee37,TXN-6954248C658B,2022-05-03 13:00:20,2914d07e-589a-49d6-89a4-326276833a6b,SE_0001,POS,SE,Mastercard,SEK,72.38,0.0,18.09,90.47,2022-05-03 13:00:20,SAP_SD
f02766b6-4f75-44f4-af64-1c6cbb9aef09,TXN-8C1316AFF6F0,2022-07-13 11:24:07,2914d07e-589a-49d6-89a4-326276833a6b,SE_0001,POS,SE,Discover,SEK,157.99,0.0,39.5,197.49,2022-07-13 11:24:07,SAP_SD
7e2649c6-6596-4875-8189-50f3cf77543d,TXN-F04DD0F5A21C,2022-06-06 10:14:59,ee925b6f-bf69-4fa1-ac42-8209770cb86c,SE_0001,POS,SE,Apple Pay,SEK,196.73,0.0,49.18,245.91,2022-06-06 10:14:59,SAP_SD
309619e6-f3d4-4cb4-bdd3-7410bdae241a,TXN-67DD06E123D2,2022-11-05 17:42:23,ee925b6f-bf69-4fa1-ac42-8209770cb86c,SE_0001,POS,SE,Corporate Financing,SEK,159.8,0.0,39.95,199.75,2022-11-05 17:42:23,SAP_SD
c73e1a6a-ff68-471d-bf72-ec5d2897fb3c,TXN-77D16D503C7C,2022-10-27 13:25:13,ee925b6f-bf69-4fa1-ac42-8209770cb86c,SE_0001,POS,SE,Corporate Financing,SEK,241.52,12.08,57.36,286.8,2022-10-27 13:25:13,SAP_SD
c66ef7dd-9ced-4524-93cb-a237286fba77,TXN-2CDBF6CBA339,2022-10-06 12:47:00,ee925b6f-bf69-4fa1-ac42-8209770cb86c,SE_0001,POS,SE,Corporate Financing,SEK,1319.59,0.0,329.9,1649.49,2022-10-06 12:47:00,SAP_SD
51104d04-c773-4b0c-aa52-a0ccb5e94d4a,TXN-EB9416062AA9,2022-10-14 19:44:33,ee925b6f-bf69-4fa1-ac42-8209770cb86c,SE_0002,POS,SE,Corporate Financing,SEK,1028.54,0.0,257.13,1285.67,2022-10-14 19:44:33,SAP_SD
a8d7fcf0-c3f7-4554-8dde-ca27be839f43,TXN-BC00978D5D5B,2022-06-01 13:30:10,ee925b6f-bf69-4fa1-ac42-8209770cb86c,,ONLINE,SE,Cash,SEK,422.16,0.0,105.54,527.7,2022-06-01 13:30:10,SAP_SD
e9173097-31e0-4593-a81f-4dc2dc1dbbcb,TXN-34BB04A18FC8,2022-04-08 11:46:59,ee925b6f-bf69-4fa1-ac42-8209770cb86c,SE_0001,POS,SE,Mastercard,SEK,1510.71,0.0,377.68,1888.39,2022-04-08 11:46:59,SAP_SD
533754e1-3d51-421a-a514-e9a464a0ab2d,TXN-A28C20C63F63,2022-12-30 15:51:40,ee925b6f-bf69-4fa1-ac42-8209770cb86c,SE_0002,POS,SE,Mastercard,SEK,891.64,44.58,211.76,1058.82,2022-12-30 15:51:40,SAP_SD
da2732da-f24a-45e5-a502-fcc869eaeb37,TXN-18E208764083,2022-09-16 16:49:37,f17bec8a-4e73-4c57-91d6-215ef07b3750,SE_0002,POS,SE,Bank EMI,SEK,882.81,44.14,209.67,1048.34,2022-09-16 16:49:37,SAP_SD
cf6c3b4a-0012-447e-bb7f-3ce0a6138319,TXN-9174BF0D0B0A,2022-08-18 01:44:13,f17bec8a-4e73-4c57-91d6-215ef07b3750,,ONLINE,SE,American Express,SEK,213.32,0.0,53.33,266.65,2022-08-18 01:44:13,SAP_SD
c68a04f7-ae80-44a0-b7e3-aed15b35c746,TXN-840090D8DAEA,2022-06-28 17:20:34,f17bec8a-4e73-4c57-91d6-215ef07b3750,SE_0001,POS,SE,Discover,SEK,1168.69,0.0,292.17,1460.86,2022-06-28 17:20:34,SAP_SD
7669b56f-d419-4619-bfa4-973684329788,TXN-EF8D6EC442FC,2022-09-24 19:35:06,0eefadd8-cdef-45e9-b93f-28e44b23dff0,SE_0002,POS,SE,Apple Financing,SEK,906.87,45.34,215.38,1076.91,2022-09-24 19:35:06,SAP_SD
09c618d6-71ae-430b-ade7-0ba7bc080a24,TXN-2BC1204C6E30,2022-02-28 19:02:43,0eefadd8-cdef-45e9-b93f-28e44b23dff0,SE_0001,POS,SE,Bank EMI,SEK,193.16,0.0,48.29,241.45,2022-02-28 19:02:43,SAP_SD
addec955-8ef9-4310-9941-0c77c4516cd5,TXN-CE6209AAA9F2,2022-02-16 23:38:31,0eefadd8-cdef-45e9-b93f-28e44b23dff0,,ONLINE,SE,Cash,SEK,330.18,0.0,82.55,412.73,2022-02-16 23:38:31,SAP_SD
5944289f-a571-491a-b440-41a917cabd3e,TXN-20A86BDDD19B,2022-04-08 09:15:20,0eefadd8-cdef-45e9-b93f-28e44b23dff0,,ONLINE,SE,Visa,SEK,1217.49,0.0,304.37,1521.86,2022-04-08 09:15:20,SAP_SD
9a061c03-bc60-4589-a69a-0dbdd1a56e5d,TXN-305729A89338,2022-03-05 10:09:29,0eefadd8-cdef-45e9-b93f-28e44b23dff0,,ONLINE,SE,Apple Financing,SEK,798.82,0.0,199.71,998.53,2022-03-05 10:09:29,SAP_SD
dcaa9b8b-638e-4fb5-88d3-4fbc7243f374,TXN-4FA9E2BEA9AF,2022-08-20 13:01:23,0eefadd8-cdef-45e9-b93f-28e44b23dff0,SE_0001,POS,SE,Bank EMI,SEK,796.96,0.0,199.24,996.2,2022-08-20 13:01:23,SAP_SD
e8bb26a3-2d31-4de6-a3ab-bce4c4610c35,TXN-6CA514E0DCC5,2022-06-28 13:52:48,0eefadd8-cdef-45e9-b93f-28e44b23dff0,SE_0002,POS,SE,Bank EMI,SEK,621.32,0.0,155.33,776.65,2022-06-28 13:52:48,SAP_SD
66504929-ca2d-48ad-bb30-d2d0ef49dfb9,TXN-E834A01986A2,2022-12-13 17:18:32,0eefadd8-cdef-45e9-b93f-28e44b23dff0,SE_0002,POS,SE,Cash,SEK,1277.61,0.0,319.4,1597.01,2022-12-13 17:18:32,SAP_SD
d01141aa-33d4-4280-950c-bbcb2e92d484,TXN-2839F7E74F13,2022-01-14 17:56:06,ea9ff372-7179-45e7-8d3e-85aa629d88b3,SE_0001,POS,SE,Discover,SEK,191.91,19.19,43.18,215.9,2022-01-14 17:56:06,SAP_SD
157c3bc2-6cd8-4ff2-b43d-a30cf1479874,TXN-DE26C5FD31E9,2022-10-13 15:08:51,ea9ff372-7179-45e7-8d3e-85aa629d88b3,SE_0002,POS,SE,Mastercard,SEK,100.74,0.0,25.18,125.92,2022-10-13 15:08:51,SAP_SD
e7e0834c-e90a-4d11-a30c-43f31ab0803e,TXN-084CD379A046,2022-01-29 18:22:53,0c5666a2-121b-4748-9ddd-485b97127992,SE_0002,POS,SE,Apple Pay,SEK,903.24,45.16,214.52,1072.6,2022-01-29 18:22:53,SAP_SD
432aac86-c99c-4db6-bb04-5ead6c374aa1,TXN-B4C9477B4E4B,2022-07-28 19:37:31,0c5666a2-121b-4748-9ddd-485b97127992,SE_0001,POS,SE,Cash,SEK,1544.74,0.0,386.19,1930.93,2022-07-28 19:37:31,SAP_SD
96a3a74f-419a-4d07-be31-af52660adaa0,TXN-BFC447704237,2022-08-13 08:47:55,0c5666a2-121b-4748-9ddd-485b97127992,SE_0002,POS,SE,Cash,SEK,56.15,0.0,14.04,70.19,2022-08-13 08:47:55,SAP_SD
0ef27f8b-2343-405e-a5f9-28b474316409,TXN-4213F3F48095,2022-11-01 12:17:18,0c5666a2-121b-4748-9ddd-485b97127992,SE_0002,POS,SE,Corporate Financing,SEK,328.58,32.86,73.93,369.65,2022-11-01 12:17:18,SAP_SD
002ba3f3-795a-4b21-a941-06657543c444,TXN-03B81025A3EE,2022-02-01 14:06:49,0c5666a2-121b-4748-9ddd-485b97127992,,ONLINE,SE,American Express,SEK,1429.4,71.47,339.48,1697.41,2022-02-01 14:06:49,SAP_SD
312069d2-bdde-40db-b69c-40defd4afc61,TXN-7EA515CAAB16,2022-04-04 19:54:42,9b1119bc-838e-44a7-953a-c1d204aaea5a,SE_0001,POS,SE,Visa,SEK,285.92,0.0,71.48,357.4,2022-04-04 19:54:42,SAP_SD
85d2d912-686d-41ee-991a-0c8f72554e75,TXN-899CC0156B95,2022-01-12 18:30:53,9b1119bc-838e-44a7-953a-c1d204aaea5a,SE_0002,POS,SE,Apple Financing,SEK,1067.35,0.0,266.84,1334.19,2022-01-12 18:30:53,SAP_SD
af0314c4-23ec-4ba0-b887-21fba49ad14f,TXN-2BBD151CBD00,2022-07-31 11:20:15,9b1119bc-838e-44a7-953a-c1d204aaea5a,SE_0001,POS,SE,Apple Pay,SEK,307.65,30.77,69.22,346.1,2022-07-31 11:20:15,SAP_SD
5f7bbc79-45fc-4d14-987d-8db7f1f3e96f,TXN-1FDB8EEE4A2E,2022-04-08 10:55:15,ee72bbca-5807-41da-82ec-9b6053cafdb7,SE_0002,POS,SE,Discover,SEK,424.9,0.0,106.22,531.12,2022-04-08 10:55:15,SAP_SD
ac30df94-1e6e-4fef-80e5-b1df849c1376,TXN-63A7FBF9D13D,2022-07-05 09:36:28,ee72bbca-5807-41da-82ec-9b6053cafdb7,SE_0002,POS,SE,Discover,SEK,1572.43,78.62,373.45,1867.26,2022-07-05 09:36:28,SAP_SD
ffa89ee6-2d3c-434b-a9a9-43d88b246759,TXN-BEF3D0253CF4,2022-11-21 20:47:03,ee72bbca-5807-41da-82ec-9b6053cafdb7,SE_0002,POS,SE,Apple Financing,SEK,519.59,25.98,123.4,617.01,2022-11-21 20:47:03,SAP_SD
efb004d5-4c72-4ac7-ae87-a0127bf55a4e,TXN-1B87CCC62DCB,2022-08-28 16:11:17,9bb1985a-56bc-448f-a986-8667aebe61c2,,ONLINE,SE,Apple Financing,SEK,41.27,0.0,10.32,51.59,2022-08-28 16:11:17,SAP_SD
7b4ff78e-2dde-441f-b968-7a78ac8e303e,TXN-FB35B09D32EA,2022-03-19 14:12:10,9bb1985a-56bc-448f-a986-8667aebe61c2,SE_0001,POS,SE,Corporate Financing,SEK,1408.03,0.0,352.01,1760.04,2022-03-19 14:12:10,SAP_SD
73ee9dd9-7569-453b-86ae-409695f09cbf,TXN-53CF0C1CBFE9,2022-12-05 15:12:16,ce9228a6-8ac2-44fc-8702-45c6cffec196,SE_0002,POS,SE,Apple Pay,SEK,733.02,0.0,183.25,916.27,2022-12-05 15:12:16,SAP_SD
9c1bb975-817b-4afc-8bfa-9da631c0f0ff,TXN-29C3EC010B59,2022-08-18 12:28:32,ce9228a6-8ac2-44fc-8702-45c6cffec196,SE_0001,POS,SE,Mastercard,SEK,357.91,0.0,89.48,447.39,2022-08-18 12:28:32,SAP_SD
a1a86b56-4666-4cd3-ae21-c9e1c95aaa3d,TXN-9281C9AF834C,2022-09-08 09:48:52,ce9228a6-8ac2-44fc-8702-45c6cffec196,SE_0002,POS,SE,American Express,SEK,228.87,0.0,57.22,286.09,2022-09-08 09:48:52,SAP_SD
1f55b12e-2038-4bf5-9acb-6ff15af31e54,TXN-33D5D0B7BF9F,2022-08-04 19:47:23,00a1eb5c-5163-435f-b0e5-606cc0e54027,SE_0001,POS,SE,Discover,SEK,1014.33,0.0,253.58,1267.91,2022-08-04 19:47:23,SAP_SD
d60b94b0-94a9-4903-9bb2-4aff5920ce90,TXN-04854CABD809,2022-06-19 11:56:25,00a1eb5c-5163-435f-b0e5-606cc0e54027,,ONLINE,SE,Apple Pay,SEK,383.46,0.0,95.86,479.32,2022-06-19 11:56:25,SAP_SD
23b1a769-723e-4d18-8116-eda218ede39c,TXN-5D8C03D5491C,2022-08-31 14:36:50,6ef9489b-57fd-44d4-b1eb-ac0b45d8c670,SE_0002,POS,SE,Apple Pay,SEK,846.53,0.0,211.63,1058.16,2022-08-31 14:36:50,SAP_SD
f15df1e5-0238-4b38-8210-0a6d3e6f6722,TXN-9E3356A46C9F,2022-11-16 11:42:38,181d47ac-8387-4345-89af-58d8109981e7,SE_0002,POS,SE,Bank EMI,SEK,1449.41,0.0,362.35,1811.76,2022-11-16 11:42:38,SAP_SD
f2a82a4c-2948-466a-bbec-fcd7e8d252ca,TXN-D48CA5234AD0,2022-11-13 02:29:16,181d47ac-8387-4345-89af-58d8109981e7,,ONLINE,SE,Apple Pay,SEK,1304.71,0.0,326.18,1630.89,2022-11-13 02:29:16,SAP_SD
8a912d01-a8d7-46e0-b120-c7b3619f03e3,TXN-5E68970C5EE0,2022-11-08 20:25:32,181d47ac-8387-4345-89af-58d8109981e7,,ONLINE,SE,Mastercard,SEK,318.98,15.95,75.76,378.79,2022-11-08 20:25:32,SAP_SD
aca107e8-b9d6-47f5-b99c-2a8119094d94,TXN-58186EC8E383,2022-09-22 04:10:14,537b857d-bb0e-41c5-8630-e0636ea81533,,ONLINE,SE,Mastercard,SEK,1410.04,0.0,352.51,1762.55,2022-09-22 04:10:14,SAP_SD
94b9b495-077d-44de-a4d6-66a62400f87d,TXN-2E837B2E0B66,2022-06-29 10:13:23,537b857d-bb0e-41c5-8630-e0636ea81533,SE_0001,POS,SE,Cash,SEK,155.34,0.0,38.84,194.18,2022-06-29 10:13:23,SAP_SD
99aa48fc-f764-464c-ae23-46b97e2ab188,TXN-1C2DC2D58D40,2022-03-01 19:49:15,537b857d-bb0e-41c5-8630-e0636ea81533,SE_0001,POS,SE,Discover,SEK,855.19,42.76,203.11,1015.54,2022-03-01 19:49:15,SAP_SD
1e653b73-3b0b-4d3b-9a7d-668c98f51ced,TXN-6569798310DD,2022-12-23 11:58:54,0cd84531-5882-4431-8ac9-e0299b02bdfa,,ONLINE,SE,Apple Financing,SEK,799.43,0.0,199.86,999.29,2022-12-23 11:58:54,SAP_SD
6683dcdd-7062-4d48-b243-9787e034885d,TXN-E7B8FEB7EA6C,2022-02-02 10:55:13,60fe8029-0648-4c47-a3a7-16cc9f7c4941,,ONLINE,SE,American Express,SEK,230.62,23.06,51.89,259.45,2022-02-02 10:55:13,SAP_SD
014fb2bf-56dd-41f6-816b-9a7d8460f80f,TXN-FC604ABA7FFB,2022-05-27 03:34:03,1d8c4f9f-e009-43e7-b3c7-334a5a2ded5e,,ONLINE,SE,Mastercard,SEK,1049.61,0.0,262.4,1312.01,2022-05-27 03:34:03,SAP_SD
e2dc0501-2837-4cbb-abb5-6a45d447e549,TXN-EDB0B7EEA861,2022-04-24 08:18:52,1d8c4f9f-e009-43e7-b3c7-334a5a2ded5e,,ONLINE,SE,Apple Financing,SEK,378.16,37.82,85.09,425.43,2022-04-24 08:18:52,SAP_SD
f03c2c7a-2184-4f80-a469-ed899ca26ae5,TXN-357D691677CC,2022-11-17 09:12:40,1d8c4f9f-e009-43e7-b3c7-334a5a2ded5e,SE_0002,POS,SE,American Express,SEK,1123.3,0.0,280.82,1404.12,2022-11-17 09:12:40,SAP_SD
498dde42-8db4-4ab1-b8fc-a2167c349490,TXN-B17252CB8AEA,2022-11-16 13:59:52,bbaee65b-38eb-4237-b908-44217c48604d,SE_0002,POS,SE,Cash,SEK,423.13,0.0,105.78,528.91,2022-11-16 13:59:52,SAP_SD
fcf54809-bbe6-4446-812d-76a71c2d4801,TXN-E3B9CAD799F8,2022-09-30 13:19:59,dc735083-195e-4f57-9109-d89f059d027e,,ONLINE,SE,Discover,SEK,798.95,0.0,199.74,998.69,2022-09-30 13:19:59,SAP_SD
0b85d092-9648-48ae-af68-c58a74ae1cef,TXN-FB239BE93435,2022-11-27 15:15:58,f1c8aba7-f9da-4428-b9d7-02097982c975,SE_0002,POS,SE,American Express,SEK,81.8,4.09,19.43,97.14,2022-11-27 15:15:58,SAP_SD
f80204c1-8273-4329-9b13-ba94a1583bf3,TXN-837BCD16A7AC,2022-11-08 17:10:26,f1c8aba7-f9da-4428-b9d7-02097982c975,,ONLINE,SE,Cash,SEK,902.24,45.11,214.28,1071.41,2022-11-08 17:10:26,SAP_SD
445190a0-ee1b-4523-881c-587e623a3660,TXN-4160D979834E,2022-11-04 12:32:15,be682b6e-a1e6-4d8e-8622-9a9cf9afc9d3,SE_0001,POS,SE,Mastercard,SEK,384.05,0.0,96.01,480.06,2022-11-04 12:32:15,SAP_SD
fef37543-33f6-4f7e-b01c-4fd58070497f,TXN-A8F83CAD1FB2,2022-04-04 08:51:02,5b38feb5-4a0b-469f-a54d-0a2f7f485b72,,ONLINE,SE,Corporate Financing,SEK,1188.8,0.0,297.2,1486.0,2022-04-04 08:51:02,SAP_SD
eff7e24a-90df-4b2d-8f56-e38c451e5c43,TXN-426B50312425,2022-08-02 10:32:48,b2895ebc-0eaf-45ce-8b0e-fd50f533291f,,ONLINE,SE,Apple Financing,SEK,319.56,31.96,71.9,359.5,2022-08-02 10:32:48,SAP_SD
38ce2ce7-1b6d-4414-a6e4-fea2d52b0e24,TXN-0B1F2FA86BEB,2022-07-24 18:26:53,6034e7a0-11e8-4ab4-aada-a2bff49caed2,,ONLINE,SE,Bank EMI,SEK,150.67,0.0,37.67,188.34,2022-07-24 18:26:53,SAP_SD
c2c94558-5d05-4fbf-81b7-e118084acd0e,TXN-AEC6ADE745DB,2022-03-06 15:51:23,6034e7a0-11e8-4ab4-aada-a2bff49caed2,SE_0002,POS,SE,Bank EMI,SEK,189.67,18.97,42.67,213.37,2022-03-06 15:51:23,SAP_SD
47b31f51-83c6-4e2b-aac8-42ec50d2d286,TXN-4108B909AB2D,2022-12-01 05:17:51,6034e7a0-11e8-4ab4-aada-a2bff49caed2,,ONLINE,SE,Mastercard,SEK,82.18,0.0,20.55,102.73,2022-12-01 05:17:51,SAP_SD
d1d9049d-e9c0-448a-9118-7f61f10ea08f,TXN-98F4E6E36ACC,2022-11-18 22:57:37,42f98e87-b0a2-42fe-ab96-3b650eccc08a,,ONLINE,SE,Visa,SEK,262.18,0.0,65.55,327.73,2022-11-18 22:57:37,SAP_SD
55ae4825-afe9-410a-9a02-adcb0e2a99e2,TXN-D9631A4DD34C,2022-12-21 10:45:34,42f98e87-b0a2-42fe-ab96-3b650eccc08a,SE_0002,POS,SE,Apple Pay,SEK,150.9,7.55,35.84,179.19,2022-12-21 10:45:34,SAP_SD
81f233df-2b52-4f76-8972-5d9f3608713d,TXN-F09130ED117C,2022-05-24 09:25:28,42f98e87-b0a2-42fe-ab96-3b650eccc08a,SE_0001,POS,SE,Mastercard,SEK,845.33,0.0,211.33,1056.66,2022-05-24 09:25:28,SAP_SD
570dee6d-8683-4fd8-9c0d-d3de285b67df,TXN-CB4ED912160C,2022-09-22 18:37:52,9ce2f3f4-30f9-4bb8-b665-6d0e25a9c5a1,SE_0001,POS,SE,American Express,SEK,841.84,84.18,189.42,947.08,2022-09-22 18:37:52,SAP_SD
8b143612-5548-4adc-99b8-2ec4c0c0cfd0,TXN-DA35D3A10DE1,2022-11-01 02:55:25,54419a30-8b4a-4461-966f-15862cccfbe4,,ONLINE,SE,Cash,SEK,80.29,0.0,20.07,100.36,2022-11-01 02:55:25,SAP_SD
fa5dd7a8-d637-4058-82c8-a9132cb7b8f6,TXN-44723B6F2576,2022-09-25 12:07:18,bfa9032b-bf4d-4878-bf47-da1100aaaf16,SE_0001,POS,SE,Mastercard,SEK,483.59,0.0,120.9,604.49,2022-09-25 12:07:18,SAP_SD
b20bc15a-d00a-4ce3-8471-9e9798414505,TXN-7785AEA0A54F,2022-03-11 20:56:21,bfa9032b-bf4d-4878-bf47-da1100aaaf16,,ONLINE,SE,Corporate Financing,SEK,320.54,16.03,76.13,380.64,2022-03-11 20:56:21,SAP_SD
cc143b94-dd6a-43a3-b87f-490b9f95444e,TXN-FFE95EA2E038,2022-06-26 02:04:36,bfa9032b-bf4d-4878-bf47-da1100aaaf16,,ONLINE,SE,American Express,SEK,178.53,8.93,42.4,212.0,2022-06-26 02:04:36,SAP_SD
af6b5907-2d89-4759-9950-a3c698453f0a,TXN-051EB105240D,2022-11-21 13:19:22,88aff4f9-1d72-47a2-81e8-29b6fb1c6427,SE_0002,POS,SE,Discover,SEK,157.08,0.0,39.27,196.35,2022-11-21 13:19:22,SAP_SD
572c040b-0945-4caa-9f87-f9f96bf5e976,TXN-FD272016EB18,2022-10-11 09:25:36,cb5bfb76-5c20-4eb2-bebb-dae6ef5697d9,SE_0002,POS,SE,Apple Financing,SEK,512.51,0.0,128.13,640.64,2022-10-11 09:25:36,SAP_SD
0c694593-5a48-491b-aa2e-8b1612f1d497,TXN-D155CB5102FC,2022-03-02 19:23:37,cb5bfb76-5c20-4eb2-bebb-dae6ef5697d9,SE_0001,POS,SE,Apple Pay,SEK,1386.99,0.0,346.75,1733.74,2022-03-02 19:23:37,SAP_SD
690d18d4-91ac-416f-a8b8-5e0acde64f39,TXN-D45055A01B20,2022-02-09 12:21:38,40e087d3-41eb-4ac1-9868-f5a665b52e92,SE_0002,POS,SE,Apple Financing,SEK,140.49,0.0,35.12,175.61,2022-02-09 12:21:38,SAP_SD
c767c5af-7a04-4984-8b6a-d0043bd5e52a,TXN-5D5CB5FEB2CB,2022-11-20 10:45:16,40e087d3-41eb-4ac1-9868-f5a665b52e92,SE_0001,POS,SE,Cash,SEK,1108.66,110.87,249.45,1247.24,2022-11-20 10:45:16,SAP_SD
2d230b3f-79dc-41a4-8af0-b47400d85955,TXN-C8180DF034F4,2022-04-12 18:58:22,40e087d3-41eb-4ac1-9868-f5a665b52e92,,ONLINE,SE,Corporate Financing,SEK,1539.28,76.96,365.58,1827.9,2022-04-12 18:58:22,SAP_SD
ff1b992e-79ea-4693-8778-00b121a5b97b,TXN-D79810617A0C,2022-05-21 13:57:46,95d839e1-b7b3-4b97-b046-45c8e0e43ecc,SE_0001,POS,SE,Corporate Financing,SEK,50.98,0.0,12.74,63.72,2022-05-21 13:57:46,SAP_SD
fb5ec63d-ff2f-40fa-9181-5699f193cdf4,TXN-B034A4B57B81,2022-02-08 10:56:50,95d839e1-b7b3-4b97-b046-45c8e0e43ecc,SE_0002,POS,SE,Bank EMI,SEK,463.05,0.0,115.76,578.81,2022-02-08 10:56:50,SAP_SD
58b24e65-8dca-45d5-b2e2-7857c7cad9d8,TXN-14176BC373C0,2022-02-08 10:38:36,4867d548-fa10-4e81-b10b-d9a5831ac734,SE_0002,POS,SE,Corporate Financing,SEK,47.91,0.0,11.98,59.89,2022-02-08 10:38:36,SAP_SD
7568f6d8-c687-4aea-893e-afcaa7f144fe,TXN-E7FB8F6E7BBE,2022-03-24 04:39:55,4867d548-fa10-4e81-b10b-d9a5831ac734,,ONLINE,SE,Bank EMI,SEK,1215.71,0.0,303.93,1519.64,2022-03-24 04:39:55,SAP_SD
1785f169-f0b5-420e-a1ee-a81c6e1d8e9f,TXN-734365FCD594,2022-10-20 16:10:19,4867d548-fa10-4e81-b10b-d9a5831ac734,SE_0002,POS,SE,Visa,SEK,1398.13,139.81,314.58,1572.9,2022-10-20 16:10:19,SAP_SD
