transaction_line_id,transaction_sk,line_number,sku_code,category_code,quantity,unit_price,discount_amount,tax_amount,line_total,created_at
LINE-9D451E5D493B46,df377725-148e-4172-bea0-c1a5172ef22c,1,M09ADBFLL/A,ACC,1,118.0,0.0,29.5,147.5,2023-09-07 09:21:53
LINE-365E68C2DD3142,1a624cd9-e94b-4c41-905b-9379b732b95a,1,MB5931FLL/A,AIR,1,207.46,20.75,46.68,233.39,2023-10-30 16:53:03
LINE-0E7219E313D84B,e96e32e5-96ed-4892-9041-e80f10d4e0e6,1,M456FEBLL/A,ACC,1,51.15,0.0,12.79,63.94,2023-06-15 07:07:40
LINE-427130BD89BD49,5dbe7252-01fc-4b67-96eb-254b6b630473,1,M088F14LL/A,TV,1,156.17,7.81,37.09,185.45,2023-09-14 08:03:12
LINE-77B5FC40302040,0fd88056-64db-43ca-b538-ff1f9cb470c0,1,MB568C4LL/A,MAC,1,2967.58,148.38,704.8,3524.0,2023-12-19 10:31:20
LINE-D72E4505F28241,d6294bc3-8f5c-47c0-81ce-c1a1d5c5e31a,1,M8C3384LL/A,ACC,2,43.79,4.38,20.8,104.0,2023-03-02 13:08:50
LINE-83C77B03A0EC44,ca6bc6ce-83a1-4b39-ae3f-916fe132eb65,1,M7F23DFLL/A,AIR,2,193.61,0.0,96.81,484.03,2023-05-31 08:37:53
LINE-18586E9126A14A,cf59b8ab-a7b2-4737-a6ff-c8c75353c846,1,ME8BAA3LL/A,ACC,1,60.72,3.04,14.42,72.1,2023-12-05 01:46:14
LINE-CBA63C799BBD49,07f367a8-d25b-4e44-b993-34c61bf63440,1,ME8BAA3LL/A,ACC,2,190.05,0.0,95.03,475.13,2023-10-26 12:42:04
LINE-30B26599A6B14E,bad22355-5dae-4ce2-95d4-868e7ecc0239,1,M79E656LL/A,IPH,1,1081.82,0.0,270.45,1352.27,2023-10-10 12:55:51
LINE-DB71101BE99F44,ee99f631-ae73-4f0f-8793-33e8bf718d8f,1,M7AB303LL/A,IPD,1,347.21,0.0,86.8,434.01,2023-02-22 17:22:35
LINE-DA367298B25F41,571f57a2-c32d-48e3-92a9-b46b68265855,1,MFC8E3ELL/A,AIR,2,130.76,0.0,65.38,326.9,2023-07-19 19:39:45
LINE-98C2958A2CD941,6af41b68-5f68-49bb-9e0e-d03115f3b9f6,1,M2B7EE7LL/A,IPH,1,1243.51,0.0,310.88,1554.39,2023-11-12 12:17:58
LINE-C422554BF5F343,8c87e73a-c39b-4185-9ceb-64e508534221,1,MBBFE23LL/A,TV,1,197.68,19.77,44.48,222.39,2023-12-11 21:02:54
LINE-361BD0808B5C49,6ef9c4ea-a461-4edd-8da2-1283e59c9d48,1,M469693LL/A,ACC,2,65.4,0.0,32.7,163.5,2023-12-18 15:00:14
LINE-01004A1FEA9A49,f41fcc5f-f9a4-47ff-a5c2-6ac0a1704107,1,M469693LL/A,ACC,1,94.09,0.0,23.52,117.61,2023-03-15 12:25:34
LINE-A77B38B4906745,5a5bef94-1d64-41a8-a036-4350d5cf5b29,1,MFC8E3ELL/A,AIR,2,199.58,0.0,99.79,498.95,2023-08-30 12:31:43
LINE-F43C38D747DD47,26fbf19c-83cb-4c28-8d1a-e9eb8b0f9fcf,1,MFEFC2DLL/A,HMP,1,512.8,0.0,128.2,641.0,2023-01-04 05:46:37
LINE-F1991770317548,b79b920f-aee8-477f-83b0-0975a4a46eaa,1,MFC8E3ELL/A,AIR,2,146.83,0.0,73.42,367.08,2023-12-05 14:13:08
LINE-ABF52D36A85F47,0deaafc4-4a7e-41ea-ad69-556f52e09431,1,M10ABA4LL/A,AIR,2,172.94,0.0,86.47,432.35,2023-09-30 15:49:06
LINE-B53E5CFECB7A4B,bf223c8a-c21d-41dd-b692-c970684d14fe,1,M734EB6LL/A,AIR,2,144.6,14.46,68.69,343.43,2023-11-11 11:49:38
LINE-DD08F0A0F6E141,85bbe8ee-2219-4fae-810e-63d855838738,1,M09ADBFLL/A,ACC,2,93.46,0.0,46.73,233.65,2023-06-27 23:01:09
LINE-F7333ED8CAE840,d6e7f7e1-3adf-4835-adbe-d70536ff3274,1,MB9C260LL/A,IPH,1,1592.03,79.6,378.11,1890.54,2023-11-08 09:00:15
LINE-D2274ABD02E441,261d8b65-c6ac-4ffa-944f-7b7385a24fba,1,MD6721FLL/A,AIR,2,208.72,0.0,104.36,521.8,2023-12-24 13:09:57
LINE-67806C5B92BE4E,06777f4a-7da3-4e03-a444-39117de961e6,1,MB99BBBLL/A,TV,1,157.67,7.88,37.45,187.24,2023-02-27 09:37:39
LINE-AED5F1EEBCB844,ab2e82cf-5531-4ed8-bdc7-d9c4485f86c9,1,M469693LL/A,ACC,1,119.73,0.0,29.93,149.66,2023-04-29 18:28:45
LINE-3BA6ACDD7BC54C,69e373d8-bbcf-4d6e-ab4c-8ee81f2d57f6,1,M8C999FLL/A,MAC,1,2734.18,0.0,683.54,3417.72,2023-06-15 18:25:54
LINE-BC7ADB831C5A49,d3a180b4-3ab6-4a4e-a39e-e37214a0971a,1,M578C11LL/A,IPH,1,1449.31,72.47,344.21,1721.05,2023-10-14 18:42:44
LINE-53EF951A361F46,411c34c4-c089-4623-b957-b273d129b7f9,1,M10ABA4LL/A,AIR,2,171.24,0.0,85.62,428.1,2023-10-09 13:21:23
LINE-4635FF7DFED84B,b9241f4c-a4bc-4c2e-bc54-2135354829e1,1,M8C3384LL/A,ACC,2,51.11,0.0,25.55,127.77,2023-05-16 14:05:31
LINE-C0CD4C2608924E,0f7541e8-8d89-4fbe-ac5e-df0dd6f7b4ae,1,M14BFE9LL/A,IPH,1,1111.47,0.0,277.87,1389.34,2023-09-11 18:42:43
LINE-2F7B98D08EB64C,cc827dfb-cd36-4bc7-8ff4-d6af1661bffc,1,M9E82ECLL/A,IPH,1,916.01,0.0,229.0,1145.01,2023-04-03 11:10:11
LINE-66AF1FD57B074A,a70077f7-d6b7-4ff4-aa25-75f9f90b7d0e,1,MFC8E3ELL/A,AIR,2,129.87,0.0,64.94,324.68,2023-07-13 15:31:29
LINE-5F1964481F5849,bbe859b7-9ad1-4f1e-941b-6e52a20bbd63,1,M808757LL/A,MAC,1,1561.39,0.0,390.35,1951.74,2023-10-06 19:40:48
LINE-0FE2792EFB2E4C,e75cea2e-6d80-448e-be50-ebe4feeae7fe,1,MC19169LL/A,WCH,1,875.0,0.0,218.75,1093.75,2023-08-31 19:27:15
LINE-8B10CA548D084E,c891a1d3-74fe-46bf-89d5-982f40276e7e,1,ME8BAA3LL/A,ACC,1,92.44,4.62,21.95,109.77,2023-07-22 04:33:17
LINE-33AC5D78169741,f60739e9-e75a-4f71-b09d-c52caaccf98d,1,M0CF0E7LL/A,IPH,1,1473.43,0.0,368.36,1841.79,2023-04-06 11:01:06
LINE-73C80E4ED88D45,c26ffbc2-7ad7-406d-95cc-b6ea4b0ba6be,1,M107055LL/A,AIR,1,240.85,0.0,60.21,301.06,2023-12-14 10:40:11
LINE-2B71D1D2FF8A47,8987ef66-c055-4f4f-b9cf-c60fd0b07188,1,M6EAC85LL/A,IPH,1,700.43,0.0,175.11,875.54,2023-11-04 16:04:17
LINE-049EC647527F4C,429d2beb-0b1d-4e56-8002-8dcb05522400,1,MFC8E3ELL/A,AIR,1,238.0,0.0,59.5,297.5,2023-10-02 11:06:18
LINE-863CC2E104654E,9d4c0471-f498-4b56-b4dd-3a1b23293f1e,1,M18A9D8LL/A,AIR,2,178.04,17.8,84.57,422.85,2023-06-01 09:15:03
LINE-CAF115729DC042,fe2b6326-ff0f-43dd-a4a1-631f2ede4e7a,1,M86AB67LL/A,ACC,1,120.08,0.0,30.02,150.1,2023-06-08 07:56:00
LINE-1806A4741FD94E,ccbc2954-bcb9-4950-846d-c316f4ebc692,1,M86AB67LL/A,ACC,1,145.6,14.56,32.76,163.8,2023-06-09 17:09:51
LINE-10565D88DE3440,688efae2-ad87-4595-a358-f772701106a4,1,ME8BAA3LL/A,ACC,2,97.55,0.0,48.77,243.87,2023-11-05 11:21:26
LINE-54999226389446,dbf557c2-4f2c-4904-98aa-f6769aa487b2,1,M86AB67LL/A,ACC,2,149.72,0.0,74.86,374.3,2023-10-12 05:24:52
LINE-182DD3B17F7C47,474aa6ef-5927-49c8-88eb-99a4e32f6131,1,M9658D4LL/A,WCH,1,805.46,0.0,201.37,1006.83,2023-01-15 19:16:02
LINE-0388DC54059348,346184ba-4f7c-4d46-8e82-8b9b46cc1ac0,1,M0CF0E7LL/A,IPH,1,1016.74,50.84,241.47,1207.37,2023-05-24 10:14:23
LINE-EA6A6250F8BC4A,6f5fe46c-7489-45fd-abbc-4a424e115c49,1,MED11A1LL/A,IPH,1,1442.44,0.0,360.61,1803.05,2023-02-28 14:00:10
LINE-77276B717F9041,e8555897-ae81-4051-bd92-df148366220d,1,MDF3443LL/A,IPD,1,1024.58,0.0,256.14,1280.72,2023-06-06 13:09:37
LINE-41A9429983A546,791ac1c6-70b8-4b74-82d3-a88aeff8ec8a,1,M8C3384LL/A,ACC,2,188.08,18.81,89.34,446.69,2023-11-07 17:36:43
LINE-F11B81045D2548,f99b67fc-9946-47aa-93e9-8bf3135fa979,1,M734EB6LL/A,AIR,2,210.73,0.0,105.36,526.82,2023-01-13 00:00:18
LINE-EF16FC1797EE49,f64b90a2-c8e8-4d25-a0c3-6ce808d452da,1,MB5EF2FLL/A,AIR,2,232.38,0.0,116.19,580.95,2023-02-10 13:23:15
LINE-82349B5752BC4F,b9436752-2141-4188-9c09-f3a9017a243d,1,M18A9D8LL/A,AIR,1,210.39,21.04,47.34,236.69,2023-05-22 19:21:12
LINE-E55B0AF202D64D,3b7b5c9f-d65f-4cde-a8e7-91ddfb4f1cb9,1,ME8BAA3LL/A,ACC,1,137.24,0.0,34.31,171.55,2023-10-23 22:21:40
LINE-99B5CFA32C8345,8da31440-6093-4d67-8cd2-9581a0111088,1,M20B344LL/A,IPH,1,1266.24,0.0,316.56,1582.8,2023-07-14 12:48:12
LINE-3EE7F6D2C6CD46,e2ce67ad-fabd-4a48-a2a8-79dd076f7eff,1,ME8BAA3LL/A,ACC,2,103.84,10.38,49.33,246.63,2023-09-21 13:24:04
LINE-013BB30E9DD24A,4b370df1-af3c-4f32-b916-c5a76a26d38b,1,MDA65CBLL/A,IPH,1,968.86,0.0,242.22,1211.08,2023-12-08 20:17:11
LINE-BED005D30A3145,702d6b90-190f-413f-9227-0b1358592365,1,M44A877LL/A,TV,1,134.77,0.0,33.69,168.46,2023-11-20 16:10:16
LINE-97BD6CD80C3649,abeef7ae-b82c-4863-91fc-ad91646129ea,1,MD7E61CLL/A,IPH,1,1460.46,73.02,346.86,1734.3,2023-07-02 13:52:25
LINE-1036F92E7BCE42,3405f929-6024-46a8-880e-9f1463155ae0,1,M455202LL/A,ACC,1,152.0,0.0,38.0,190.0,2023-12-23 03:55:55
LINE-B6571FEC6F6F47,698e2e2e-581f-4985-a8d9-86c222dd8f93,1,M18A9D8LL/A,AIR,1,248.49,0.0,62.12,310.61,2023-06-06 13:39:32
LINE-03CCEB0DD1A14C,961ccfd5-d1dd-4a91-9a92-a4527d9ff7c6,1,M107055LL/A,AIR,2,236.28,0.0,118.14,590.7,2023-12-18 09:53:56
LINE-1971EF210C1E41,13c6d07a-21f3-44b4-810c-a862a94fd832,1,MAA12C3LL/A,ACC,2,164.24,0.0,82.12,410.6,2023-02-03 11:33:04
LINE-D253C9B02C0F41,556f5ddc-80a7-4bdf-8f2d-79f65d998eb7,1,M455202LL/A,ACC,2,98.23,0.0,49.12,245.58,2023-06-27 17:46:36
LINE-EF4B5C22E3EA49,46323682-dff8-415d-becd-fdbb20cc98fc,1,M4D01C5LL/A,IPH,1,1138.16,0.0,284.54,1422.7,2023-08-09 12:43:04
LINE-A2140472A6E749,cf5374a0-f0d3-41a9-b84a-e1ad80c72ad7,1,ME8BAA3LL/A,ACC,1,191.92,9.6,45.58,227.9,2023-07-24 10:22:03
LINE-212D2EEED4F249,1dc0e442-9a41-40c9-a682-ade2b0488c9f,1,M7CD21DLL/A,WCH,1,312.14,0.0,78.03,390.17,2023-03-11 15:25:17
LINE-5273B36477054E,dbdbdb3f-7b4a-4eda-b161-d2374e578dec,1,M8C3384LL/A,ACC,2,59.78,11.96,26.9,134.5,2023-04-20 10:18:17
LINE-96C79B34A65045,521a0232-145c-4925-8210-a6130bb51769,1,M088F14LL/A,TV,1,167.31,8.37,39.73,198.67,2023-10-17 15:45:02
LINE-A5DAAED4FD4040,7ae8834a-0f96-422c-8ce5-4553c452a59c,1,M469693LL/A,ACC,1,156.52,0.0,39.13,195.65,2023-12-13 17:29:24
LINE-CDDA6D4A8E8747,8370ba43-9017-402d-8538-32a11ac793d4,1,MDEF5BFLL/A,IPH,1,793.79,0.0,198.45,992.24,2023-04-16 19:46:23
LINE-81364201FC6840,3fe9cecc-fd99-4284-9f2c-ed7f2ce96d4c,1,MEA45C5LL/A,AIR,2,150.73,15.07,71.6,357.99,2023-12-16 17:19:06
LINE-71B64432B6CD47,3e6956da-4ce3-45a0-a961-80ce3c20a673,1,M4D0B35LL/A,IPH,1,858.37,42.92,203.86,1019.31,2023-02-07 20:49:15
LINE-AA19CCF046F045,d1900b3d-dc8a-47de-8d52-392a4800a054,1,M107055LL/A,AIR,1,179.94,9.0,42.73,213.67,2023-11-27 15:24:25
LINE-375D846080BE4A,5f0546b9-0bf4-4a11-8561-4ded11410385,1,MB5931FLL/A,AIR,2,216.51,21.65,102.84,514.21,2023-01-27 20:00:42
LINE-65685C3742F540,d00108a2-d411-4453-8a4c-0ff0bb5e9ac4,1,M107055LL/A,AIR,1,211.98,0.0,52.99,264.97,2023-09-24 17:01:48
LINE-77F0CE20BA3841,335001a6-a47b-4899-be54-b2ff514dfe4f,1,MB5931FLL/A,AIR,1,197.28,9.86,46.86,234.28,2023-05-10 09:41:12
LINE-85AE8F233ADD49,a1c9a0a9-afd6-4392-9c47-2e6cece55d1b,1,M944C25LL/A,IPH,1,1081.06,0.0,270.26,1351.32,2023-12-11 14:10:43
LINE-4DF56DB56F9B4E,5c241fe4-f552-4e0b-99cf-cfb09103c3a9,1,M734EB6LL/A,AIR,1,148.76,0.0,37.19,185.95,2023-04-04 14:15:30
LINE-FCF2865DE1DE4F,00241433-85d9-43d5-8578-ae38c31b70d1,1,M44A877LL/A,TV,1,176.63,0.0,44.16,220.79,2023-11-18 13:42:33
LINE-B2590825A1B641,c26d620c-c85c-4fa4-92d6-9d5eed0879a3,1,MF9A435LL/A,ACC,1,64.68,0.0,16.17,80.85,2023-09-28 18:50:41
LINE-6333D06BBFEC4B,d402c066-00f6-4d85-ab1a-3bd0fb4860f9,1,M107055LL/A,AIR,2,160.93,16.09,76.44,382.21,2023-02-14 15:42:32
LINE-F7F411B976AA4C,4c06443c-c5f9-4121-b4ac-1621a577941d,1,M967027LL/A,IPH,1,1340.93,134.09,301.71,1508.55,2023-07-22 09:13:57
LINE-8B181DADF8064B,7a792a3e-d7b5-4026-bf4a-18ce8151c7d6,1,M09ADBFLL/A,ACC,2,44.39,4.44,21.09,105.43,2023-06-24 08:54:10
LINE-59D69EB442344D,e4e1b049-84ee-4795-8e2d-6ab429bc13e6,1,MEA45C5LL/A,AIR,1,232.45,0.0,58.11,290.56,2023-09-28 03:44:38
LINE-65E53F9532C447,21a73a77-e702-4fa9-98db-de85ce42ea22,1,M3DC206LL/A,IPH,1,1361.03,0.0,340.26,1701.29,2023-12-14 10:01:54
LINE-619900B56F744A,26fed274-7088-42a6-b4c0-c7271a435249,1,M51FB91LL/A,HMP,1,350.04,0.0,87.51,437.55,2023-06-16 22:44:12
LINE-729707C2D99849,eaf87042-dc58-4b7a-8b90-3f9074047b3f,1,M7F23DFLL/A,AIR,2,140.6,0.0,70.3,351.5,2023-11-07 15:52:15
LINE-4DB166861E5D45,36af9e62-fa16-47b8-82bf-aecf796922b9,1,ME8BAA3LL/A,ACC,1,83.25,0.0,20.81,104.06,2023-12-21 20:41:45
LINE-19EDEDA0C2B74D,dd63d3b8-e307-4731-b6cd-c2a66884c256,1,M5F4198LL/A,IPD,1,700.39,0.0,175.1,875.49,2023-07-27 08:34:34
LINE-F542FB1B27024A,a970039b-91cf-436b-acd9-bc364bf06ec2,1,M469693LL/A,ACC,2,70.64,7.06,33.55,167.77,2023-02-20 14:16:42
LINE-798FEE1B1B3D4D,4a398909-ef4b-46cd-b9bd-790f345483e5,1,MF9A435LL/A,ACC,1,30.92,1.55,7.34,36.71,2023-05-05 21:07:29
LINE-59E38A6D47AF49,deff799e-a1ee-4d83-b6f3-0b492cca8e6b,1,MA94E9BLL/A,IPH,1,1129.42,0.0,282.36,1411.78,2023-03-29 16:42:00
LINE-51FD666312E04A,4c4b136a-8001-4fdd-a2a7-0cea970c07da,1,M456FEBLL/A,ACC,1,108.17,0.0,27.04,135.21,2023-06-12 09:06:23
LINE-47159D7DB78F4A,bb54888f-cf04-40d9-a3bb-7558eb80af9d,1,MD6A5A5LL/A,IPH,1,1057.79,0.0,264.45,1322.24,2023-11-29 22:15:09
LINE-BC5A475A45A64D,85514999-83bd-4a7c-bd8f-549da1e4ca32,1,M469693LL/A,ACC,1,183.41,18.34,41.27,206.34,2023-11-25 04:07:38
LINE-93295CC9BB9049,6f3e71bd-6cf5-4b8a-b768-178b0f8449c2,1,M10ABA4LL/A,AIR,2,248.17,24.82,117.88,589.4,2023-08-21 14:43:30
LINE-38657391B51B4D,c98b1a3c-d72f-4a17-a8a2-09e4e6030213,1,M24F7F8LL/A,MAC,1,2713.83,0.0,678.46,3392.29,2023-12-04 19:09:08
LINE-0B4DDF0FEE5748,885a9610-be96-4487-8e53-0a1f5c0c7c07,1,M18A9D8LL/A,AIR,2,217.13,0.0,108.56,542.82,2023-06-27 11:02:26
LINE-29B285A86F8844,0bf0ce5a-8889-4a78-a152-4a679ce771a5,1,M045619LL/A,IPH,1,939.94,0.0,234.99,1174.93,2023-01-09 13:22:37
LINE-87BEE18EC9974D,888db8d4-ffc2-44eb-9b4b-4d1320236918,1,M5B5668LL/A,IPH,1,1229.96,0.0,307.49,1537.45,2023-11-03 10:20:41
LINE-AC623243A52042,f68a3473-bc18-4e04-a7e7-d74fbdd3825f,1,ME8BAA3LL/A,ACC,1,131.28,0.0,32.82,164.1,2023-12-12 17:00:59
LINE-DFD8633FFD824A,26f141ed-b4bc-42cf-b23a-ca3b07273eca,1,MFFE53BLL/A,HMP,1,345.27,17.26,82.0,410.01,2023-12-18 14:55:42
LINE-993E5FDC068A45,55f0492b-d5ce-4c6b-ab4c-0d627a725a64,1,M10ABA4LL/A,AIR,2,179.21,0.0,89.61,448.03,2023-09-19 11:34:48
LINE-DCC45831A56248,fbdd3834-044f-4935-969c-0f084dc5d0ef,1,M944C25LL/A,IPH,1,1414.6,0.0,353.65,1768.25,2023-11-09 21:03:07
LINE-8074054AF59A47,b2e0c8cb-79e7-45a7-8220-a6c442fbdd9f,1,M4098BFLL/A,IPH,1,815.97,40.8,193.79,968.96,2023-12-23 17:50:33
LINE-913F1CA7A29243,06fdcd44-29ed-4c2c-ab9c-24c5e101bd6a,1,M09ADBFLL/A,ACC,2,182.54,0.0,91.27,456.35,2023-05-15 18:57:41
LINE-D20CBE3CDA5B49,cfa76980-c83a-4b4a-8fda-3c05ffcde0d8,1,MF59BD5LL/A,IPH,1,1177.16,58.86,279.58,1397.88,2023-06-12 02:08:46
LINE-B47DC69ACA3045,1affc827-c09e-4c74-b34c-4fbf315a3a28,1,MED11A1LL/A,IPH,1,1041.13,0.0,260.28,1301.41,2023-01-18 14:23:55
LINE-B7EF0CD1450A41,c3836bd2-0043-46ec-81fb-504e98539561,1,MEB16D5LL/A,IPD,1,1173.02,117.3,263.93,1319.65,2023-06-01 21:11:34
LINE-3F9E0C56DEBD4D,bfb6bb24-8b52-4a3a-9108-7f4dbb280ddd,1,M456FEBLL/A,ACC,1,74.15,7.42,16.68,83.41,2023-04-08 15:16:52
