transaction_line_id,transaction_sk,line_number,sku_code,category_code,quantity,unit_price,discount_amount,tax_amount,line_total,created_at
LINE-819C1FC7D72C46,0733d76a-3bfc-4797-8c86-e929c3a8bcd8,1,M526EADLL/A,IPD,1,432.61,0.0,108.15,540.76,2019-10-26 08:44:39
LINE-E527A04FD0D640,07ce81d3-81cc-4b9e-afd6-0b15cca1e19e,1,MBBFE23LL/A,TV,1,137.51,0.0,34.38,171.89,2019-06-21 11:51:52
LINE-0A76CC001ADA43,d921f3cc-fb60-4adf-b88b-b21c509105e7,1,M734EB6LL/A,AIR,2,196.62,39.32,88.48,442.4,2019-04-05 08:30:53
LINE-B565DBD110F846,69475992-6027-4625-8f19-6588b5da3077,1,M734EB6LL/A,AIR,1,179.52,0.0,44.88,224.4,2019-04-27 10:30:30
LINE-CF7F91C2792A4B,1a40a3cd-fbc0-47c4-a66d-e0f67926bae1,1,MFF4DA9LL/A,IPD,1,654.8,0.0,163.7,818.5,2019-06-11 21:15:16
LINE-EBDF1E7E814041,ca800ffb-6d8a-4efa-b97d-e65d0daba5aa,1,M734EB6LL/A,AIR,1,237.44,0.0,59.36,296.8,2019-10-22 11:03:04
LINE-76340DEA8F9841,f369a5fb-645e-4183-a8df-e7798ca050ab,1,M734EB6LL/A,AIR,1,191.27,0.0,47.82,239.09,2019-11-25 17:01:03
LINE-9BD49547582A46,5dd1c368-e744-4075-a110-ef296aa0e4b2,1,MBBFE23LL/A,TV,1,178.99,0.0,44.75,223.74,2019-12-20 10:42:17
LINE-6FB349D4AC8A41,487558e4-699b-4964-bee3-2da377399813,1,MBBFE23LL/A,TV,1,164.93,16.49,37.11,185.55,2019-12-16 15:49:38
LINE-F4337996109946,0114f24d-9eaa-4add-8e09-42fd39c97363,1,M8EA5B8LL/A,IPH,1,1385.76,138.58,311.8,1558.98,2019-11-07 19:09:22
LINE-58C705FC3B3840,7f573cb6-26b1-468a-92bc-32d50e0b0b59,1,M734EB6LL/A,AIR,2,240.02,24.0,114.01,570.05,2019-11-19 17:42:40
LINE-228E1F00D0B54A,71f46c80-e14a-4e05-a3dd-a220165b7e0d,1,MA1B373LL/A,ACC,2,57.19,0.0,28.59,142.97,2019-01-14 11:57:32
LINE-06A5ED3CC3F440,a03532fc-0b35-40b0-996e-852a1732f525,1,M4D01C5LL/A,IPH,1,1155.73,115.57,260.04,1300.2,2019-12-14 10:09:56
LINE-D6FC70A0FEBF41,dbfd5760-9f30-4a93-994c-9c8711da5f13,1,MF70939LL/A,HMP,1,332.71,0.0,83.18,415.89,2019-03-04 18:55:36
LINE-A7436951412443,1db5d3c0-034f-4f9d-a4e3-a70ffc98cd4e,1,MAEF483LL/A,WCH,1,856.11,0.0,214.03,1070.14,2019-11-24 12:33:52
LINE-34FB467F134243,9ba42979-8ce1-4642-bfb3-78dfa4e44c48,1,M734EB6LL/A,AIR,2,146.3,0.0,73.15,365.75,2019-08-25 12:41:07
LINE-B60CB647544C48,226788f2-8443-4ff3-9d0d-3bf4d4ad80f6,1,MFEFC2DLL/A,HMP,1,424.79,0.0,106.2,530.99,2019-03-01 14:51:32
LINE-8C7739001F6E40,181e1bb0-28b1-443e-be32-8230b076698a,1,M734EB6LL/A,AIR,1,164.85,0.0,41.21,206.06,2019-08-30 08:47:22
LINE-CC16A1AB31F440,4cbb6fb1-4334-446c-a27f-94ec85558a1e,1,MBBFE23LL/A,TV,1,130.22,6.51,30.93,154.64,2019-04-11 13:10:09
LINE-B75601F5D51C4D,318ea11d-1a4b-45e2-97c4-8de2367b3a36,1,M734EB6LL/A,AIR,1,209.94,0.0,52.48,262.42,2019-11-22 15:17:30
LINE-492E9BB691424F,b5c9c263-2ea9-4755-9704-0c2a8471fa96,1,M734EB6LL/A,AIR,2,133.83,0.0,66.92,334.58,2019-06-03 11:24:20
LINE-F9A88032F35942,00fc4893-53b8-448c-beb8-80c11ecef5b8,1,M107055LL/A,AIR,2,142.48,0.0,71.24,356.2,2019-01-01 09:51:24
LINE-FF265C44AB4C49,7c3cc11f-10ca-4594-8ab4-d2d980f6ce9a,1,M6DE886LL/A,IPH,1,1334.71,0.0,333.68,1668.39,2019-01-19 19:09:51
LINE-68DA679C9B1149,b197f1b3-2409-40bc-9e0f-e6922b6e06a6,1,M8AB61FLL/A,WCH,1,425.66,21.28,101.09,505.47,2019-02-02 14:49:48
LINE-6A51174B5EFC4F,3b1583af-d101-405d-adbb-df8726af5284,1,MFEFC2DLL/A,HMP,1,460.41,0.0,115.1,575.51,2019-09-04 11:16:52
LINE-B6179867C87E49,fa62867e-b077-41f2-ae72-e45b6365f1c6,1,M90B986LL/A,IPH,1,879.15,87.92,197.81,989.04,2019-02-11 17:48:15
LINE-FEA4B1F1CEE04B,186f28d4-61d9-4789-a81e-8f00e3ca33ef,1,M44DB86LL/A,IPH,1,1262.38,0.0,315.6,1577.98,2019-11-22 11:07:39
LINE-9FEE9580BBF14D,567806d2-fc85-4add-8473-125b6f374748,1,MA1EA69LL/A,IPH,1,1217.2,0.0,304.3,1521.5,2019-09-27 09:20:17
LINE-E29AAE7038AC49,33f0203b-5f6e-42cd-aded-1b635b6ab565,1,MEDEDECLL/A,MAC,1,1902.55,0.0,475.64,2378.19,2019-10-14 15:27:27
LINE-4F41F480D36D4B,a9459fdf-efb4-41bc-8fda-1b326487a1c0,1,ME8BAA3LL/A,ACC,2,94.66,0.0,47.33,236.65,2019-11-09 17:44:29
LINE-4C54A6B8D39249,d11a2875-8abb-495f-b807-3ee637dd0625,1,ME8BAA3LL/A,ACC,2,74.08,7.41,35.19,175.94,2019-11-07 04:15:54
LINE-47C37AED5C7B45,0a60e7c7-83c4-4ba6-b8d5-f755e9e82797,1,M3D3735LL/A,IPD,1,906.47,0.0,226.62,1133.09,2019-10-16 15:09:10
LINE-801EB2977B4F4C,fea0a94b-947e-42b4-a56b-30ee74587af8,1,M734EB6LL/A,AIR,1,134.59,0.0,33.65,168.24,2019-08-04 01:55:47
LINE-E25255A735944C,922fc429-bee2-406d-8a34-ac28e2921bb9,1,MF09668LL/A,IPD,1,626.42,0.0,156.6,783.02,2019-05-30 14:58:13
LINE-C27D430948E84F,60bf43b0-6f58-4b90-946f-4bae66c815b7,1,M734EB6LL/A,AIR,1,239.1,23.91,53.8,268.99,2019-06-06 16:58:07
LINE-728B64852B144E,3c572bd9-50d7-49e2-9d3b-27d793267060,1,MB1622BLL/A,IPD,1,1141.08,0.0,285.27,1426.35,2019-05-15 09:55:07
LINE-652A6DAD513C48,a3139c86-97a8-4468-aa33-115efabc8e5a,1,MF6B64DLL/A,IPD,1,736.0,0.0,184.0,920.0,2019-06-16 09:47:47
LINE-7493A0DCD1164E,e8b1fa77-b90d-45d3-a607-be0c9b27217a,1,MA33B19LL/A,IPH,1,823.71,0.0,205.93,1029.64,2019-10-18 12:09:32
LINE-37DC51D8A4FC4C,58a7a6ee-eebd-4aec-8f4b-637be30eb712,1,M734EB6LL/A,AIR,1,248.65,24.87,55.95,279.73,2019-05-08 16:42:44
LINE-C6BB5612CBCF4C,83b5ceee-2550-4454-aea1-2bd6d8b37ddd,1,M734EB6LL/A,AIR,1,130.64,6.53,31.03,155.14,2019-11-05 14:00:00
LINE-FCC0E77B584141,cf66e736-e48d-4da0-ba55-c418215186e6,1,M26F327LL/A,IPD,1,1054.38,0.0,263.6,1317.98,2019-10-28 19:41:00
LINE-CDB88A62C27745,5e6b8013-0531-4487-b0a2-f33ebea772b5,1,MAEF483LL/A,WCH,1,292.27,0.0,73.07,365.34,2019-10-14 09:00:48
LINE-4FDA4511E4E643,e2808e97-708a-4aa3-8fc7-0ec480b591dc,1,M4D7861LL/A,WCH,1,712.98,35.65,169.33,846.66,2019-10-06 14:53:29
LINE-9816F44B05DF4A,4815b78a-fa3c-46bd-aea7-a94c61508cbe,1,M44DB86LL/A,IPH,1,1417.53,0.0,354.38,1771.91,2019-01-26 10:25:07
LINE-7A8622973CA646,cb16e0dd-da34-45b6-9d3f-69c4eb21059c,1,M734EB6LL/A,AIR,2,210.86,0.0,105.43,527.15,2019-07-20 08:43:57
LINE-9DBEE0A6A5AD47,6c61fa85-2e22-4620-85e5-f82a7cc3821a,1,MF70939LL/A,HMP,1,486.2,0.0,121.55,607.75,2019-02-17 08:16:05
LINE-ABB600D294DB49,51b104b2-6a08-4371-9707-ac855596a708,1,M734EB6LL/A,AIR,2,139.07,0.0,69.53,347.67,2019-08-17 18:20:26
LINE-6C119E34864F40,cccc5936-23b8-49c5-8e48-18a77dc9acca,1,ME8BAA3LL/A,ACC,1,143.11,0.0,35.78,178.89,2019-12-31 21:30:03
LINE-45EFF5465EB84A,b7b782b5-b0a9-45bf-b2fc-28b00c944abe,1,M734EB6LL/A,AIR,2,149.62,0.0,74.81,374.05,2019-10-02 18:13:09
LINE-16712C7B800D43,472b8054-5f73-460b-acba-3bc8a20659b7,1,M734EB6LL/A,AIR,2,157.79,0.0,78.89,394.47,2019-09-01 07:59:31
LINE-8DCB544D91BC4E,8ea22579-4f17-4cd5-bb36-ba3236b61e27,1,MF70939LL/A,HMP,1,414.62,41.46,93.29,466.45,2019-07-23 17:42:11
LINE-A2525A2595634C,10f83c72-fb98-4a0e-a4b0-549a59f7ed34,1,MFD267BLL/A,IPD,1,402.82,20.14,95.67,478.35,2019-03-21 14:14:35
LINE-6D7894449BEC44,a4ce8bb9-2487-457d-993c-1a2416b1b421,1,M734EB6LL/A,AIR,1,222.97,22.3,50.17,250.84,2019-04-12 12:43:45
LINE-F89BC44DC1AF42,62bd00c3-588b-45b4-b8a5-26d291e607f0,1,M372A24LL/A,MAC,1,3855.84,385.58,867.57,4337.83,2019-03-31 11:33:05
LINE-1302DBA7D29242,fe9808ec-c88f-4bc0-b212-77b3f2d1488e,1,M998870LL/A,WCH,1,437.88,21.89,104.0,519.99,2019-12-03 11:17:49
LINE-3AE62200B1AF47,d62a7bd2-ebde-4776-9d86-9efde2f310dc,1,MF09668LL/A,IPD,1,973.55,0.0,243.39,1216.94,2019-07-19 12:06:36
LINE-55E62EF0FB7441,ce715030-94ea-491a-af9d-4b4c1527d5d8,1,M6017DDLL/A,IPH,1,1137.61,0.0,284.4,1422.01,2019-10-15 04:32:20
LINE-7AD022AF24774B,8cae24e9-80d0-46d3-84b1-185b580f2020,1,MFEFC2DLL/A,HMP,1,466.97,0.0,116.74,583.71,2019-06-15 10:13:13
LINE-79BD3038E29346,9b00aab8-3345-4c83-91c4-c6a21a7c6f6f,1,M734EB6LL/A,AIR,2,218.0,21.8,103.55,517.75,2019-06-21 13:28:36
LINE-DF80DF359EDB4B,c27ca5ab-8419-4105-891d-fa65943f7966,1,M734EB6LL/A,AIR,2,179.14,0.0,89.57,447.85,2019-06-14 10:57:50
LINE-0D60A26EB6DF4E,ccfca0b1-2675-4203-b7f1-069bd8ef1bcf,1,M734EB6LL/A,AIR,1,143.13,7.16,33.99,169.96,2019-06-05 15:57:52
LINE-BB82B02F18A741,481002cd-07ea-49d6-8b7c-39a065526514,1,M734EB6LL/A,AIR,2,185.3,0.0,92.65,463.25,2019-04-12 11:47:13
LINE-D290DE19687F40,8e12cecd-5edb-482b-a3a9-1c25ebf93eeb,1,MFEFC2DLL/A,HMP,1,398.99,0.0,99.75,498.74,2019-03-19 12:14:11
LINE-B78D7018FFEA42,218206c9-80d2-4448-988c-ebf89d381e54,1,MB0701ELL/A,TV,1,139.06,0.0,34.77,173.83,2019-01-04 15:06:03
LINE-BDC26C99DA9A46,f1450ede-016e-4656-a5d1-384fed8fd668,1,M4D7861LL/A,WCH,1,267.18,26.72,60.12,300.58,2019-10-25 17:44:25
LINE-65F02391FCD542,7bcb01db-f2d1-43cf-9fcf-43963b9a8f82,1,M734EB6LL/A,AIR,1,173.89,0.0,43.47,217.36,2019-09-02 18:59:13
LINE-B7BB310421D24D,170e2711-303c-472e-b686-edd30beb4d1c,1,M734EB6LL/A,AIR,2,157.74,0.0,78.87,394.35,2019-06-02 08:27:17
LINE-0F12B7450AC947,641978cb-6cc2-4562-bd38-7404258eb7ab,1,M734EB6LL/A,AIR,2,136.48,13.65,64.83,324.14,2019-08-01 15:05:54
LINE-594CD7E9D14449,4a9c930e-ae34-43f6-8d9a-65dbea87127f,1,M734EB6LL/A,AIR,2,240.25,0.0,120.12,600.62,2019-11-12 19:16:14
