transaction_sk,transaction_id,transaction_timestamp,customer_id,store_id,channel_id,country_code,payment_method,currency,gross_amount,total_discount,total_tax,net_total,created_at,source_system
6f9b251e-3d1e-4a21-a247-fb8b7ef76e02,TXN-228C70713126,2019-11-27 09:10:39,0d9ce865-2d98-4f17-bfc0-71e77453c389,SE_0002,POS,SE,Discover,SEK,1342.49,0.0,335.62,1678.11,2019-11-27 09:10:39,SAP_SD
380bbc47-effb-4851-a3bf-82786abe2ec2,TXN-3E328FEB7317,2019-08-25 11:11:26,0d9ce865-2d98-4f17-bfc0-71e77453c389,SE_0002,POS,SE,Discover,SEK,191.07,0.0,47.77,238.84,2019-08-25 11:11:26,SAP_SD
41759739-a5f1-4c5f-b186-51960aba0772,TXN-B20698AC3343,2019-08-23 09:50:09,9cb21678-1c76-40aa-976f-968931a8455e,SE_0002,POS,SE,Corporate Financing,SEK,173.43,8.67,41.19,205.95,2019-08-23 09:50:09,SAP_SD
5e85691d-508f-46d2-b09c-5b0438fcb635,TXN-8604A9D7260A,2019-04-27 10:23:45,9cb21678-1c76-40aa-976f-968931a8455e,SE_0002,POS,SE,American Express,SEK,133.05,6.65,31.6,158.0,2019-04-27 10:23:45,SAP_SD
9407242d-3852-4478-90f2-88da19b818da,TXN-066F4C28B121,2019-10-20 12:40:47,9cb21678-1c76-40aa-976f-968931a8455e,SE_0001,POS,SE,Apple Pay,SEK,276.86,0.0,69.22,346.08,2019-10-20 12:40:47,SAP_SD
5705edab-4937-45e9-8f6c-4daef6ee4e73,TXN-75564DA72319,2019-04-03 13:54:07,f1c8aba7-f9da-4428-b9d7-02097982c975,SE_0001,POS,SE,Discover,SEK,405.02,0.0,101.25,506.27,2019-04-03 13:54:07,SAP_SD
2370cd82-5439-4ee5-963e-4562c3227a3a,TXN-0A3871FAE3B0,2019-12-29 11:42:21,f1c8aba7-f9da-4428-b9d7-02097982c975,,ONLINE,SE,Cash,SEK,126.68,0.0,31.67,158.35,2019-12-29 11:42:21,SAP_SD
fa5836f8-af3b-476d-b014-60a8c7b491df,TXN-05385E6D765D,2019-09-11 15:20:26,f1c8aba7-f9da-4428-b9d7-02097982c975,SE_0001,POS,SE,Bank EMI,SEK,447.64,0.0,111.91,559.55,2019-09-11 15:20:26,SAP_SD
26dca6bd-1bf7-413b-97b9-4d609b760ad8,TXN-A5863DB60ADE,2019-11-14 14:20:44,f1c8aba7-f9da-4428-b9d7-02097982c975,SE_0002,POS,SE,Mastercard,SEK,374.48,0.0,93.62,468.1,2019-11-14 14:20:44,SAP_SD
025fbeab-d8e9-4360-ae2a-edd4bc31cb73,TXN-0A7DDA6136DC,2019-11-18 10:21:32,f1c8aba7-f9da-4428-b9d7-02097982c975,,ONLINE,SE,American Express,SEK,310.35,15.52,73.71,368.54,2019-11-18 10:21:32,SAP_SD
8bf960f5-cff4-479e-95d6-ea59321346d6,TXN-B8C192967DD8,2019-12-14 09:53:00,f1c8aba7-f9da-4428-b9d7-02097982c975,SE_0001,POS,SE,Mastercard,SEK,71.86,0.0,17.96,89.82,2019-12-14 09:53:00,SAP_SD
051a1c0a-6091-45f6-bf28-6bd49ee29ad3,TXN-DFE71F70FDFF,2019-03-04 13:36:48,f1c8aba7-f9da-4428-b9d7-02097982c975,SE_0001,POS,SE,American Express,SEK,368.19,0.0,92.05,460.24,2019-03-04 13:36:48,SAP_SD
7a80bd49-1a1c-4972-97f2-6368b29bbaaa,TXN-D9B1F68D2BA7,2019-08-26 11:20:18,f1c8aba7-f9da-4428-b9d7-02097982c975,SE_0001,POS,SE,Apple Financing,SEK,165.28,0.0,41.32,206.6,2019-08-26 11:20:18,SAP_SD
e6707163-8f9b-484f-bd4b-a93debba98ed,TXN-D948D19A4E58,2019-09-22 11:37:18,801e2665-676a-4302-a96b-68fa1841d3b4,SE_0002,POS,SE,Apple Pay,SEK,129.05,0.0,32.26,161.31,2019-09-22 11:37:18,SAP_SD
608edbe1-ac98-422c-8907-24c67b37de0d,TXN-4E90F69A2C0C,2019-06-29 15:42:16,801e2665-676a-4302-a96b-68fa1841d3b4,SE_0002,POS,SE,Cash,SEK,192.6,0.0,48.15,240.75,2019-06-29 15:42:16,SAP_SD
ed718d74-eaa7-416d-aaff-78b6ada2d4a2,TXN-9200EA8661A2,2019-05-16 16:39:46,a98f248f-e936-4a47-b40e-99c17d7af0e1,SE_0002,POS,SE,Apple Pay,SEK,171.38,0.0,42.84,214.22,2019-05-16 16:39:46,SAP_SD
52251f79-a289-46f1-b9c1-a8c1f33a313a,TXN-9D306515A163,2019-03-07 19:53:56,a98f248f-e936-4a47-b40e-99c17d7af0e1,SE_0001,POS,SE,Apple Pay,SEK,353.67,17.68,84.0,419.99,2019-03-07 19:53:56,SAP_SD
3a029041-4e76-4a79-abbe-c64548067c70,TXN-F3DEFDDE470A,2019-09-20 13:25:49,2774e89a-9f48-41ed-b6f7-a6ffce80e482,SE_0002,POS,SE,Corporate Financing,SEK,787.49,39.37,187.03,935.15,2019-09-20 13:25:49,SAP_SD
e22abb69-ab7c-4ee1-b73b-01b89e7a278b,TXN-9C0C91739F63,2019-12-13 16:40:48,2774e89a-9f48-41ed-b6f7-a6ffce80e482,SE_0001,POS,SE,Apple Pay,SEK,616.43,0.0,154.11,770.54,2019-12-13 16:40:48,SAP_SD
faad9f80-7140-4c5d-a2f3-67d7cac7d92d,TXN-E8EFEEDA6CEF,2019-09-22 09:45:32,2774e89a-9f48-41ed-b6f7-a6ffce80e482,SE_0002,POS,SE,American Express,SEK,134.31,0.0,33.58,167.89,2019-09-22 09:45:32,SAP_SD
a2e50cea-15bb-480a-9db9-8ab6d471e6a8,TXN-A0AA2B3B7EF8,2019-12-15 18:23:23,64ea1b4a-5f1e-4c91-ab91-b2f6ba96f230,SE_0001,POS,SE,Visa,SEK,169.1,0.0,42.27,211.37,2019-12-15 18:23:23,SAP_SD
49dcacd0-d6be-4186-bdb9-ccae852bf44e,TXN-4BD1A869241D,2019-02-22 11:21:49,64ea1b4a-5f1e-4c91-ab91-b2f6ba96f230,SE_0002,POS,SE,Cash,SEK,333.32,0.0,83.33,416.65,2019-02-22 11:21:49,SAP_SD
0cd7bc6f-3092-4dfe-b7b4-521c218bff80,TXN-BC0177A78CE4,2019-09-17 08:12:05,0a67a8b0-917e-480a-b8da-1cf298629914,,ONLINE,SE,Discover,SEK,195.68,9.78,46.48,232.38,2019-09-17 08:12:05,SAP_SD
b38aeda1-2808-48b9-9e21-9c6c92ff2157,TXN-6FA6AC378BB6,2019-06-03 07:46:37,0a67a8b0-917e-480a-b8da-1cf298629914,,ONLINE,SE,Visa,SEK,188.0,0.0,47.0,235.0,2019-06-03 07:46:37,SAP_SD
8963aa4a-2627-4332-80dd-cc6ed00f3e56,TXN-7527C68F0CC9,2019-11-16 18:43:35,0a67a8b0-917e-480a-b8da-1cf298629914,SE_0002,POS,SE,American Express,SEK,1109.71,0.0,277.43,1387.14,2019-11-16 18:43:35,SAP_SD
bd383f9e-f84d-4a2c-bbb3-fa91cc021192,TXN-1AD2422A42F6,2019-06-29 19:00:03,90da7331-f062-4a3e-a0c4-844f18ad4f63,SE_0001,POS,SE,Bank EMI,SEK,186.52,0.0,46.63,233.15,2019-06-29 19:00:03,SAP_SD
f1c2523f-c77e-4dce-af02-6a28d26041b1,TXN-AFCBA876B680,2019-08-23 04:12:15,649746f2-3c79-4ce7-816f-3f8546ddba0b,,ONLINE,SE,Corporate Financing,SEK,817.83,81.78,184.01,920.06,2019-08-23 04:12:15,SAP_SD
165aedbb-0399-4b66-9a55-2696db0d959d,TXN-A7DB5F6761F6,2019-06-01 18:38:19,649746f2-3c79-4ce7-816f-3f8546ddba0b,SE_0002,POS,SE,Visa,SEK,207.72,10.39,49.33,246.66,2019-06-01 18:38:19,SAP_SD
3c1e1f5f-2a2c-40a4-861e-2b52bedbcf1a,TXN-03DF467F632A,2019-12-05 18:03:41,649746f2-3c79-4ce7-816f-3f8546ddba0b,SE_0001,POS,SE,Discover,SEK,1282.74,0.0,320.69,1603.43,2019-12-05 18:03:41,SAP_SD
bbfb4526-16ed-41fc-a2ad-7fe8fe97cf5f,TXN-24FEF6C77D29,2019-12-19 13:48:31,3d65fcfa-04c0-49ad-8470-8705225ef294,SE_0002,POS,SE,Cash,SEK,395.52,0.0,98.88,494.4,2019-12-19 13:48:31,SAP_SD
548c8b5e-6cee-4088-82ef-ea134479d06d,TXN-BB11DE69F104,2019-07-13 04:24:54,3d65fcfa-04c0-49ad-8470-8705225ef294,,ONLINE,SE,Corporate Financing,SEK,215.54,0.0,53.88,269.42,2019-07-13 04:24:54,SAP_SD
3b622bee-8f17-4e92-bdf7-74e931b17a95,TXN-5379D304A402,2019-08-14 13:38:58,3d65fcfa-04c0-49ad-8470-8705225ef294,SE_0002,POS,SE,Corporate Financing,SEK,453.0,0.0,113.25,566.25,2019-08-14 13:38:58,SAP_SD
2a3ff9a9-ee64-4be1-beba-09e28be91abf,TXN-5BA9C1B9F608,2019-09-16 19:47:40,93cc10ed-3cb7-48d2-a5a3-3307a3e793ba,,ONLINE,SE,Corporate Financing,SEK,493.56,0.0,123.39,616.95,2019-09-16 19:47:40,SAP_SD
c628fd5e-43ec-4bee-b0bc-32261f5a7c4b,TXN-D5D6AA87FFF5,2019-11-14 16:06:49,207c50fe-bd7c-4179-acfc-55be70e3be89,SE_0002,POS,SE,Visa,SEK,1003.8,0.0,250.95,1254.75,2019-11-14 16:06:49,SAP_SD
f476f6fc-7332-44a3-907e-4db256792e97,TXN-5D8635F06920,2019-12-14 20:41:13,207c50fe-bd7c-4179-acfc-55be70e3be89,SE_0001,POS,SE,Cash,SEK,207.19,10.36,49.21,246.04,2019-12-14 20:41:13,SAP_SD
20a02915-2f37-451e-aa60-0919dae8e10a,TXN-1BD370F9DB16,2019-08-02 09:07:58,207c50fe-bd7c-4179-acfc-55be70e3be89,SE_0001,POS,SE,Discover,SEK,929.01,0.0,232.25,1161.26,2019-08-02 09:07:58,SAP_SD
6a15e521-2b55-478a-9336-9e84cd96e421,TXN-948CBACCC1D9,2019-09-24 12:12:53,207c50fe-bd7c-4179-acfc-55be70e3be89,SE_0001,POS,SE,American Express,SEK,176.58,0.0,44.15,220.73,2019-09-24 12:12:53,SAP_SD
a6797d6a-6fce-499a-a87a-3501e45a6feb,TXN-589B0874B659,2019-10-12 19:31:06,207c50fe-bd7c-4179-acfc-55be70e3be89,SE_0001,POS,SE,Mastercard,SEK,187.96,0.0,46.99,234.95,2019-10-12 19:31:06,SAP_SD
10cf1cd0-0999-4921-8437-cd7e06de3528,TXN-56DCF63722D5,2019-02-08 09:17:43,207c50fe-bd7c-4179-acfc-55be70e3be89,SE_0002,POS,SE,American Express,SEK,1485.09,74.25,352.71,1763.55,2019-02-08 09:17:43,SAP_SD
fcb223c0-8d64-4248-8722-f614294a5d28,TXN-5A40912C2ACA,2019-12-12 11:32:23,207c50fe-bd7c-4179-acfc-55be70e3be89,SE_0002,POS,SE,Apple Pay,SEK,1334.88,0.0,333.72,1668.6,2019-12-12 11:32:23,SAP_SD
129b9f63-4450-470f-ad76-7e3020ddb50a,TXN-CE803BE7DC64,2019-10-04 18:24:40,207c50fe-bd7c-4179-acfc-55be70e3be89,SE_0002,POS,SE,American Express,SEK,1718.91,0.0,429.73,2148.64,2019-10-04 18:24:40,SAP_SD
fb61d721-55b6-4e77-98c1-77e9b5aafad6,TXN-A623616B4CB0,2019-10-20 13:04:47,c5c9ebbd-939c-42ad-bb81-0af47e56e7e4,SE_0001,POS,SE,Corporate Financing,SEK,195.05,9.75,46.33,231.63,2019-10-20 13:04:47,SAP_SD
ba476084-1c78-4aff-98f7-56a9b2c886bb,TXN-C642899D9F54,2019-01-29 14:43:47,2b1294a4-73eb-47c1-a1fb-75025a402632,SE_0001,POS,SE,American Express,SEK,4125.23,0.0,1031.31,5156.54,2019-01-29 14:43:47,SAP_SD
e2ee2974-1fd0-4902-a932-36cc508b0b1a,TXN-8119F652C81F,2019-02-12 20:12:49,2b1294a4-73eb-47c1-a1fb-75025a402632,SE_0001,POS,SE,Bank EMI,SEK,362.46,36.25,81.55,407.76,2019-02-12 20:12:49,SAP_SD
97322917-0e3e-4ee5-9e27-482dddf46ea5,TXN-6EDEF729AD8C,2019-07-21 09:47:02,2b1294a4-73eb-47c1-a1fb-75025a402632,SE_0002,POS,SE,Visa,SEK,141.42,0.0,35.35,176.77,2019-07-21 09:47:02,SAP_SD
dc01b051-5424-4789-acaa-c5e407de6b24,TXN-568AA27E97A9,2019-06-15 19:22:50,2b1294a4-73eb-47c1-a1fb-75025a402632,SE_0002,POS,SE,American Express,SEK,310.3,0.0,77.58,387.88,2019-06-15 19:22:50,SAP_SD
efcee7bc-a038-49ab-946a-278ad79f9b5e,TXN-62AEC7DCB59B,2019-08-31 10:02:59,2b1294a4-73eb-47c1-a1fb-75025a402632,SE_0002,POS,SE,Cash,SEK,267.34,0.0,66.83,334.17,2019-08-31 10:02:59,SAP_SD
09e8ddd0-a1e6-4a71-8dec-b112baddd20a,TXN-5E61D6AA8CBB,2019-07-30 08:30:01,2b1294a4-73eb-47c1-a1fb-75025a402632,SE_0002,POS,SE,Corporate Financing,SEK,129.43,0.0,32.36,161.79,2019-07-30 08:30:01,SAP_SD
8611910c-ad8b-4629-a481-df5a5afdbf2b,TXN-67C6D64A1FC5,2019-12-24 10:42:20,2b1294a4-73eb-47c1-a1fb-75025a402632,,ONLINE,SE,Apple Financing,SEK,297.82,14.89,70.73,353.66,2019-12-24 10:42:20,SAP_SD
3e3ccb18-c61e-48f3-ab00-ee470094b127,TXN-AF65654D193A,2019-06-19 02:55:54,e7c3fe3c-a6e2-467d-854b-beff717b0e0b,,ONLINE,SE,Apple Pay,SEK,1878.81,0.0,469.7,2348.51,2019-06-19 02:55:54,SAP_SD
68f057d3-67c6-48b4-b04a-ace848902bf3,TXN-AA5C81AA67AF,2019-04-02 09:49:33,e7c3fe3c-a6e2-467d-854b-beff717b0e0b,SE_0002,POS,SE,Corporate Financing,SEK,472.2,47.22,106.25,531.23,2019-04-02 09:49:33,SAP_SD
6751c5ca-8c9b-4f31-af26-696d4de9a3c7,TXN-BF491E132EB9,2019-11-06 18:45:11,e7c3fe3c-a6e2-467d-854b-beff717b0e0b,SE_0001,POS,SE,Mastercard,SEK,1376.65,0.0,344.16,1720.81,2019-11-06 18:45:11,SAP_SD
a1a6753a-3bba-4ba3-9db9-f23bea801d4f,TXN-89CAB4018B48,2019-07-28 11:18:49,6caa264b-5b90-4a3a-b2c4-ece1087612e8,,ONLINE,SE,Bank EMI,SEK,172.06,0.0,43.02,215.08,2019-07-28 11:18:49,SAP_SD
0b3dbd26-df45-4f18-b0e0-0fb69ac4e63d,TXN-9596E5104CC0,2019-12-18 15:45:16,6caa264b-5b90-4a3a-b2c4-ece1087612e8,SE_0001,POS,SE,Cash,SEK,418.28,20.91,99.34,496.71,2019-12-18 15:45:16,SAP_SD
3dba8b48-fddd-423e-949c-2292c85cd750,TXN-0E315FA70B43,2019-04-15 09:01:10,6caa264b-5b90-4a3a-b2c4-ece1087612e8,SE_0001,POS,SE,Cash,SEK,988.1,0.0,247.03,1235.13,2019-04-15 09:01:10,SAP_SD
c4efccd1-f91e-4668-a459-6dc54c77c23f,TXN-1BD483D68962,2019-06-28 12:15:59,ae9957bc-d03e-4866-8612-23547cce561c,SE_0002,POS,SE,Mastercard,SEK,473.6,0.0,118.4,592.0,2019-06-28 12:15:59,SAP_SD
5af2df9f-3a79-45d2-8415-5c9ef6f2e3e7,TXN-DA673559626D,2019-08-08 15:15:05,ae9957bc-d03e-4866-8612-23547cce561c,SE_0001,POS,SE,Apple Financing,SEK,318.82,0.0,79.7,398.52,2019-08-08 15:15:05,SAP_SD
b39d796b-349e-4716-9448-f673ea369664,TXN-B54F8A970A83,2019-05-10 15:04:25,ae9957bc-d03e-4866-8612-23547cce561c,SE_0002,POS,SE,Visa,SEK,163.03,0.0,40.76,203.79,2019-05-10 15:04:25,SAP_SD
c8224047-1809-43ea-ba59-bc1766b33d3a,TXN-476B135C001C,2019-08-25 09:21:38,64ea1b4a-5f1e-4c91-ab91-b2f6ba96f230,SE_0001,POS,SE,Bank EMI,SEK,3531.12,0.0,882.78,4413.9,2019-08-25 09:21:38,SAP_SD
0733d76a-3bfc-4797-8c86-e929c3a8bcd8,TXN-B50E8781E7C6,2019-10-26 08:44:39,64ea1b4a-5f1e-4c91-ab91-b2f6ba96f230,SE_0002,POS,SE,Cash,SEK,432.61,0.0,108.15,540.76,2019-10-26 08:44:39,SAP_SD
07ce81d3-81cc-4b9e-afd6-0b15cca1e19e,TXN-81059F1D0A4A,2019-06-21 11:51:52,64ea1b4a-5f1e-4c91-ab91-b2f6ba96f230,,ONLINE,SE,Discover,SEK,137.51,0.0,34.38,171.89,2019-06-21 11:51:52,SAP_SD
d921f3cc-fb60-4adf-b88b-b21c509105e7,TXN-B7C0D128F0CF,2019-04-05 08:30:53,4867d548-fa10-4e81-b10b-d9a5831ac734,SE_0002,POS,SE,American Express,SEK,393.24,39.32,88.48,442.4,2019-04-05 08:30:53,SAP_SD
69475992-6027-4625-8f19-6588b5da3077,TXN-E4547A4260F9,2019-04-27 10:30:30,4867d548-fa10-4e81-b10b-d9a5831ac734,SE_0002,POS,SE,Apple Pay,SEK,179.52,0.0,44.88,224.4,2019-04-27 10:30:30,SAP_SD
1a40a3cd-fbc0-47c4-a66d-e0f67926bae1,TXN-007CD5D1BB1B,2019-06-11 21:15:16,c7a88116-8fe4-4622-a9e9-336bff22ae70,,ONLINE,SE,Visa,SEK,654.8,0.0,163.7,818.5,2019-06-11 21:15:16,SAP_SD
ca800ffb-6d8a-4efa-b97d-e65d0daba5aa,TXN-84B19ABA4A73,2019-10-22 11:03:04,c7a88116-8fe4-4622-a9e9-336bff22ae70,SE_0001,POS,SE,Visa,SEK,237.44,0.0,59.36,296.8,2019-10-22 11:03:04,SAP_SD
f369a5fb-645e-4183-a8df-e7798ca050ab,TXN-F89723611E98,2019-11-25 17:01:03,4c363920-bc43-4b78-9af7-b0d90f930b8a,SE_0001,POS,SE,Discover,SEK,191.27,0.0,47.82,239.09,2019-11-25 17:01:03,SAP_SD
5dd1c368-e744-4075-a110-ef296aa0e4b2,TXN-A2007F7D7351,2019-12-20 10:42:17,4c363920-bc43-4b78-9af7-b0d90f930b8a,SE_0002,POS,SE,American Express,SEK,178.99,0.0,44.75,223.74,2019-12-20 10:42:17,SAP_SD
487558e4-699b-4964-bee3-2da377399813,TXN-67CF3D44B6C2,2019-12-16 15:49:38,4c363920-bc43-4b78-9af7-b0d90f930b8a,SE_0001,POS,SE,Visa,SEK,164.93,16.49,37.11,185.55,2019-12-16 15:49:38,SAP_SD
0114f24d-9eaa-4add-8e09-42fd39c97363,TXN-6FB8C12F6627,2019-11-07 19:09:22,65bac8b3-7d93-45c3-9d7c-52959694723b,,ONLINE,SE,Visa,SEK,1385.76,138.58,311.8,1558.98,2019-11-07 19:09:22,SAP_SD
7f573cb6-26b1-468a-92bc-32d50e0b0b59,TXN-23982ECE0295,2019-11-19 17:42:40,dcff1b2e-73b3-4580-9a4a-46f51f09b89e,SE_0002,POS,SE,American Express,SEK,480.04,24.0,114.01,570.05,2019-11-19 17:42:40,SAP_SD
71f46c80-e14a-4e05-a3dd-a220165b7e0d,TXN-7C3303C8ED66,2019-01-14 11:57:32,dcff1b2e-73b3-4580-9a4a-46f51f09b89e,SE_0001,POS,SE,Apple Pay,SEK,114.38,0.0,28.59,142.97,2019-01-14 11:57:32,SAP_SD
a03532fc-0b35-40b0-996e-852a1732f525,TXN-FD983D8753E4,2019-12-14 10:09:56,dcff1b2e-73b3-4580-9a4a-46f51f09b89e,SE_0002,POS,SE,Apple Financing,SEK,1155.73,115.57,260.04,1300.2,2019-12-14 10:09:56,SAP_SD
dbfd5760-9f30-4a93-994c-9c8711da5f13,TXN-504CE3173AA5,2019-03-04 18:55:36,588ee734-7a32-423a-bf46-c15938c433ec,SE_0001,POS,SE,American Express,SEK,332.71,0.0,83.18,415.89,2019-03-04 18:55:36,SAP_SD
