transaction_line_id,transaction_sk,line_number,sku_code,category_code,quantity,unit_price,discount_amount,tax_amount,line_total,created_at
LINE-8B0C9E7EFDE24E,aa0e09b3-1853-442d-bebc-51ce4662ae47,1,ME8BAA3LL/A,ACC,1,35.41,0.0,8.85,44.26,2020-12-28 10:24:43
LINE-627310454EB14D,c65c167c-4778-489e-b8fe-2c74c4ce5d35,1,M456FEBLL/A,ACC,1,78.84,7.88,17.74,88.7,2020-12-14 12:59:14
LINE-0903CFAF4D934B,611c6c51-c9d7-4b3d-a10f-d867b5a289ae,1,M001381LL/A,IPH,1,1481.2,0.0,370.3,1851.5,2020-02-16 20:10:45
LINE-31144762B12341,478d1839-714f-439f-9643-e5af2294a1a8,1,MAFD7C5LL/A,IPD,1,815.74,0.0,203.94,1019.68,2020-02-24 17:58:08
LINE-DEC7056C7A4C46,ccb4eb8f-96a5-4660-ba42-1a4ab0ebb95d,1,M377C56LL/A,IPH,1,1520.67,0.0,380.17,1900.84,2020-06-14 11:51:39
LINE-D750DD23CC5F43,5207ddd0-0ff9-4554-acf0-d760f68afde0,1,M377C56LL/A,IPH,1,866.87,0.0,216.72,1083.59,2020-08-07 14:39:18
LINE-1A3804A6066F4D,a6309d8c-0534-4cb7-90b6-e86dd938b9a8,1,M456FEBLL/A,ACC,2,54.49,0.0,27.25,136.23,2020-10-25 14:40:24
LINE-C3EC49AE27ED45,b5ae96b6-7530-473c-9ef5-b1575be50a9a,1,M953EA1LL/A,IPH,1,1279.15,0.0,319.79,1598.94,2020-09-07 17:48:07
LINE-21A5A19C43FE45,fe99fd1f-3d20-4dbb-912d-bd589847cc63,1,M734EB6LL/A,AIR,1,191.51,9.58,45.48,227.41,2020-12-12 02:13:49
LINE-C8BDD067538B4A,bc2b7d8d-ea29-456b-ab4c-31a47a8db201,1,MFC8E3ELL/A,AIR,1,144.76,0.0,36.19,180.95,2020-12-27 14:23:51
LINE-68FEB61BD38549,fbe3410a-1996-4227-93aa-1e0afa6689dc,1,MB9C260LL/A,IPH,1,1140.89,0.0,285.22,1426.11,2020-11-05 10:08:09
LINE-8C66F98740E14C,3d221866-1297-49d7-8a01-8b29230339f7,1,M456FEBLL/A,ACC,1,42.92,0.0,10.73,53.65,2020-11-24 00:57:53
LINE-34A1B72F086F4F,0113d1a7-5a83-49c2-878c-c9c2b573601a,1,ME8BAA3LL/A,ACC,2,167.85,0.0,83.92,419.62,2020-08-31 18:22:39
LINE-ED1363BE59364B,b3f53f05-2376-473d-81af-9494ab63b42b,1,M2E2AE0LL/A,IPH,1,904.91,0.0,226.23,1131.14,2020-08-27 07:52:36
LINE-B685D5ADFBA34B,9c6c002d-a638-42a8-8536-ce4f30d9d8e9,1,M013559LL/A,IPH,1,927.93,0.0,231.98,1159.91,2020-02-05 18:11:39
LINE-3075EE6C756C46,8dd58c8a-87ab-4320-a41e-62345a700895,1,ME8BAA3LL/A,ACC,1,43.02,0.0,10.76,53.78,2020-10-29 13:41:46
LINE-DA59AA37A1E944,8ce65fa1-1511-4c49-8242-aa5703c7b194,1,MCE301FLL/A,IPH,1,1253.39,0.0,313.35,1566.74,2020-11-13 16:24:50
LINE-7DC4479DA99A4A,81ef7b52-5262-4bb3-bd7a-1daef4e7193d,1,MB0701ELL/A,TV,1,160.39,8.02,38.09,190.46,2020-12-26 12:02:12
LINE-0BB9A795FEB140,647b9103-9937-4a03-b583-75913c347461,1,M71ADD3LL/A,IPH,1,1476.35,0.0,369.09,1845.44,2020-09-30 09:11:39
LINE-5F1E4377FC0C46,8c9ca578-450f-4469-a361-00e127f160dc,1,M734EB6LL/A,AIR,1,173.49,0.0,43.37,216.86,2020-06-29 10:57:53
LINE-0A9DA6EB41344F,8c37ceb3-ea85-4a31-a907-f3a0e74c8193,1,MB5EF2FLL/A,AIR,1,160.87,0.0,40.22,201.09,2020-02-23 11:45:49
LINE-61AA597685A344,452bc22e-a758-486b-a677-9fc01e005a41,1,MB5EF2FLL/A,AIR,2,187.76,0.0,93.88,469.4,2020-02-16 10:30:36
LINE-3CB89C14D3FB4E,fd0f626b-01a0-43c8-921b-093f7d3f9dd4,1,MEE46FFLL/A,IPD,1,448.19,22.41,106.44,532.22,2020-02-20 18:16:24
LINE-11AF7588FE694F,7bd09b0a-18fa-42b0-b634-e178ff0ae43d,1,MB5EF2FLL/A,AIR,2,182.87,0.0,91.44,457.18,2020-09-24 13:19:43
LINE-186D9EA5AA854C,46fd486c-e2e0-45aa-8f8d-59850c6e02ca,1,MBBFE23LL/A,TV,1,158.91,0.0,39.73,198.64,2020-04-21 18:28:32
LINE-6B97E8C91A0A47,431081b0-90e7-4573-8945-d3f34e53cf9f,1,MED578CLL/A,IPH,1,1157.39,0.0,289.35,1446.74,2020-05-31 08:15:57
LINE-B9EB9A3038A74C,853d653d-2a28-4b8d-a629-01ef6d5a6062,1,MB5EF2FLL/A,AIR,2,183.66,0.0,91.83,459.15,2020-12-12 17:41:14
LINE-0FE3868BF6B944,aa7dac39-c370-4368-80db-8cc6832ec9dd,1,MB99BBBLL/A,TV,1,153.4,0.0,38.35,191.75,2020-08-10 12:38:58
LINE-F5801F8E205444,ff91df92-a7da-4030-808d-6d461a83baf8,1,M56445ELL/A,IPH,1,965.17,0.0,241.29,1206.46,2020-01-22 05:30:11
LINE-3A85FF9223C642,d0bda107-a086-447e-8ed6-5771d8f24991,1,M734EB6LL/A,AIR,1,237.5,0.0,59.38,296.88,2020-09-27 09:34:08
LINE-2DFB498D711047,078f4dae-644f-48ad-b34e-e5624935af0a,1,M456FEBLL/A,ACC,2,154.5,0.0,77.25,386.25,2020-03-31 10:49:13
LINE-6DA45162E3BA4C,9ec2d446-1bf9-4cd8-8d36-a9d449ec5f34,1,M734EB6LL/A,AIR,1,137.45,0.0,34.36,171.81,2020-11-29 16:19:24
LINE-DE383A5006F44B,d48215ef-d9b5-4f5a-afb8-87a40fd66380,1,MF70939LL/A,HMP,1,510.3,25.52,121.2,605.98,2020-01-06 08:32:53
LINE-8829C906FEF949,e387e1cb-0fc7-4cfe-9976-14758f1a2bf6,1,MAEF483LL/A,WCH,1,787.77,39.39,187.09,935.47,2020-07-23 04:57:34
LINE-5093FB105D1D48,c9e4f4d4-bc8b-4768-bc6e-0c9bfc234264,1,M56445ELL/A,IPH,1,819.13,0.0,204.78,1023.91,2020-08-03 12:05:54
LINE-911059C300E14E,6063adcf-8194-4ffe-ab79-5cb8efbbb9c5,1,MF09668LL/A,IPD,1,1183.57,0.0,295.89,1479.46,2020-06-29 14:52:54
LINE-B9D4C657D7B040,371a2b7c-2ba5-46e2-9914-51352f119619,1,M001381LL/A,IPH,1,866.07,0.0,216.52,1082.59,2020-02-09 14:49:55
LINE-FF61B2060E0841,a365fc9b-3831-4e33-9440-575134cdd650,1,MB5EF2FLL/A,AIR,2,170.96,0.0,85.48,427.4,2020-06-12 19:46:31
LINE-1870161E5D524A,ee62900c-5add-47d6-9f38-d1dde86842a3,1,MB5EF2FLL/A,AIR,2,196.66,39.33,88.5,442.49,2020-06-27 12:02:45
LINE-2632E91A668E43,1a149343-03fe-471b-8f24-ecf892bbf07a,1,ME8BAA3LL/A,ACC,2,62.22,0.0,31.11,155.55,2020-09-15 08:34:50
LINE-244A7DC85D484E,32de63fd-f568-4801-b002-6001517b4120,1,M456FEBLL/A,ACC,2,40.55,0.0,20.27,101.37,2020-12-27 15:51:40
LINE-2518AB396B2E48,a91729ba-6e78-4aff-aaf8-06cb2d76dc8b,1,MF70939LL/A,HMP,1,504.9,0.0,126.22,631.12,2020-08-20 12:53:23
LINE-0AF533B05F794D,501121e7-dd6f-4c82-bce8-3be1b5fbdda8,1,MB99BBBLL/A,TV,1,129.96,0.0,32.49,162.45,2020-09-08 10:10:03
LINE-C21721DB974748,65405be2-81aa-4eb1-99be-0193a1969e4d,1,M61D168LL/A,IPH,1,1226.61,122.66,275.99,1379.94,2020-12-21 19:03:38
LINE-4DB24040345840,0bd7929d-0f4c-468e-b69c-a622140d95f4,1,M8FE0FELL/A,IPH,1,1073.52,0.0,268.38,1341.9,2020-08-16 09:50:51
LINE-92FC7AEFF4BF4B,8fae2762-01a8-4289-bed7-9b7e1d782682,1,M4D7861LL/A,WCH,1,829.95,83.0,186.74,933.69,2020-06-23 21:38:24
LINE-9FD5708715C746,cdb7223c-03e2-4426-998b-18da9d398926,1,M085B9FLL/A,WCH,1,985.9,0.0,246.47,1232.37,2020-05-03 11:16:33
LINE-75413944AAE943,b202b1c7-524f-4e16-8b4d-4ddbc3bcfc1e,1,M456FEBLL/A,ACC,1,59.62,0.0,14.9,74.52,2020-11-12 18:31:12
LINE-2BD4768E683843,a54d8271-3124-4457-b1c7-9d894a73a2e2,1,MBE751DLL/A,IPH,1,979.54,48.98,232.64,1163.2,2020-03-29 01:35:31
LINE-A2226DC7B13B46,1b48f79a-4728-4287-acb0-5614cb08ce38,1,M734EB6LL/A,AIR,2,241.84,0.0,120.92,604.6,2020-08-24 11:30:58
LINE-FD6C4571C1E844,fc866cd4-5dff-48bd-a313-c0df0ddd8e9c,1,MB5EF2FLL/A,AIR,1,141.13,0.0,35.28,176.41,2020-10-14 12:56:43
LINE-7764ADD6A9DF41,3cf4688f-bdd7-494c-a047-32470bbf4f81,1,ME8BAA3LL/A,ACC,1,36.96,0.0,9.24,46.2,2020-02-08 13:46:59
LINE-88E7EB521C8345,80d31261-3df0-4082-9435-c3816943f306,1,M383651LL/A,IPH,1,1533.12,153.31,344.95,1724.76,2020-12-29 15:46:57
LINE-3A0EA445482849,c280885d-7dcc-4793-8c6c-91f170035611,1,MDBD61BLL/A,IPH,1,1498.94,0.0,374.74,1873.68,2020-03-20 20:14:43
LINE-2D37953BAC8045,bf0b075f-ce46-4844-83e3-050155dbfede,1,MED578CLL/A,IPH,1,1523.83,0.0,380.96,1904.79,2020-10-08 18:04:22
LINE-B51BD5ADA2B940,473c3cb8-76c2-4513-a8d2-8261cdb3225e,1,MDBD61BLL/A,IPH,1,845.45,0.0,211.36,1056.81,2020-05-31 12:20:43
LINE-2D02DF794A7541,634d5f42-702a-4c66-8ea3-a0cea139558a,1,M59B919LL/A,IPH,1,1003.19,0.0,250.8,1253.99,2020-12-04 03:42:03
LINE-3ABE186ADE3D4B,8870038d-082a-4c24-a331-68d1a183729b,1,MB5EF2FLL/A,AIR,2,210.5,0.0,105.25,526.25,2020-06-01 09:22:59
LINE-4FBCA645C29148,314b8b6a-1c59-4d5a-a308-ac2decf70e79,1,M29B226LL/A,IPH,1,1517.75,151.78,341.49,1707.46,2020-07-29 17:41:51
LINE-AECBFE522F2F48,5e44c8b8-39d4-42ee-b9d8-50f29b6d1cf5,1,M953EA1LL/A,IPH,1,1209.7,0.0,302.43,1512.13,2020-06-26 06:45:54
LINE-45019E2769A249,7e4d5937-2985-4a42-97ca-ab5ee20e9aa2,1,MB0701ELL/A,TV,1,174.66,8.73,41.48,207.41,2020-09-29 15:07:23
LINE-C94A1991FE784F,1839d426-06d6-46e5-b371-90e5aa857d73,1,MB99BBBLL/A,TV,1,196.82,19.68,44.28,221.42,2020-08-04 04:42:57
LINE-ED9EB981B6B849,213aaa19-ff73-487e-b56d-a5891df613e7,1,MB5EF2FLL/A,AIR,2,150.01,15.0,71.25,356.27,2020-01-18 16:04:53
LINE-46AEA7B8EE414A,09a8c3db-3a3a-4d8d-aa98-966665d55f4e,1,MB5EF2FLL/A,AIR,1,230.49,11.52,54.74,273.71,2020-10-06 18:04:20
LINE-6049C09B74F94E,77bc85e9-683b-465b-b663-9129a3aa2667,1,M734EB6LL/A,AIR,1,148.31,0.0,37.08,185.39,2020-11-27 22:30:19
LINE-E8C2AA3C663541,69022a6e-7c9f-449e-8bce-2d74e15f7580,1,M734EB6LL/A,AIR,1,162.76,0.0,40.69,203.45,2020-09-12 09:04:40
LINE-96B77D8B474F46,0709e7c7-bff7-47bc-a956-a24d3a519941,1,M013559LL/A,IPH,1,1567.37,78.37,372.25,1861.25,2020-01-12 09:29:15
LINE-D83229277CF742,1e481b18-622b-47ad-8091-b92fd54c3a72,1,M7B3E51LL/A,HMP,1,466.2,0.0,116.55,582.75,2020-11-27 10:26:19
LINE-F8D9361003A84B,40253614-03b3-4ced-8741-3ea3c21c9452,1,M456FEBLL/A,ACC,2,103.26,0.0,51.63,258.15,2020-05-01 14:26:29
LINE-EF730F6D1D3E44,72cd2be0-4155-4c6c-93bd-48920e08512c,1,M29B226LL/A,IPH,1,984.74,0.0,246.19,1230.93,2020-10-05 11:35:43
LINE-F681315DE0764B,51f90a74-37ae-4ff1-b5e5-81d253cf809a,1,MF196D7LL/A,IPD,1,1121.97,0.0,280.49,1402.46,2020-04-19 09:08:13
LINE-0186D879C7D142,603f724e-ad63-4364-854d-c19699bf1fbf,1,MDBD61BLL/A,IPH,1,795.82,39.79,189.01,945.04,2020-02-24 12:56:27
LINE-DA498DBF81C649,96b01816-5c07-40ef-b646-4125cbef6431,1,ME8BAA3LL/A,ACC,1,35.18,0.0,8.79,43.97,2020-01-22 07:52:53
LINE-D8ACB16728054B,002c4a84-4d04-42e2-a6c8-5b7fbb2429d9,1,ME8BAA3LL/A,ACC,1,92.61,9.26,20.84,104.19,2020-06-07 08:07:06
LINE-29534AB0C7F94B,8b88b7f1-55ca-4429-9d08-d076ce89be1a,1,ME8BAA3LL/A,ACC,2,176.08,35.22,79.24,396.18,2020-05-01 01:21:32
LINE-00C739D1AEE642,b14d9919-52bc-40b6-9a32-26b6b814ce12,1,MB0701ELL/A,TV,1,182.14,0.0,45.53,227.67,2020-04-20 14:31:07
LINE-CBE22866EC7D4D,701b4941-c310-46b2-9928-e536b0bd3646,1,ME8BAA3LL/A,ACC,1,71.19,0.0,17.8,88.99,2020-01-19 19:45:41
LINE-8DD4EA2B0C294C,cd3ae82b-709a-42e9-95c7-23a6efd2ba3b,1,ME8BAA3LL/A,ACC,1,146.57,0.0,36.64,183.21,2020-08-04 06:47:59
LINE-5A405FE81F754D,5fb5cf5a-a1dd-4982-ab0c-09e273cc11f1,1,M44DB86LL/A,IPH,1,855.25,42.76,203.12,1015.61,2020-11-13 21:43:54
LINE-17A8DA961B6346,2f390af8-9cff-4b6b-960f-9d77be8476a7,1,M8EA5B8LL/A,IPH,1,1458.95,72.95,346.5,1732.5,2020-05-03 07:38:36
LINE-CF99FFAA2AFE4A,261e28f5-f451-4eb2-9050-60d820bdf5fc,1,MA656F7LL/A,IPD,1,353.45,0.0,88.36,441.81,2020-10-23 08:28:31
LINE-26F14F5F0A2A44,95fe8d99-7364-4f74-8ea8-283aca8711f0,1,MB5EF2FLL/A,AIR,1,201.37,0.0,50.34,251.71,2020-08-23 07:25:47
LINE-695508E6577443,971ae18e-872f-4717-bcd2-8e9d94e9e59d,1,MBBFE23LL/A,TV,1,133.11,13.31,29.95,149.75,2020-09-20 22:57:13
LINE-5949553F6FE24F,2ef66a27-ee1a-4b3e-84e1-7610b7bff83b,1,M734EB6LL/A,AIR,1,160.4,8.02,38.09,190.47,2020-01-09 09:25:17
LINE-A8098467DEA440,9501625d-5b27-4184-9e40-6d4f9ba6b899,1,MB0701ELL/A,TV,1,147.72,0.0,36.93,184.65,2020-08-23 13:50:26
LINE-3ACBF64A2FA14C,98bed453-5c94-418b-9ec2-8457212761e4,1,M456FEBLL/A,ACC,2,103.93,0.0,51.97,259.83,2020-06-10 20:50:56
LINE-A82C7643D1B647,1d39a9a6-5fdd-46cd-9c83-7e5a263830f8,1,MAEF483LL/A,WCH,1,402.53,20.13,95.6,478.0,2020-04-24 02:01:47
LINE-C06409B91BB847,03715a2a-ee74-416d-ab0a-f8c6bf16ca00,1,MBB4468LL/A,IPH,1,1255.99,62.8,298.3,1491.49,2020-12-30 19:14:52
LINE-1D9C0C6F584146,95a6d4c7-1ddd-4254-853e-48580bde3903,1,M456FEBLL/A,ACC,2,102.81,0.0,51.41,257.03,2020-06-14 22:43:39
LINE-E9E132D0D48E4E,671b2369-b61e-414c-9d92-0bbe1c8ed11e,1,M80637DLL/A,IPH,1,993.98,0.0,248.5,1242.48,2020-07-30 23:24:43
LINE-9822A4921A294F,ca03d18e-a09b-42ad-b10d-2e5b25cb79bc,1,MBBFE23LL/A,TV,1,163.29,0.0,40.82,204.11,2020-12-24 19:04:02
LINE-E710A57DEF014F,eb621917-6d90-4a70-a0a3-e3f4132aafd7,1,M456FEBLL/A,ACC,2,45.04,4.5,21.39,106.97,2020-04-28 14:16:28
LINE-76C9278750F846,5fda653f-1d0d-4be7-ada3-4934ff0fbdf8,1,MD78612LL/A,IPD,1,911.01,0.0,227.75,1138.76,2020-08-28 09:15:27
LINE-37655D5EBE6F49,ec8443a4-3a7c-4fa8-9ecc-fb6a8fea2777,1,MCE6A0CLL/A,IPH,1,1558.47,0.0,389.62,1948.09,2020-05-20 08:31:16
LINE-3096B867458E4C,69164e4f-74d1-452c-86c3-2beff9473865,1,MB5EF2FLL/A,AIR,2,219.47,21.95,104.25,521.24,2020-11-21 21:32:52
LINE-A5DDEEC7877C48,77f162e3-a60d-46ad-ae44-405e88f7cc61,1,MAEF483LL/A,WCH,1,326.14,0.0,81.53,407.67,2020-08-03 07:23:02
LINE-01F13E1896104F,fdb1e503-37c9-45d7-b1a0-811cbab2f0d7,1,M456FEBLL/A,ACC,2,39.86,0.0,19.93,99.65,2020-11-22 22:29:12
LINE-5E1FD35BA0F04E,73b9b006-2eb2-4750-a4d5-19945601d263,1,MB5EF2FLL/A,AIR,2,171.76,17.18,81.58,407.92,2020-04-14 01:55:30
LINE-F1BAB22C325242,c831d07c-9f9e-4e04-ac28-206bdf5f9173,1,M86AB67LL/A,ACC,2,194.8,0.0,97.4,487.0,2020-12-24 10:32:14
LINE-6E58FBAC133E46,74de9b89-9abb-4418-ad18-c874735216b6,1,MB42970LL/A,IPH,1,845.28,42.26,200.75,1003.77,2020-02-29 17:20:40
LINE-97BDC006E59E48,2ea3462f-9aac-4a3a-8f3e-5482e31ad14c,1,M456FEBLL/A,ACC,1,146.79,0.0,36.7,183.49,2020-03-07 16:28:28
LINE-7E745C35D5F24C,90854bc2-ca33-49c0-82f0-6d6a7864fd47,1,MB2C729LL/A,IPH,1,1318.73,0.0,329.68,1648.41,2020-09-12 17:39:39
LINE-7FC5EB3C2DEB4F,e815291d-3401-4c94-ae96-d4769a45e487,1,MDBD61BLL/A,IPH,1,1402.15,0.0,350.54,1752.69,2020-09-30 10:22:51
LINE-A0DE8446E8854C,6a2989dc-3ff3-4367-a66f-6ec2ac614aad,1,ME8BAA3LL/A,ACC,2,89.14,8.91,42.34,211.71,2020-06-02 11:46:45
LINE-FB8EEF4C9D574B,51a36bf5-b226-4e11-8253-1c564ee30a77,1,M159997LL/A,IPD,1,1004.3,50.22,238.52,1192.6,2020-01-02 12:41:34
LINE-AA8155BD0A9C45,09818451-48a7-4fa3-87f8-625c6968a4bc,1,M86AB67LL/A,ACC,2,77.53,0.0,38.77,193.83,2020-11-29 15:47:57
LINE-3AF2689999FD4E,b47c79cb-8b1f-4728-aaac-e4fd4174a1e7,1,M734EB6LL/A,AIR,2,145.3,0.0,72.65,363.25,2020-03-29 19:48:34
LINE-6C78977E83FD41,e0834392-ada3-4ee5-a17c-f409f25d00a5,1,MB0701ELL/A,TV,1,144.52,0.0,36.13,180.65,2020-02-02 16:05:30
LINE-086C5E3E615047,1cd62a43-5651-4f3d-9bd4-2afd3345b78c,1,M456FEBLL/A,ACC,2,185.93,0.0,92.97,464.83,2020-05-04 22:17:06
LINE-65C32615185948,07b6a29c-95b2-41d7-8ce2-4ff42ab64669,1,M456FEBLL/A,ACC,2,59.27,0.0,29.64,148.18,2020-12-06 12:04:13
LINE-9B057F67D70749,cdd07dca-77b6-48b9-99ff-887ff3c8174e,1,ME8BAA3LL/A,ACC,2,188.82,0.0,94.41,472.05,2020-11-21 15:32:50
LINE-DB021706BB5C49,f5a0e95e-1bd3-4f5d-8235-121bc9f72424,1,M4D7861LL/A,WCH,1,975.45,0.0,243.86,1219.31,2020-01-24 01:47:42
LINE-D1ED1F91BFDD41,2cb8eeff-f1b6-45f8-b0c1-572e9e022c24,1,M86AB67LL/A,ACC,1,39.46,0.0,9.87,49.33,2020-10-31 19:29:43
LINE-38484A6FB42A4B,d8075775-181e-49ba-8293-fd76d0bbcdb5,1,M085B9FLL/A,WCH,1,778.36,0.0,194.59,972.95,2020-08-31 16:59:29
LINE-F41AEA795BDB42,712ea820-d6ed-4233-9999-d19e57b9ab56,1,M456FEBLL/A,ACC,1,100.45,0.0,25.11,125.56,2020-12-18 18:19:12
LINE-0E1697D630DB47,c9e1ca13-f4e2-44e0-b2c6-f734af63317e,1,M734EB6LL/A,AIR,2,184.73,36.95,83.13,415.64,2020-08-30 11:55:59
LINE-2AB4DCEF677147,411ee259-41d1-4b66-9fde-31d3a2229b9e,1,MB99BBBLL/A,TV,1,134.02,0.0,33.51,167.53,2020-09-14 19:14:58
LINE-B537CA84FA3F41,7bc0a06c-9184-425a-836f-817940c1ccf3,1,M5611BCLL/A,IPD,1,1223.36,122.34,275.25,1376.27,2020-10-22 10:47:47
LINE-9DAD4191179044,4f738b17-27a0-4f44-b73c-675754604930,1,MB5EF2FLL/A,AIR,1,230.94,0.0,57.73,288.67,2020-03-01 08:38:23
LINE-B346E58716EC4A,482877f2-55f0-4422-8447-b1e794b0136f,1,MB0701ELL/A,TV,1,169.89,8.49,40.35,201.75,2020-02-20 13:00:25
LINE-0BCE677FA66E46,0992abcf-242d-4689-b0f1-7b8944568579,1,M1F817CLL/A,IPH,1,960.36,96.04,216.08,1080.4,2020-09-16 10:09:52
LINE-6B438EE0C2264B,70f4d6fa-aca2-4dec-a393-157b4f4c4076,1,MB5EF2FLL/A,AIR,2,204.23,0.0,102.11,510.57,2020-12-08 16:06:48
LINE-D2AF0CC8D9E748,63e50e6e-45f4-4d32-95ae-77bb6596fab1,1,M456FEBLL/A,ACC,1,181.07,0.0,45.27,226.34,2020-08-07 02:40:13
LINE-BF7123150C5146,a35d45d0-f6d1-40cb-a534-e50520cdfac2,1,MB0701ELL/A,TV,1,190.91,0.0,47.73,238.64,2020-07-06 17:02:54
LINE-688FD3E6DDF648,4bf9b02e-3e4b-4b1a-9d1c-a9235f07bfdb,1,MDEF5BFLL/A,IPH,1,1571.9,157.19,353.68,1768.39,2020-12-16 12:37:47
LINE-B8049064F7D44E,3ac10f76-d14a-407e-937f-31c3af5cc66c,1,ME8BAA3LL/A,ACC,1,121.81,0.0,30.45,152.26,2020-08-24 16:37:31
LINE-5944FDCA114441,a4003e11-180e-4f88-9caa-9c27f927caab,1,M1F817CLL/A,IPH,1,1098.56,0.0,274.64,1373.2,2020-12-23 13:45:25
LINE-5A9A74C23CC344,7feec555-cd83-45da-a436-603db07f4ba2,1,M8EA5B8LL/A,IPH,1,1248.87,62.44,296.61,1483.04,2020-07-13 12:28:45
LINE-DEB4A77593E14F,bd50e150-d59a-4ec6-87ad-336456609173,1,M44DB86LL/A,IPH,1,1030.79,51.54,244.81,1224.06,2020-07-17 18:09:29
LINE-E34BB2B5562646,2d3b14ce-ed54-4ad7-a3af-e52b7b4d5c8e,1,M2E2AE0LL/A,IPH,1,1174.88,0.0,293.72,1468.6,2020-06-02 18:17:08
LINE-6FC939CBA9E145,f4d932bf-4feb-4b1c-bd9d-b2deb04e8199,1,M7F23DFLL/A,AIR,1,181.88,0.0,45.47,227.35,2020-12-31 02:30:41
LINE-26CD0EFC31B548,0521df69-61d7-47d3-9592-163cd194f20f,1,M734EB6LL/A,AIR,1,178.52,0.0,44.63,223.15,2020-05-28 03:15:51
