transaction_sk,transaction_id,transaction_timestamp,customer_id,store_id,channel_id,country_code,payment_method,currency,gross_amount,total_discount,total_tax,net_total,created_at,source_system
8b8d8854-88f5-492a-86f5-5abc1d78180e,TXN-2CDDD6EE676A,2020-04-24 17:00:25,245b4efe-b928-4fb2-b3e7-8f77ad34efb7,,ONLINE,SE,Apple Financing,SEK,439.47,0.0,109.87,549.34,2020-04-24 17:00:25,SAP_SD
2608e7b6-9746-404c-ab36-156ee2a26100,TXN-1A8EC4005E58,2020-02-10 13:15:49,245b4efe-b928-4fb2-b3e7-8f77ad34efb7,SE_0002,POS,SE,Corporate Financing,SEK,73.8,7.38,16.61,83.03,2020-02-10 13:15:49,SAP_SD
b01e72df-1c33-49eb-9901-c7f5956c1b0e,TXN-3CD10FFECDB6,2020-02-27 17:29:15,630205d9-0316-49d4-a56d-8dbe1d6c779d,SE_0002,POS,SE,Visa,SEK,823.4,0.0,205.85,1029.25,2020-02-27 17:29:15,SAP_SD
a5728f95-4611-4c20-b189-283fcf82026d,TXN-875A57FE3AC2,2020-04-17 15:59:36,630205d9-0316-49d4-a56d-8dbe1d6c779d,,ONLINE,SE,Visa,SEK,1007.76,0.0,251.94,1259.7,2020-04-17 15:59:36,SAP_SD
519c1a50-7408-480c-bceb-8488a9c3d566,TXN-382A0740CF7F,2020-07-28 13:49:25,5baf056b-eab9-4a94-becd-9daea942c1b7,SE_0001,POS,SE,Corporate Financing,SEK,219.21,0.0,54.8,274.01,2020-07-28 13:49:25,SAP_SD
53b81b44-4f9b-4131-ad64-3ac9377eb5f3,TXN-1671F956DFE6,2020-05-06 23:46:27,5baf056b-eab9-4a94-becd-9daea942c1b7,,ONLINE,SE,Bank EMI,SEK,278.6,0.0,69.65,348.25,2020-05-06 23:46:27,SAP_SD
399fb2de-e2ab-4811-a774-b875615f7f60,TXN-662145C23EF4,2020-12-30 18:20:52,dfcd635c-f022-485c-a2c0-05cab956baef,SE_0001,POS,SE,American Express,SEK,729.24,0.0,182.31,911.55,2020-12-30 18:20:52,SAP_SD
e0ed6f88-2d19-4b48-aeb8-dcd8546cb9bc,TXN-861559AA4187,2020-11-16 16:19:28,215f7b36-92cc-47ba-bea4-9ee0b43a60dd,,ONLINE,SE,Corporate Financing,SEK,236.42,23.64,53.19,265.97,2020-11-16 16:19:28,SAP_SD
aa3f97ee-6fa9-4fcf-93a9-8030d334077a,TXN-77CF8C8632F9,2020-07-09 15:46:38,2536ae3b-1c0f-474a-a0d1-f268f8cf57fb,,ONLINE,SE,Discover,SEK,796.57,0.0,199.14,995.71,2020-07-09 15:46:38,SAP_SD
b84878b4-0570-44a6-b7a7-d5b15fc57040,TXN-5024E32DB1BD,2020-10-16 18:37:42,f3a75323-9e8b-4a0a-993e-9faf54122e33,SE_0002,POS,SE,Corporate Financing,SEK,484.36,0.0,121.09,605.45,2020-10-16 18:37:42,SAP_SD
aa0e09b3-1853-442d-bebc-51ce4662ae47,TXN-5AAA735CCE87,2020-12-28 10:24:43,6f162248-da38-40e4-a41f-e64bc21cc84f,SE_0001,POS,SE,Cash,SEK,35.41,0.0,8.85,44.26,2020-12-28 10:24:43,SAP_SD
c65c167c-4778-489e-b8fe-2c74c4ce5d35,TXN-FAE91727D040,2020-12-14 12:59:14,b8bd3bd6-2dbc-48f5-9f07-bc7df36d3142,SE_0002,POS,SE,Mastercard,SEK,78.84,7.88,17.74,88.7,2020-12-14 12:59:14,SAP_SD
611c6c51-c9d7-4b3d-a10f-d867b5a289ae,TXN-5C0665C4F419,2020-02-16 20:10:45,b8bd3bd6-2dbc-48f5-9f07-bc7df36d3142,,ONLINE,SE,Mastercard,SEK,1481.2,0.0,370.3,1851.5,2020-02-16 20:10:45,SAP_SD
478d1839-714f-439f-9643-e5af2294a1a8,TXN-0127F6F1803E,2020-02-24 17:58:08,d2f8cbdc-c851-4822-b715-9993f470f329,,ONLINE,SE,Discover,SEK,815.74,0.0,203.94,1019.68,2020-02-24 17:58:08,SAP_SD
ccb4eb8f-96a5-4660-ba42-1a4ab0ebb95d,TXN-D4C6DE095FB3,2020-06-14 11:51:39,be15cb2b-121f-4d86-b21b-1ac5a62cb9f0,SE_0001,POS,SE,Mastercard,SEK,1520.67,0.0,380.17,1900.84,2020-06-14 11:51:39,SAP_SD
5207ddd0-0ff9-4554-acf0-d760f68afde0,TXN-679DAFB1F33F,2020-08-07 14:39:18,be15cb2b-121f-4d86-b21b-1ac5a62cb9f0,SE_0001,POS,SE,Bank EMI,SEK,866.87,0.0,216.72,1083.59,2020-08-07 14:39:18,SAP_SD
a6309d8c-0534-4cb7-90b6-e86dd938b9a8,TXN-F0BCD369BCA1,2020-10-25 14:40:24,be15cb2b-121f-4d86-b21b-1ac5a62cb9f0,SE_0002,POS,SE,Discover,SEK,108.98,0.0,27.25,136.23,2020-10-25 14:40:24,SAP_SD
b5ae96b6-7530-473c-9ef5-b1575be50a9a,TXN-10FF00C5B206,2020-09-07 17:48:07,9004fd30-25e2-427b-b043-334d4e85ea32,SE_0002,POS,SE,Mastercard,SEK,1279.15,0.0,319.79,1598.94,2020-09-07 17:48:07,SAP_SD
fe99fd1f-3d20-4dbb-912d-bd589847cc63,TXN-7F6FA9D315D5,2020-12-12 02:13:49,9004fd30-25e2-427b-b043-334d4e85ea32,,ONLINE,SE,American Express,SEK,191.51,9.58,45.48,227.41,2020-12-12 02:13:49,SAP_SD
bc2b7d8d-ea29-456b-ab4c-31a47a8db201,TXN-C28D282B3DA3,2020-12-27 14:23:51,17cfa286-7178-4b98-8d0a-1dbaa4df0e85,SE_0001,POS,SE,American Express,SEK,144.76,0.0,36.19,180.95,2020-12-27 14:23:51,SAP_SD
fbe3410a-1996-4227-93aa-1e0afa6689dc,TXN-8AEB36C442E7,2020-11-05 10:08:09,17cfa286-7178-4b98-8d0a-1dbaa4df0e85,SE_0002,POS,SE,Corporate Financing,SEK,1140.89,0.0,285.22,1426.11,2020-11-05 10:08:09,SAP_SD
3d221866-1297-49d7-8a01-8b29230339f7,TXN-C1DEEAD8A34D,2020-11-24 00:57:53,17cfa286-7178-4b98-8d0a-1dbaa4df0e85,,ONLINE,SE,Discover,SEK,42.92,0.0,10.73,53.65,2020-11-24 00:57:53,SAP_SD
0113d1a7-5a83-49c2-878c-c9c2b573601a,TXN-96CDB9729E1B,2020-08-31 18:22:39,a98f248f-e936-4a47-b40e-99c17d7af0e1,,ONLINE,SE,Cash,SEK,335.7,0.0,83.92,419.62,2020-08-31 18:22:39,SAP_SD
b3f53f05-2376-473d-81af-9494ab63b42b,TXN-F3BC69F59003,2020-08-27 07:52:36,a98f248f-e936-4a47-b40e-99c17d7af0e1,,ONLINE,SE,Apple Financing,SEK,904.91,0.0,226.23,1131.14,2020-08-27 07:52:36,SAP_SD
9c6c002d-a638-42a8-8536-ce4f30d9d8e9,TXN-71BBB60978AB,2020-02-05 18:11:39,a98f248f-e936-4a47-b40e-99c17d7af0e1,SE_0002,POS,SE,Corporate Financing,SEK,927.93,0.0,231.98,1159.91,2020-02-05 18:11:39,SAP_SD
8dd58c8a-87ab-4320-a41e-62345a700895,TXN-9AF11E5AD34F,2020-10-29 13:41:46,4fa1a5ec-7158-49e6-9ce0-954d644fc031,,ONLINE,SE,Mastercard,SEK,43.02,0.0,10.76,53.78,2020-10-29 13:41:46,SAP_SD
8ce65fa1-1511-4c49-8242-aa5703c7b194,TXN-AB99C865AB76,2020-11-13 16:24:50,4fa1a5ec-7158-49e6-9ce0-954d644fc031,SE_0001,POS,SE,Mastercard,SEK,1253.39,0.0,313.35,1566.74,2020-11-13 16:24:50,SAP_SD
81ef7b52-5262-4bb3-bd7a-1daef4e7193d,TXN-55E81C0CAAC1,2020-12-26 12:02:12,4fa1a5ec-7158-49e6-9ce0-954d644fc031,,ONLINE,SE,Apple Pay,SEK,160.39,8.02,38.09,190.46,2020-12-26 12:02:12,SAP_SD
647b9103-9937-4a03-b583-75913c347461,TXN-198FD56A67A2,2020-09-30 09:11:39,5727bff4-6dac-419c-a503-6908db8fd00d,SE_0001,POS,SE,Apple Financing,SEK,1476.35,0.0,369.09,1845.44,2020-09-30 09:11:39,SAP_SD
8c9ca578-450f-4469-a361-00e127f160dc,TXN-8D7DADB5B60C,2020-06-29 10:57:53,5727bff4-6dac-419c-a503-6908db8fd00d,SE_0002,POS,SE,American Express,SEK,173.49,0.0,43.37,216.86,2020-06-29 10:57:53,SAP_SD
8c37ceb3-ea85-4a31-a907-f3a0e74c8193,TXN-96577D8FEEF9,2020-02-23 11:45:49,5727bff4-6dac-419c-a503-6908db8fd00d,SE_0002,POS,SE,Bank EMI,SEK,160.87,0.0,40.22,201.09,2020-02-23 11:45:49,SAP_SD
452bc22e-a758-486b-a677-9fc01e005a41,TXN-82923A3DCDC7,2020-02-16 10:30:36,6a1c7960-7ab7-45dd-9898-8c759da30c39,,ONLINE,SE,Apple Pay,SEK,375.52,0.0,93.88,469.4,2020-02-16 10:30:36,SAP_SD
fd0f626b-01a0-43c8-921b-093f7d3f9dd4,TXN-FD3A38589040,2020-02-20 18:16:24,6a1c7960-7ab7-45dd-9898-8c759da30c39,SE_0001,POS,SE,Bank EMI,SEK,448.19,22.41,106.44,532.22,2020-02-20 18:16:24,SAP_SD
7bd09b0a-18fa-42b0-b634-e178ff0ae43d,TXN-D312393B751A,2020-09-24 13:19:43,5053fb13-7deb-4c77-9fc9-bdc5777b9763,,ONLINE,SE,Mastercard,SEK,365.74,0.0,91.44,457.18,2020-09-24 13:19:43,SAP_SD
46fd486c-e2e0-45aa-8f8d-59850c6e02ca,TXN-48B6D1F28742,2020-04-21 18:28:32,aed08130-4351-4d8c-bb80-5cf4c4aeb375,SE_0002,POS,SE,American Express,SEK,158.91,0.0,39.73,198.64,2020-04-21 18:28:32,SAP_SD
431081b0-90e7-4573-8945-d3f34e53cf9f,TXN-59D302811ED6,2020-05-31 08:15:57,aed08130-4351-4d8c-bb80-5cf4c4aeb375,SE_0002,POS,SE,Mastercard,SEK,1157.39,0.0,289.35,1446.74,2020-05-31 08:15:57,SAP_SD
853d653d-2a28-4b8d-a629-01ef6d5a6062,TXN-59A30579DC1B,2020-12-12 17:41:14,bd07616c-97ed-4d62-9235-f8e3b52b44fb,SE_0002,POS,SE,Apple Pay,SEK,367.32,0.0,91.83,459.15,2020-12-12 17:41:14,SAP_SD
aa7dac39-c370-4368-80db-8cc6832ec9dd,TXN-5030E8E14297,2020-08-10 12:38:58,bd07616c-97ed-4d62-9235-f8e3b52b44fb,SE_0002,POS,SE,Cash,SEK,153.4,0.0,38.35,191.75,2020-08-10 12:38:58,SAP_SD
ff91df92-a7da-4030-808d-6d461a83baf8,TXN-AA0A9DDEFFBD,2020-01-22 05:30:11,b7f0118e-f44b-43ba-8612-886d63984c4a,,ONLINE,SE,Visa,SEK,965.17,0.0,241.29,1206.46,2020-01-22 05:30:11,SAP_SD
d0bda107-a086-447e-8ed6-5771d8f24991,TXN-1430A941179D,2020-09-27 09:34:08,9531ca25-ae1e-4c26-a334-ff6d99f1efc0,,ONLINE,SE,Mastercard,SEK,237.5,0.0,59.38,296.88,2020-09-27 09:34:08,SAP_SD
078f4dae-644f-48ad-b34e-e5624935af0a,TXN-E9CBF399DF1B,2020-03-31 10:49:13,4b09b9b2-7f60-4628-8cd7-8432dda07cef,SE_0002,POS,SE,Apple Financing,SEK,309.0,0.0,77.25,386.25,2020-03-31 10:49:13,SAP_SD
9ec2d446-1bf9-4cd8-8d36-a9d449ec5f34,TXN-7D22169074B2,2020-11-29 16:19:24,c3dd78b6-9794-44b2-b5c7-5cab6581d66c,SE_0001,POS,SE,Bank EMI,SEK,137.45,0.0,34.36,171.81,2020-11-29 16:19:24,SAP_SD
d48215ef-d9b5-4f5a-afb8-87a40fd66380,TXN-F7118BEDAF49,2020-01-06 08:32:53,c3dd78b6-9794-44b2-b5c7-5cab6581d66c,,ONLINE,SE,Bank EMI,SEK,510.3,25.52,121.2,605.98,2020-01-06 08:32:53,SAP_SD
e387e1cb-0fc7-4cfe-9976-14758f1a2bf6,TXN-9B44EB0F5698,2020-07-23 04:57:34,c3dd78b6-9794-44b2-b5c7-5cab6581d66c,,ONLINE,SE,Cash,SEK,787.77,39.39,187.09,935.47,2020-07-23 04:57:34,SAP_SD
c9e4f4d4-bc8b-4768-bc6e-0c9bfc234264,TXN-6019FDBF1426,2020-08-03 12:05:54,c3dd78b6-9794-44b2-b5c7-5cab6581d66c,SE_0001,POS,SE,Bank EMI,SEK,819.13,0.0,204.78,1023.91,2020-08-03 12:05:54,SAP_SD
6063adcf-8194-4ffe-ab79-5cb8efbbb9c5,TXN-F9C43FA3D823,2020-06-29 14:52:54,c3dd78b6-9794-44b2-b5c7-5cab6581d66c,SE_0002,POS,SE,Cash,SEK,1183.57,0.0,295.89,1479.46,2020-06-29 14:52:54,SAP_SD
371a2b7c-2ba5-46e2-9914-51352f119619,TXN-82A995992B90,2020-02-09 14:49:55,c3dd78b6-9794-44b2-b5c7-5cab6581d66c,SE_0001,POS,SE,Visa,SEK,866.07,0.0,216.52,1082.59,2020-02-09 14:49:55,SAP_SD
a365fc9b-3831-4e33-9440-575134cdd650,TXN-26BAA81608DA,2020-06-12 19:46:31,c3dd78b6-9794-44b2-b5c7-5cab6581d66c,,ONLINE,SE,American Express,SEK,341.92,0.0,85.48,427.4,2020-06-12 19:46:31,SAP_SD
ee62900c-5add-47d6-9f38-d1dde86842a3,TXN-85A82D41771D,2020-06-27 12:02:45,c3dd78b6-9794-44b2-b5c7-5cab6581d66c,,ONLINE,SE,Cash,SEK,393.32,39.33,88.5,442.49,2020-06-27 12:02:45,SAP_SD
1a149343-03fe-471b-8f24-ecf892bbf07a,TXN-5F89B560E665,2020-09-15 08:34:50,4c363920-bc43-4b78-9af7-b0d90f930b8a,,ONLINE,SE,Apple Financing,SEK,124.44,0.0,31.11,155.55,2020-09-15 08:34:50,SAP_SD
32de63fd-f568-4801-b002-6001517b4120,TXN-A996F393A0E7,2020-12-27 15:51:40,4c363920-bc43-4b78-9af7-b0d90f930b8a,SE_0001,POS,SE,Apple Pay,SEK,81.1,0.0,20.27,101.37,2020-12-27 15:51:40,SAP_SD
a91729ba-6e78-4aff-aaf8-06cb2d76dc8b,TXN-FA79BCF83EE7,2020-08-20 12:53:23,4c363920-bc43-4b78-9af7-b0d90f930b8a,SE_0002,POS,SE,Cash,SEK,504.9,0.0,126.22,631.12,2020-08-20 12:53:23,SAP_SD
501121e7-dd6f-4c82-bce8-3be1b5fbdda8,TXN-0525CA83C0AF,2020-09-08 10:10:03,5b38feb5-4a0b-469f-a54d-0a2f7f485b72,SE_0002,POS,SE,Cash,SEK,129.96,0.0,32.49,162.45,2020-09-08 10:10:03,SAP_SD
65405be2-81aa-4eb1-99be-0193a1969e4d,TXN-1903196F0CAD,2020-12-21 19:03:38,5b38feb5-4a0b-469f-a54d-0a2f7f485b72,,ONLINE,SE,Visa,SEK,1226.61,122.66,275.99,1379.94,2020-12-21 19:03:38,SAP_SD
0bd7929d-0f4c-468e-b69c-a622140d95f4,TXN-682283852A46,2020-08-16 09:50:51,5b38feb5-4a0b-469f-a54d-0a2f7f485b72,SE_0001,POS,SE,Cash,SEK,1073.52,0.0,268.38,1341.9,2020-08-16 09:50:51,SAP_SD
8fae2762-01a8-4289-bed7-9b7e1d782682,TXN-7F84A6372711,2020-06-23 21:38:24,7b373c90-dee1-4c0b-a340-226aabd47ffd,,ONLINE,SE,Mastercard,SEK,829.95,83.0,186.74,933.69,2020-06-23 21:38:24,SAP_SD
cdb7223c-03e2-4426-998b-18da9d398926,TXN-4A4DCCF4982F,2020-05-03 11:16:33,5b575c88-341a-4887-b2b5-23d19be755f4,SE_0001,POS,SE,Visa,SEK,985.9,0.0,246.47,1232.37,2020-05-03 11:16:33,SAP_SD
b202b1c7-524f-4e16-8b4d-4ddbc3bcfc1e,TXN-B3DF732E1E96,2020-11-12 18:31:12,5b575c88-341a-4887-b2b5-23d19be755f4,SE_0001,POS,SE,American Express,SEK,59.62,0.0,14.9,74.52,2020-11-12 18:31:12,SAP_SD
a54d8271-3124-4457-b1c7-9d894a73a2e2,TXN-E4F02FC67AAC,2020-03-29 01:35:31,5053fb13-7deb-4c77-9fc9-bdc5777b9763,,ONLINE,SE,American Express,SEK,979.54,48.98,232.64,1163.2,2020-03-29 01:35:31,SAP_SD
1b48f79a-4728-4287-acb0-5614cb08ce38,TXN-3D62BF28A462,2020-08-24 11:30:58,5053fb13-7deb-4c77-9fc9-bdc5777b9763,,ONLINE,SE,Mastercard,SEK,483.68,0.0,120.92,604.6,2020-08-24 11:30:58,SAP_SD
fc866cd4-5dff-48bd-a313-c0df0ddd8e9c,TXN-E5A781A709E8,2020-10-14 12:56:43,3aa39a6e-2213-4061-8fbf-31b4e940336c,SE_0001,POS,SE,Apple Pay,SEK,141.13,0.0,35.28,176.41,2020-10-14 12:56:43,SAP_SD
3cf4688f-bdd7-494c-a047-32470bbf4f81,TXN-4E4177E72733,2020-02-08 13:46:59,3aa39a6e-2213-4061-8fbf-31b4e940336c,SE_0002,POS,SE,Bank EMI,SEK,36.96,0.0,9.24,46.2,2020-02-08 13:46:59,SAP_SD
80d31261-3df0-4082-9435-c3816943f306,TXN-1B6008994F71,2020-12-29 15:46:57,3aa39a6e-2213-4061-8fbf-31b4e940336c,SE_0001,POS,SE,Visa,SEK,1533.12,153.31,344.95,1724.76,2020-12-29 15:46:57,SAP_SD
c280885d-7dcc-4793-8c6c-91f170035611,TXN-6E67FC8FEE5C,2020-03-20 20:14:43,231a75ce-3e17-4683-b5c6-5429494913a9,SE_0001,POS,SE,Mastercard,SEK,1498.94,0.0,374.74,1873.68,2020-03-20 20:14:43,SAP_SD
bf0b075f-ce46-4844-83e3-050155dbfede,TXN-BB40166DCA7A,2020-10-08 18:04:22,231a75ce-3e17-4683-b5c6-5429494913a9,SE_0002,POS,SE,Corporate Financing,SEK,1523.83,0.0,380.96,1904.79,2020-10-08 18:04:22,SAP_SD
473c3cb8-76c2-4513-a8d2-8261cdb3225e,TXN-DFF50BF70E02,2020-05-31 12:20:43,30f76b4d-443f-4bbf-86ad-c34e1e83e5ed,SE_0001,POS,SE,Corporate Financing,SEK,845.45,0.0,211.36,1056.81,2020-05-31 12:20:43,SAP_SD
634d5f42-702a-4c66-8ea3-a0cea139558a,TXN-917A6486D595,2020-12-04 03:42:03,dc4f4cff-17a1-4a15-8279-b599e932460c,,ONLINE,SE,Bank EMI,SEK,1003.19,0.0,250.8,1253.99,2020-12-04 03:42:03,SAP_SD
8870038d-082a-4c24-a331-68d1a183729b,TXN-B330D08ECF4E,2020-06-01 09:22:59,dc4f4cff-17a1-4a15-8279-b599e932460c,,ONLINE,SE,Discover,SEK,421.0,0.0,105.25,526.25,2020-06-01 09:22:59,SAP_SD
314b8b6a-1c59-4d5a-a308-ac2decf70e79,TXN-83E3939FD4B5,2020-07-29 17:41:51,dc4f4cff-17a1-4a15-8279-b599e932460c,SE_0001,POS,SE,Apple Financing,SEK,1517.75,151.78,341.49,1707.46,2020-07-29 17:41:51,SAP_SD
5e44c8b8-39d4-42ee-b9d8-50f29b6d1cf5,TXN-272A451399BD,2020-06-26 06:45:54,876f6c93-203c-4369-821f-cf592c398667,,ONLINE,SE,Apple Financing,SEK,1209.7,0.0,302.43,1512.13,2020-06-26 06:45:54,SAP_SD
7e4d5937-2985-4a42-97ca-ab5ee20e9aa2,TXN-F78B98AC35B8,2020-09-29 15:07:23,876f6c93-203c-4369-821f-cf592c398667,,ONLINE,SE,Apple Financing,SEK,174.66,8.73,41.48,207.41,2020-09-29 15:07:23,SAP_SD
1839d426-06d6-46e5-b371-90e5aa857d73,TXN-CBA1C51AB20D,2020-08-04 04:42:57,876f6c93-203c-4369-821f-cf592c398667,,ONLINE,SE,Cash,SEK,196.82,19.68,44.28,221.42,2020-08-04 04:42:57,SAP_SD
213aaa19-ff73-487e-b56d-a5891df613e7,TXN-C2FA748DE6C5,2020-01-18 16:04:53,cf9e8fab-182e-4c71-b9bf-2a51f8cc0fd1,SE_0001,POS,SE,Discover,SEK,300.02,15.0,71.25,356.27,2020-01-18 16:04:53,SAP_SD
09a8c3db-3a3a-4d8d-aa98-966665d55f4e,TXN-2F7C0B216376,2020-10-06 18:04:20,30ff35ea-e43f-4cb9-865f-23c9b7a10b22,SE_0002,POS,SE,Bank EMI,SEK,230.49,11.52,54.74,273.71,2020-10-06 18:04:20,SAP_SD
77bc85e9-683b-465b-b663-9129a3aa2667,TXN-1516E5EE53D7,2020-11-27 22:30:19,30ff35ea-e43f-4cb9-865f-23c9b7a10b22,,ONLINE,SE,Bank EMI,SEK,148.31,0.0,37.08,185.39,2020-11-27 22:30:19,SAP_SD
69022a6e-7c9f-449e-8bce-2d74e15f7580,TXN-7143927A4673,2020-09-12 09:04:40,30ff35ea-e43f-4cb9-865f-23c9b7a10b22,,ONLINE,SE,Cash,SEK,162.76,0.0,40.69,203.45,2020-09-12 09:04:40,SAP_SD
0709e7c7-bff7-47bc-a956-a24d3a519941,TXN-A5044803079A,2020-01-12 09:29:15,30ff35ea-e43f-4cb9-865f-23c9b7a10b22,,ONLINE,SE,American Express,SEK,1567.37,78.37,372.25,1861.25,2020-01-12 09:29:15,SAP_SD
1e481b18-622b-47ad-8091-b92fd54c3a72,TXN-FE3286D3B270,2020-11-27 10:26:19,3bd54b49-b704-407d-9002-210f6552a1c9,,ONLINE,SE,Bank EMI,SEK,466.2,0.0,116.55,582.75,2020-11-27 10:26:19,SAP_SD
40253614-03b3-4ced-8741-3ea3c21c9452,TXN-9976625A84EF,2020-05-01 14:26:29,3bd54b49-b704-407d-9002-210f6552a1c9,SE_0001,POS,SE,Mastercard,SEK,206.52,0.0,51.63,258.15,2020-05-01 14:26:29,SAP_SD
72cd2be0-4155-4c6c-93bd-48920e08512c,TXN-94C0B7138425,2020-10-05 11:35:43,3bd54b49-b704-407d-9002-210f6552a1c9,SE_0001,POS,SE,Mastercard,SEK,984.74,0.0,246.19,1230.93,2020-10-05 11:35:43,SAP_SD
51f90a74-37ae-4ff1-b5e5-81d253cf809a,TXN-35EB8698C06D,2020-04-19 09:08:13,2774e89a-9f48-41ed-b6f7-a6ffce80e482,SE_0001,POS,SE,Apple Financing,SEK,1121.97,0.0,280.49,1402.46,2020-04-19 09:08:13,SAP_SD
603f724e-ad63-4364-854d-c19699bf1fbf,TXN-ECFEB9F0BFAC,2020-02-24 12:56:27,3daa084b-5764-449c-aae8-c5295f65abb8,,ONLINE,SE,Discover,SEK,795.82,39.79,189.01,945.04,2020-02-24 12:56:27,SAP_SD
96b01816-5c07-40ef-b646-4125cbef6431,TXN-3410028B8A06,2020-01-22 07:52:53,286a3881-abe9-49e6-95a1-010c84be75f6,,ONLINE,SE,American Express,SEK,35.18,0.0,8.79,43.97,2020-01-22 07:52:53,SAP_SD
002c4a84-4d04-42e2-a6c8-5b7fbb2429d9,TXN-83A8DD15CC3C,2020-06-07 08:07:06,286a3881-abe9-49e6-95a1-010c84be75f6,SE_0001,POS,SE,Bank EMI,SEK,92.61,9.26,20.84,104.19,2020-06-07 08:07:06,SAP_SD
8b88b7f1-55ca-4429-9d08-d076ce89be1a,TXN-4C7653729AF6,2020-05-01 01:21:32,286a3881-abe9-49e6-95a1-010c84be75f6,,ONLINE,SE,Mastercard,SEK,352.16,35.22,79.24,396.18,2020-05-01 01:21:32,SAP_SD
b14d9919-52bc-40b6-9a32-26b6b814ce12,TXN-942AC5467103,2020-04-20 14:31:07,5ceb6753-e0a8-4a39-a634-611551f5d63f,SE_0002,POS,SE,Bank EMI,SEK,182.14,0.0,45.53,227.67,2020-04-20 14:31:07,SAP_SD
701b4941-c310-46b2-9928-e536b0bd3646,TXN-14CB87E372F1,2020-01-19 19:45:41,5ceb6753-e0a8-4a39-a634-611551f5d63f,SE_0001,POS,SE,Apple Pay,SEK,71.19,0.0,17.8,88.99,2020-01-19 19:45:41,SAP_SD
