transaction_line_id,transaction_sk,line_number,sku_code,category_code,quantity,unit_price,discount_amount,tax_amount,line_total,created_at
LINE-3088986CBE8946,c8f29e92-1641-4ca9-813e-a7e548715996,1,M271373LL/A,IPH,1,1451.46,0.0,362.87,1814.33,2024-10-12 08:13:18
LINE-9124B07C5D3047,12674729-077d-4547-929a-95b38831b06b,1,M572E74LL/A,IPH,1,1546.9,154.69,348.05,1740.26,2024-12-12 20:06:00
LINE-B502ADEF68FC42,001a6f1a-a864-470a-9875-1ba0f149eedd,1,MEF174CLL/A,IPH,1,1449.68,144.97,326.18,1630.89,2024-09-22 18:58:52
LINE-28001740BDAB40,261a3037-38ed-4fe3-aef3-87a507557340,1,M469693LL/A,ACC,2,33.25,0.0,16.62,83.12,2024-04-13 17:24:16
LINE-D02B2A83A10C43,b7088947-9f3e-4e3e-8b84-f151050f11e3,1,M734EB6LL/A,AIR,1,162.41,0.0,40.6,203.01,2024-12-06 13:51:26
LINE-545D9B8C983548,2426bce3-3dfe-4f18-812e-72ea1a2905ca,1,MB0701ELL/A,TV,1,198.89,0.0,49.72,248.61,2024-06-03 14:56:45
LINE-7747149F011E4F,72c3075e-3d43-4eff-8ce6-1ad4bf05e2e2,1,M10ABA4LL/A,AIR,1,210.26,10.51,49.94,249.69,2024-11-11 09:17:45
LINE-D38C346B334344,bb4631f4-e58f-488b-a2fd-75cabfcb6e23,1,M564811LL/A,ACC,2,195.5,0.0,97.75,488.75,2024-11-27 13:01:30
LINE-309AA255929F4B,6424a35c-d477-47f2-95f0-c5a3a42ef884,1,MB5EF2FLL/A,AIR,1,223.75,0.0,55.94,279.69,2024-04-23 18:03:35
LINE-15CA61F9FDE54D,15976148-161e-4665-a315-e2bab0e4132b,1,M2688B4LL/A,IPH,1,1496.12,0.0,374.03,1870.15,2024-12-31 11:01:48
LINE-7AC420D4D86645,1f19d3ba-fb56-44d6-adcf-c294e9f04513,1,M18A9D8LL/A,AIR,2,226.56,0.0,113.28,566.4,2024-01-17 02:14:13
LINE-2EAF1508065740,4db8502d-6077-4b6e-8a08-fc8929599d98,1,MAEF483LL/A,WCH,1,267.72,0.0,66.93,334.65,2024-06-28 11:29:56
LINE-75F02B583D6146,1b9239ee-e6e0-4ea6-aa74-c12f07a96172,1,MB99BBBLL/A,TV,1,154.88,15.49,34.85,174.24,2024-08-12 19:45:20
LINE-B45BF641ADD24F,36e3424f-7894-4b1f-8595-5e1ce1896979,1,M0D136FLL/A,WCH,1,620.5,0.0,155.12,775.62,2024-12-25 19:22:32
LINE-DDEA036748D94D,e9fe2a73-2b7d-4e26-a3eb-84d9ade58a52,1,ME2601ALL/A,IPH,1,976.18,48.81,231.84,1159.21,2024-10-20 12:16:53
LINE-08AA8F77B23945,c50b7f2e-8022-48fe-8762-80adaf624bb6,1,M65B569LL/A,IPH,1,1039.51,51.98,246.88,1234.41,2024-10-02 14:14:52
LINE-7B77810C4E7744,f23f37ee-80b5-4f37-8c17-967ddaa1ac6d,1,M7F23DFLL/A,AIR,2,140.16,0.0,70.08,350.4,2024-03-02 15:46:30
LINE-F81D993C3A4D45,089a539e-d006-4f88-82da-021547e802f3,1,ME414DBLL/A,IPH,1,1474.06,0.0,368.51,1842.57,2024-12-14 10:08:28
LINE-9C3B5E39BDE747,b31061b8-64a6-487c-8ace-7af5c1c4f358,1,M7F23DFLL/A,AIR,1,205.62,10.28,48.84,244.18,2024-06-15 11:24:53
LINE-D5094DC33BC240,b612608c-573e-4d5d-8db8-6b8365436586,1,MAA12C3LL/A,ACC,1,126.07,0.0,31.52,157.59,2024-01-06 12:02:08
LINE-8C8AA443DCE24F,04bfe386-ced4-40a1-a775-b3a5c34d0cfe,1,M469693LL/A,ACC,1,132.56,0.0,33.14,165.7,2024-05-19 10:35:08
LINE-036FAC5371F44C,c77c3dc7-8c0a-452d-b671-458466bd2e5b,1,MAAA73CLL/A,IPH,1,1129.94,56.5,268.36,1341.8,2024-09-11 10:20:05
LINE-962A7E12AF464A,666966a7-00ca-4f9f-8657-3a316a9ca533,1,M088F14LL/A,TV,1,136.32,6.82,32.38,161.88,2024-01-02 15:20:40
LINE-AB6E1D28052B41,cb99d85d-861f-456e-b842-78f1aabce90c,1,MB5931FLL/A,AIR,1,238.07,0.0,59.52,297.59,2024-02-01 17:41:08
LINE-E051EFEE3C8149,c3130255-4472-420c-8736-131806e1a8fa,1,M736D28LL/A,IPH,1,1282.21,128.22,288.5,1442.49,2024-09-20 19:02:03
LINE-F34D98CB371440,557e78b3-1a8f-4ba4-9954-c8d9b047bf5f,1,M8C3384LL/A,ACC,1,95.22,0.0,23.8,119.02,2024-04-17 15:07:34
LINE-7C7E1F9D623646,d51d4e5e-411b-42e3-95a1-0c849d09dedc,1,MB0701ELL/A,TV,1,194.43,9.72,46.18,230.89,2024-02-07 02:34:27
LINE-97AA5F91B37245,43e0574b-7386-4411-b773-d3e2d989116e,1,MF76BA3LL/A,MAC,1,1240.36,0.0,310.09,1550.45,2024-09-24 16:58:40
LINE-E6EED74A2C764D,e57980ad-17a1-4853-91c6-5554b20aebc1,1,M7A5CADLL/A,AIR,2,186.22,0.0,93.11,465.55,2024-12-25 18:03:13
LINE-D172E79853AE42,304e03ff-3fa6-46f7-a7fc-5c342dde6813,1,M578C11LL/A,IPH,1,983.44,0.0,245.86,1229.3,2024-05-29 07:13:20
LINE-98959080FC7143,23709bd7-b6d9-4e94-a74c-c1578546c69e,1,MD6721FLL/A,AIR,2,184.89,0.0,92.44,462.22,2024-11-11 11:02:32
LINE-FCF9E2B97A554F,b875731b-432f-4d04-9d09-6e8f4c8cc888,1,M552171LL/A,AIR,2,235.33,0.0,117.67,588.33,2024-12-21 10:36:27
LINE-1C7AA74FFFE140,30127aa9-2870-4b64-92fa-a2ba122aa47b,1,M44A877LL/A,TV,1,167.32,0.0,41.83,209.15,2024-01-15 10:14:47
LINE-7A8D276E489A4D,0ad55a57-9886-4474-a30e-4fb882ab4314,1,M088F14LL/A,TV,1,192.89,0.0,48.22,241.11,2024-06-20 19:43:04
LINE-4F4531B00B7C46,7b6e648b-45f8-44e3-bf12-1277e3db5cd5,1,M944C25LL/A,IPH,1,793.04,0.0,198.26,991.3,2024-10-13 22:39:37
LINE-A1B03E0BD4724C,8a8e664f-8bbf-47c5-86ba-727467a3c919,1,M564811LL/A,ACC,2,115.89,11.59,55.05,275.24,2024-08-27 19:06:27
LINE-27D91D04125542,4cd20dff-f8ac-47f6-b40a-e1f4019b2a13,1,M5BFD67LL/A,IPH,1,1063.75,0.0,265.94,1329.69,2024-01-18 09:44:07
LINE-387FC7E6A02149,d2c6d4ba-03e5-411a-988b-687f2bcca0a2,1,MAA12C3LL/A,ACC,2,157.11,0.0,78.56,392.78,2024-12-17 09:50:25
LINE-9AA3C326A8D24B,eaa24e70-8f33-47bb-a433-7a7d6c927567,1,M040D08LL/A,IPD,1,604.26,0.0,151.06,755.32,2024-09-21 08:10:59
LINE-D8C5991C79D34B,45a33773-686b-44e5-8c53-f861298cbb99,1,M088F14LL/A,TV,1,133.28,0.0,33.32,166.6,2024-05-10 22:34:13
LINE-CB1319439C3B43,61bac2e0-1c89-4055-b2ea-377bd458e2db,1,MD8FB2ALL/A,IPH,1,1552.02,0.0,388.0,1940.02,2024-05-17 05:50:33
LINE-FA5BD073F1254F,8504f31e-def7-4bb9-acd7-71304610b03f,1,M32C14ELL/A,AIR,1,217.09,0.0,54.27,271.36,2024-09-24 15:39:14
LINE-0DAE266EBD334E,cfc48cf9-93b4-440c-bd88-5c840daa0f14,1,ME8BAA3LL/A,ACC,2,194.31,0.0,97.16,485.78,2024-09-17 11:41:52
LINE-A2C0F4EDE2CB4A,3405a1f6-4e0f-4031-a310-8a68b4dd18fa,1,M92EBAELL/A,MAC,1,2452.09,0.0,613.02,3065.11,2024-03-21 13:10:54
LINE-D883BD27C25943,47bcaf2c-19fe-4e03-8f36-30073a92bd23,1,M2D5EBDLL/A,IPH,1,861.86,0.0,215.47,1077.33,2024-07-15 16:06:47
LINE-422E203A733447,cda3031f-db7b-40cc-80cc-d30ae1d4109c,1,M088F14LL/A,TV,1,151.36,0.0,37.84,189.2,2024-06-11 18:11:23
LINE-D799D309C33340,cf9f976c-4e89-47b8-b82c-031179033aaa,1,M998870LL/A,WCH,1,638.18,0.0,159.54,797.72,2024-05-03 08:35:31
LINE-E4B7E970BDC342,1ce03d0e-1a9e-45c7-9160-2bd494ae71f0,1,M4FB32ALL/A,IPH,1,1210.66,121.07,272.4,1361.99,2024-11-25 14:13:24
LINE-691B9035912B4A,5ee75bf5-0c60-4b01-bc5f-24bcbae17648,1,M564811LL/A,ACC,1,52.74,0.0,13.19,65.93,2024-12-07 09:49:26
LINE-25A3FA47705F49,e88b985d-ab70-4bd1-b99e-dab4a08de0cb,1,M09ADBFLL/A,ACC,2,150.65,0.0,75.33,376.63,2024-06-04 16:49:47
LINE-D54CA3F8665649,656f401d-f6be-4273-8987-9e4f0f9a28c0,1,MB5931FLL/A,AIR,2,185.09,0.0,92.55,462.73,2024-01-04 15:38:55
LINE-3779359C326449,40c09a64-27b3-4a6d-97eb-1761d87b139b,1,MDA65CBLL/A,IPH,1,1019.06,101.91,229.29,1146.44,2024-03-13 12:19:20
LINE-DB2E08D0DFCC46,eb8a6169-6180-4abc-844c-02a8537fc445,1,M9A3B51LL/A,IPD,1,695.5,34.77,165.18,825.91,2024-02-20 08:41:51
LINE-CDFFEE7B7C6C4A,6821541f-7d39-43f6-97b6-b4876e251d65,1,MF51CFFLL/A,IPD,1,842.19,42.11,200.02,1000.1,2024-12-17 18:16:49
LINE-EED77B50C4B949,39f77af5-a29f-4692-aaf6-25972a2117ef,1,M54E142LL/A,IPH,1,739.04,0.0,184.76,923.8,2024-05-23 18:02:25
LINE-984CB263D9F249,6768c5aa-a640-4015-ad36-518006ac526f,1,M734EB6LL/A,AIR,2,147.24,14.72,69.94,349.7,2024-08-13 14:11:44
LINE-B68A342C52604D,a586d627-02cf-4785-932a-601028ffc132,1,MB84D6ALL/A,WCH,1,798.15,0.0,199.54,997.69,2024-10-05 16:01:59
LINE-92D6BAB10BED4F,519d261b-623c-4c97-8c58-048f6a18e2bf,1,M24C1BELL/A,IPH,1,1435.99,71.8,341.05,1705.24,2024-07-15 12:42:17
LINE-CC4180FD1EBB4D,361a805a-fc7f-4220-bed5-10d939981b4d,1,M7F23DFLL/A,AIR,1,138.46,0.0,34.62,173.08,2024-11-28 09:09:20
LINE-C268BCE39E8248,90b9cbbb-db59-457b-adf2-bd5d059a88dc,1,M469693LL/A,ACC,2,87.35,0.0,43.67,218.37,2024-09-17 20:09:13
LINE-369517A8B48B42,774afb78-02c4-4677-8ee9-008e9bb1ee04,1,M734EB6LL/A,AIR,1,211.82,0.0,52.95,264.77,2024-09-10 19:36:58
LINE-8F24F79225984F,c9ee32cb-6306-4286-8e49-5644cf6ffa88,1,M54E142LL/A,IPH,1,1321.03,132.1,297.23,1486.16,2024-05-27 08:04:41
LINE-996D1643EB5C40,b0138ad0-dce0-43e5-ab92-2b7e0f6c1049,1,M309CF3LL/A,IPH,1,914.67,0.0,228.67,1143.34,2024-11-07 20:50:17
LINE-7056F34476824D,d0abf6bf-9a34-430c-a616-adc8421f363b,1,M998870LL/A,WCH,1,339.6,0.0,84.9,424.5,2024-04-22 14:28:57
LINE-3602C660D96C4A,f3683aab-72e9-4d8f-947e-e58a5a95157a,1,MB94C79LL/A,IPH,1,1117.93,0.0,279.48,1397.41,2024-05-19 14:57:09
LINE-988FC79283C540,f37fceeb-2b40-46a7-afdc-1c8e2031653b,1,MF09668LL/A,IPD,1,823.48,41.17,195.58,977.89,2024-05-28 09:07:20
LINE-A232BCBD371948,c8f3d924-4199-4b94-b499-484d3444eafb,1,M7B5F40LL/A,IPD,1,648.78,0.0,162.19,810.97,2024-08-05 19:22:15
LINE-B1A305224E4045,b5066051-3527-4f77-a644-e270cd2a4c39,1,M97A392LL/A,MAC,1,2879.74,0.0,719.93,3599.67,2024-06-07 19:52:39
LINE-52B9E298B08545,419b9505-9057-41a7-aa6d-853fd48ce57e,1,M564811LL/A,ACC,1,189.74,18.97,42.69,213.46,2024-07-01 19:32:47
LINE-5B30159DB9D64D,2495306c-7939-495b-b470-411b8bdbad9a,1,M09ADBFLL/A,ACC,1,63.99,0.0,16.0,79.99,2024-10-03 16:26:10
LINE-E22A2A80E2414F,badfa123-e28e-498e-ba87-713e1f392398,1,MC3AB62LL/A,DSP,1,3614.02,0.0,903.5,4517.52,2024-12-10 14:00:13
LINE-0F22BD5E14FD4F,c0714c9d-bafd-4b3c-9055-afe841b01168,1,M09ADBFLL/A,ACC,1,93.47,4.67,22.2,111.0,2024-02-07 15:09:43
LINE-DAB005EBFA2D49,1c9f3e7b-d12a-4068-b502-c04e35ebb2cb,1,M7F23DFLL/A,AIR,1,205.61,10.28,48.83,244.16,2024-05-02 11:33:23
LINE-A6D26763D88E46,e2f0fce8-95a5-4ad2-962e-b990adf3bbed,1,MAF0FCBLL/A,IPD,1,949.03,47.45,225.39,1126.97,2024-09-13 10:27:09
LINE-70C58FD2D3624B,e722fc6b-3eab-4a33-b10c-59ef23a21d34,1,M4E00FFLL/A,IPH,1,790.67,39.53,187.78,938.92,2024-10-18 09:41:59
LINE-7DA590683D6048,aeef1b05-ae45-49fc-a7de-8fa5102bce1e,1,M44A877LL/A,TV,1,178.65,8.93,42.43,212.15,2024-05-09 14:35:55
LINE-B31B81A677D94D,93447ef4-9258-4399-a001-91d1664a6531,1,M29B226LL/A,IPH,1,1074.91,0.0,268.73,1343.64,2024-07-10 14:20:33
LINE-8677C26F33C342,e171fe0f-26fc-4848-8902-20e2cff5d73f,1,M261375LL/A,IPH,1,755.62,0.0,188.91,944.53,2024-09-17 04:19:41
LINE-25E13575521340,9798cf57-43c9-4ce3-8f45-fc3f9827f72f,1,M05C121LL/A,IPH,1,1046.51,0.0,261.63,1308.14,2024-10-10 15:43:19
LINE-36F711F3AF584F,668b98f3-b168-429a-b9fc-82de1c398815,1,MB99BBBLL/A,TV,1,131.42,6.57,31.21,156.06,2024-11-24 20:30:58
LINE-2EA5D1F93FF149,99aa2dc9-b427-4ee7-852a-919c77bf5a20,1,M045619LL/A,IPH,1,1282.72,64.14,304.64,1523.22,2024-09-07 16:33:41
LINE-169376911CFB4D,534a344f-275b-41f2-8766-6de8a5b70f13,1,ME8BAA3LL/A,ACC,1,190.75,0.0,47.69,238.44,2024-07-25 03:07:12
LINE-9BFC385A41FA4E,1abd3932-eedd-4b69-959c-1b1aee1702d0,1,MD060A6LL/A,IPH,1,804.09,0.0,201.02,1005.11,2024-12-28 23:38:50
LINE-B0E5A9CA964A49,8051cdae-2fd9-402a-be22-b168b8fd8a48,1,M8C3384LL/A,ACC,1,94.2,0.0,23.55,117.75,2024-06-23 18:17:34
LINE-6436A96EB0F642,5460212d-37ee-4069-89e7-8b13414a371c,1,MB5EF2FLL/A,AIR,1,202.24,0.0,50.56,252.8,2024-06-14 08:33:57
LINE-61559003FFE343,bbea4ffd-03a3-4516-9ab7-e14ff9fccc7b,1,M456FEBLL/A,ACC,2,152.61,0.0,76.31,381.53,2024-07-24 00:09:43
LINE-6A4ECE04E3C14C,ac1fc292-d54e-409b-865b-91e5851d557d,1,M4412C2LL/A,IPD,1,1043.56,0.0,260.89,1304.45,2024-10-23 09:06:07
LINE-5D2EE69E16F542,eba9e103-7fe9-43ad-b719-05dc5f88c228,1,MEA45C5LL/A,AIR,2,160.37,0.0,80.19,400.93,2024-10-05 10:40:14
LINE-BB4F7DD303F146,bcf7a0bb-829f-4df9-9675-b49ce87f2254,1,M242E2ALL/A,IPH,1,724.63,0.0,181.16,905.79,2024-06-30 19:32:22
LINE-161E2A6D93D54C,1fab3043-4e05-43b0-b0c1-c2da08bc0a8e,1,M088F14LL/A,TV,1,194.77,0.0,48.69,243.46,2024-12-19 17:21:44
LINE-68239539E5634C,a7e0f86f-edce-4695-982d-5bbd5a50800f,1,MA00770LL/A,IPH,1,1167.84,58.39,277.36,1386.81,2024-06-25 18:28:45
LINE-8573C18F691645,5aaadcac-11d3-41c3-8e3a-ae9643c94418,1,M469693LL/A,ACC,1,176.66,0.0,44.16,220.82,2024-05-07 13:38:15
LINE-9FD6906DA31340,2f940c27-64c6-4b4a-877d-d4feaa721fb2,1,M4D0B35LL/A,IPH,1,771.04,0.0,192.76,963.8,2024-11-12 19:47:48
LINE-E3E1F9C70DEA4F,ed45c9b1-74dd-4d42-9411-3c46bf288d7c,1,M456FEBLL/A,ACC,2,146.24,0.0,73.12,365.6,2024-03-11 18:04:54
LINE-813543A24EE44C,447c2188-63d9-414f-83f9-5980633eaa6f,1,MBBFE23LL/A,TV,1,166.54,0.0,41.63,208.17,2024-02-02 19:01:32
LINE-2BD71D9E623441,42ad72e1-4c5c-4870-b3a2-fe541031885d,1,M808757LL/A,MAC,1,3487.7,0.0,871.92,4359.62,2024-11-11 16:05:29
LINE-E421DCE5DEE043,9d77c22b-9729-49ce-87fc-0157326f2f49,1,M18A9D8LL/A,AIR,1,236.32,11.82,56.12,280.62,2024-05-25 18:35:27
LINE-25A9F5402E7245,5c0d248f-a455-4f64-afd2-7f1b300eec5f,1,M3618DELL/A,AIR,1,157.4,0.0,39.35,196.75,2024-11-03 12:38:05
